Symbol,Theme,source,confidence,reason,sector_mode,industry_mode,debug_theme,industry_obs,industry_mode_share,sector_obs,sector_mode_share,locked,rank_move_corr,rank_resid,rank_obs_months,needs_review,review_reasons,review_priority
AARTIDRUGS,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.1463779527925469,0.325,50,True,high_rank_residual,15.0
AARTIPHARM,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,20,1.0,20,1.0,False,0.1647624657297409,0.145,43,False,,7.0
ABBOTINDIA,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.2872081545464754,0.12,50,False,,7.0
AJANTPHARM,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.5848409916613927,0.11,50,False,,7.0
ALKEM,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.536380092192441,0.2075,50,False,,7.0
AMRUTANJAN,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,-0.08568991711107,0.215,50,True,rank_moves_diverge_from_theme,17.0
APLLTD,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.03104495755008644,0.15,50,False,,7.0
ASTRAZEN,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.005670993723465933,0.14,50,False,,7.0
AUROPHARMA,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.4988577738838235,0.26,50,True,high_rank_residual,15.0
BLUEJET,Pharmaceuticals,industry_mode,0.78,industry_history,Healthcare,Pharmaceuticals,,9,1.0,9,1.0,False,0.2863692862595844,0.225,32,True,high_rank_residual,30.0
CAPLIPOINT,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,18,1.0,18,1.0,False,0.12505402598397083,0.1,41,False,,7.0
CIPLA,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.2648457654468377,0.11,50,False,,7.0
DIVISLAB,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.2649247566641967,0.14,50,False,,7.0
DRREDDY,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.2642961273559262,0.08,50,False,,7.0
ERIS,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.5260007123446493,0.1,50,False,,7.0
FDC,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.28321029387671265,0.16,50,False,,7.0
GLAND,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.20719969437650515,0.2475,50,True,high_rank_residual,15.0
GLAXO,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,-0.012942787257450848,0.1725,50,True,rank_moves_diverge_from_theme,17.0
GLENMARK,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,Pharma,27,1.0,27,1.0,False,0.23920752635602194,0.235,50,True,high_rank_residual,15.0
GRANULES,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.29600322875228124,0.155,50,False,,7.0
GUFICBIO,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,15,1.0,15,1.0,False,0.064103239428186,0.1375,38,False,,7.0
HIKAL,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,-0.18291189839062522,0.4,50,True,rank_moves_diverge_from_theme;high_rank_residual,25.0
IPCALAB,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.4127179646581493,0.0875,50,False,,7.0
JBCHEPHARM,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,Pharma,27,1.0,27,1.0,False,0.06784102482373491,0.1475,50,False,,7.0
JUBLPHARMA,Pharmaceuticals,industry_mode,0.86,industry_history,Healthcare,Pharmaceuticals,Pharma,13,1.0,13,1.0,False,0.35145117941313264,0.13,36,False,,14.0
LAURUSLABS,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,Cdmo,27,1.0,27,1.0,False,0.21037699723291725,0.26,50,True,high_rank_residual,15.0
LUPIN,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,Pharma,27,1.0,27,1.0,False,0.40818742699342064,0.185,50,False,,7.0
MANKIND,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,20,1.0,20,1.0,False,0.20861914143078483,0.105,43,False,,7.0
MARKSANS,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.39953999601265733,0.1825,50,False,,7.0
NATCOPHARM,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.19912231477963857,0.17,50,False,,7.0
NEULANDLAB,Pharmaceuticals,industry_mode,0.93,industry_history,,Pharmaceuticals,,27,1.0,0,0.0,False,0.01195770546937334,0.2125,50,False,,7.0
ORCHPHARMA,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,24,1.0,24,1.0,False,0.33371566647019896,0.185,47,False,,7.0
PFIZER,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.28885008226592945,0.2325,50,True,high_rank_residual,15.0
PGHL,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.1647920849122379,0.23,50,True,high_rank_residual,15.0
PPLPHARMA,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.268996158150357,0.17,50,False,,7.0
SANOFI,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,24,1.0,24,1.0,False,0.09162913645908587,0.14,47,False,,7.0
SHILPAMED,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,Pharma,15,1.0,15,1.0,False,0.2467699944911358,0.2325,38,True,high_rank_residual,15.0
SPARC,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.17776303231920282,0.4025,50,True,high_rank_residual,15.0
STAR,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,Pharma,27,1.0,27,1.0,False,0.14310478030459775,0.22,50,False,,7.0
SUNPHARMA,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.45319442925494696,0.08,50,False,,7.0
SUPRIYA,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,25,1.0,25,1.0,False,0.05444101610118,0.23,48,True,high_rank_residual,15.0
SYNGENE,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.475538472505168,0.2775,50,True,high_rank_residual,15.0
TORNTPHARM,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,Pharma,27,1.0,27,1.0,False,0.6088188496319319,0.115,50,False,,7.0
WINDLAS,Pharmaceuticals,industry_mode,0.78,industry_history,Healthcare,Pharmaceuticals,,9,1.0,9,1.0,False,-0.04401920397485194,0.1125,30,True,rank_moves_diverge_from_theme,32.0
WOCKPHARMA,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,Pharma,15,1.0,15,1.0,False,0.252834038143343,0.2375,38,True,high_rank_residual,15.0
ZYDUSLIFE,Pharmaceuticals,industry_mode,0.93,industry_history,Healthcare,Pharmaceuticals,,27,1.0,27,1.0,False,0.15175024118895905,0.18,50,False,,7.0
ASTRAL,Plastic Products,industry_mode,0.93,industry_history,Industrials,Plastic Products,,27,1.0,27,1.0,False,0.4451430575991454,0.125,50,False,,7.0
FINPIPE,Plastic Products,industry_mode,0.93,industry_history,Industrials,Plastic Products,,27,1.0,27,1.0,False,0.3769648268832223,0.07,50,False,,7.0
NILKAMAL,Plastic Products,industry_mode,0.93,industry_history,Consumer Cyclical,Plastic Products,,27,1.0,27,1.0,False,0.3258307286190879,0.18,49,False,,7.0
PRINCEPIPE,Plastic Products,industry_mode,0.93,industry_history,Industrials,Plastic Products,,27,1.0,27,0.778,False,0.18970216477720858,0.165,50,False,,7.0
SHAILY,Plastic Products,industry_mode,0.93,industry_history,Basic Materials,Plastic Products,Medical Devices,27,1.0,27,1.0,False,0.12603019560907316,0.5,50,True,high_rank_residual,15.0
SUPREMEIND,Plastic Products,industry_mode,0.93,industry_history,Industrials,Plastic Products,Plastics,27,1.0,27,1.0,False,0.6654938076720047,0.045,50,False,,7.0
TIMETECHNO,Plastic Products,industry_mode,0.93,industry_history,Consumer Cyclical,Plastic Products,Plastics,25,1.0,25,1.0,False,0.08011355105622714,0.35,48,True,high_rank_residual,15.0
ABB,Power Equipment & Grid,industry_mode,0.93,industry_history,Industrials,Heavy Electrical Equipment,,27,1.0,27,1.0,False,0.33184236719120974,0.125,50,False,,7.0
AVALON,Power Equipment & Grid,industry_mode,0.93,industry_history,Technology,Heavy Electrical Equipment,EMS,20,1.0,20,1.0,False,-0.20769935967833072,0.39,43,True,rank_moves_diverge_from_theme;high_rank_residual,25.0
BAJEL,Power Equipment & Grid,industry_mode,0.68,industry_history,Utilities,Heavy Electrical Equipment,,2,1.0,2,1.0,False,0.551150874625002,0.2,23,True,low_fundamental_confidence,32.0
BHEL,Power Equipment & Grid,industry_mode,0.93,industry_history,Industrials,Heavy Electrical Equipment,,27,1.0,27,1.0,False,0.08223422186919677,0.16,50,False,,7.0
CGPOWER,Power Equipment & Grid,industry_mode,0.93,industry_history,Industrials,Heavy Electrical Equipment,Power Equip,32,1.0,32,1.0,False,0.41466157237415857,0.08,50,False,,7.0
GVT&D,Power Equipment & Grid,manual_lock,0.99,locked_override,,,Power Equip,0,0.0,0,0.0,True,0.7431965719381141,0.455,22,True,high_rank_residual,9.0
KEC,Power Equipment & Grid,industry_mode,0.93,industry_history,Industrials,Heavy Electrical Equipment,,27,1.0,27,1.0,False,0.3614406786765486,0.1175,50,False,,7.0
KIRLOSENG,Power Equipment & Grid,industry_mode,0.93,industry_history,Industrials,Heavy Electrical Equipment,,27,0.926,27,1.0,False,0.2661398486881166,0.1725,50,False,,7.0
POWERINDIA,Power Equipment & Grid,industry_mode,0.93,industry_history,Technology,Heavy Electrical Equipment,Power Equip,27,1.0,27,1.0,False,0.23506837994405083,0.17,50,False,,7.0
SCHNEIDER,Power Equipment & Grid,industry_mode,0.93,industry_history,Industrials,Heavy Electrical Equipment,,27,1.0,27,1.0,False,0.4937002749648504,0.08,50,False,,7.0
SIEMENS,Power Equipment & Grid,industry_mode,0.93,industry_history,Industrials,Heavy Electrical Equipment,,27,1.0,27,1.0,False,0.5521465096416702,0.09,50,False,,7.0
SUZLON,Power Equipment & Grid,industry_mode,0.93,industry_history,Industrials,Heavy Electrical Equipment,Wind,25,1.0,25,1.0,False,0.025452709519994402,0.1575,48,False,,7.0
TARIL,Power Equipment & Grid,manual_lock,0.99,locked_override,,,Power Equip,0,0.0,0,0.0,True,0.10712201660323578,0.32,23,True,high_rank_residual,9.0
TDPOWERSYS,Power Equipment & Grid,industry_mode,0.93,industry_history,Industrials,Heavy Electrical Equipment,,27,1.0,27,1.0,False,0.013629826117864969,0.145,50,False,,7.0
THERMAX,Power Equipment & Grid,industry_mode,0.93,industry_history,Industrials,Heavy Electrical Equipment,,27,1.0,27,1.0,False,0.2404088099352907,0.14,50,False,,7.0
TRITURBINE,Power Equipment & Grid,industry_mode,0.93,industry_history,Industrials,Heavy Electrical Equipment,,27,1.0,27,1.0,False,0.46696519002415915,0.125,50,False,,7.0
VOLTAMP,Power Equipment & Grid,industry_mode,0.93,industry_history,Industrials,Heavy Electrical Equipment,,27,1.0,27,1.0,False,0.16027265281016725,0.14,50,False,,7.0
ADANIENSOL,Power Utilities,industry_mode,0.68,industry_history,Utilities,Electric Utilities,,4,1.0,4,1.0,False,0.009261622397665792,0.195,27,True,low_fundamental_confidence,32.0
ADANIGREEN,Power Utilities,industry_mode,0.93,industry_history,Utilities,Electric Utilities,,19,1.0,19,1.0,False,0.20364569350581171,0.3025,42,True,high_rank_residual,15.0
ADANIPOWER,Power Utilities,industry_mode,0.93,industry_history,Utilities,Electric Utilities,Infra,21,1.0,21,1.0,False,0.3956409474842494,0.1025,44,False,,7.0
CESC,Power Utilities,industry_mode,0.93,industry_history,Utilities,Electric Utilities,,27,1.0,27,1.0,False,0.3355322639267991,0.0975,50,False,,7.0
INOXGREEN,Power Utilities,industry_mode,0.93,industry_history,Utilities,Electric Utilities,Wind,27,1.0,27,1.0,False,-0.006215901960869735,0.17,50,True,rank_moves_diverge_from_theme,17.0
INOXWIND,Power Utilities,industry_mode,0.93,industry_history,Industrials,Electric Utilities,Wind,21,1.0,21,1.0,False,-0.08834682308219041,0.15,44,True,rank_moves_diverge_from_theme,17.0
JSWENERGY,Power Utilities,industry_mode,0.93,industry_history,Utilities,Electric Utilities,,27,1.0,27,1.0,False,0.48205074470072107,0.14,50,False,,7.0
KPIL,Power Utilities,industry_mode,0.78,industry_history,Industrials,Electric Utilities,,25,0.64,25,1.0,False,0.09727996043142456,0.1,48,False,,22.0
NHPC,Power Utilities,industry_mode,0.93,industry_history,Utilities,Electric Utilities,,27,1.0,27,1.0,False,0.45987725978802785,0.0775,50,False,,7.0
NLCINDIA,Power Utilities,industry_mode,0.93,industry_history,Utilities,Electric Utilities,,27,1.0,27,1.0,False,0.4078646874632514,0.1175,50,False,,7.0
NTPC,Power Utilities,industry_mode,0.93,industry_history,Utilities,Electric Utilities,,27,1.0,27,1.0,False,0.5195522411676693,0.0975,50,False,,7.0
POWERGRID,Power Utilities,industry_mode,0.93,industry_history,Utilities,Electric Utilities,,27,1.0,27,1.0,False,0.539994144979471,0.065,50,False,,7.0
PTC,Power Utilities,industry_mode,0.93,industry_history,Utilities,Electric Utilities,,15,1.0,15,1.0,False,0.5068272491041453,0.11,38,False,,7.0
TATAPOWER,Power Utilities,industry_mode,0.93,industry_history,Utilities,Electric Utilities,,27,1.0,27,1.0,False,0.5398393849682156,0.04,50,False,,7.0
TECHNOE,Power Utilities,industry_mode,0.93,industry_history,Industrials,Electric Utilities,Data Centers,27,1.0,27,1.0,False,0.28701499701803734,0.1225,50,False,,7.0
TORNTPOWER,Power Utilities,industry_mode,0.93,industry_history,Utilities,Electric Utilities,,27,1.0,27,1.0,False,0.5608061928078814,0.09,50,False,,7.0
TITAGARH,Railways & Defence Manufacturing,manual_lock,0.99,locked_override,Industrials,Commercial Vehicles,Railway,25,1.0,25,1.0,True,1.0,0.0,48,False,,1.0
ABREL,Real Estate,debug_theme,0.74,debug_fallback,,,Real Estate,0,0.0,0,0.0,False,0.5732479545483967,0.2,23,True,low_fundamental_confidence;debug_fallback_needs_validation,41.0
ANANTRAJ,Real Estate,industry_mode,0.93,industry_history,Real Estate,Realty,Data Centers,17,1.0,17,1.0,False,0.12834449668028688,0.0725,40,False,,7.0
ARVSMART,Real Estate,industry_mode,0.93,industry_history,Real Estate,Realty,,27,1.0,27,1.0,False,0.21202856421913732,0.1425,50,False,,7.0
BRIGADE,Real Estate,industry_mode,0.93,industry_history,Real Estate,Realty,Real Estate,27,1.0,27,1.0,False,0.6552577518050482,0.09,50,False,,7.0
DLF,Real Estate,industry_mode,0.93,industry_history,Real Estate,Realty,Real Estate,27,1.0,27,1.0,False,0.5470130827520204,0.135,50,False,,7.0
GODREJPROP,Real Estate,industry_mode,0.93,industry_history,Real Estate,Realty,Real Estate,27,1.0,27,1.0,False,0.7968359715134727,0.0625,50,False,,7.0
LODHA,Real Estate,industry_mode,0.93,industry_history,Real Estate,Realty,,27,1.0,27,1.0,False,0.5222863953658667,0.1025,50,False,,7.0
MAHLIFE,Real Estate,industry_mode,0.93,industry_history,Real Estate,Realty,,27,1.0,27,1.0,False,0.09045040972736364,0.275,50,True,high_rank_residual,15.0
MAXESTATES,Real Estate,debug_theme,0.74,debug_fallback,,,Real Estate,0,0.0,0,0.0,False,0.3657636807715176,0.085,23,True,low_fundamental_confidence;debug_fallback_needs_validation,41.0
NESCO,Real Estate,industry_mode,0.93,industry_history,Industrials,Realty,,27,1.0,27,1.0,False,-0.21605968784812415,0.2775,50,True,rank_moves_diverge_from_theme;high_rank_residual,25.0
OBEROIRLTY,Real Estate,industry_mode,0.93,industry_history,Real Estate,Realty,Real Estate,27,1.0,27,1.0,False,0.46777077029904984,0.08,50,False,,7.0
PHOENIXLTD,Real Estate,industry_mode,0.93,industry_history,Real Estate,Realty,Luxury Consumer,27,1.0,27,1.0,False,0.2587344247329003,0.0975,50,False,,7.0
PRESTIGE,Real Estate,industry_mode,0.93,industry_history,Real Estate,Realty,Real Estate,27,1.0,27,1.0,False,0.6437729235478858,0.1025,50,False,,7.0
SHRIRAMPPS,Real Estate,industry_mode,0.78,industry_history,Real Estate,Realty,,8,1.0,8,1.0,False,-0.14141665854137833,0.195,31,True,rank_moves_diverge_from_theme,32.0
SIGNATURE,Real Estate,industry_mode,0.78,industry_history,Real Estate,Realty,Real Estate,9,1.0,9,1.0,False,0.6203421643822421,0.0775,32,False,,22.0
SOBHA,Real Estate,industry_mode,0.93,industry_history,Real Estate,Realty,Real Estate,27,1.0,27,1.0,False,0.5812122468964235,0.115,50,False,,7.0
BPCL,Refineries / Petro-Products,industry_mode,0.93,industry_history,Energy,Refineries/Petro-Products,,27,1.0,27,1.0,False,0.6094193046588354,0.0425,50,False,,7.0
CHENNPETRO,Refineries / Petro-Products,industry_mode,0.93,industry_history,Energy,Refineries/Petro-Products,,17,1.0,17,1.0,False,0.639508727535743,0.11,40,False,,7.0
HINDPETRO,Refineries / Petro-Products,industry_mode,0.93,industry_history,Energy,Refineries/Petro-Products,,27,1.0,27,1.0,False,0.5072809387152799,0.09,50,False,,7.0
MRPL,Refineries / Petro-Products,industry_mode,0.93,industry_history,Energy,Refineries/Petro-Products,,24,1.0,24,1.0,False,0.37735628106563274,0.13,47,False,,7.0
RELIANCE,Refineries / Petro-Products,industry_mode,0.93,industry_history,Energy,Refineries/Petro-Products,,32,1.0,32,1.0,False,0.6255958761016769,0.0575,50,False,,7.0
PREMIERENE,Renewables - Solar,debug_theme,0.74,debug_fallback,,,Solar,0,0.0,0,0.0,False,0.6540129650283574,0.16,18,True,low_fundamental_confidence;debug_fallback_needs_validation,41.0
VIKRAMSOLR,Renewables - Solar,debug_theme,0.74,debug_fallback,,,Solar,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;debug_fallback_needs_validation,41.0
WAAREEENER,Renewables - Solar,debug_theme,0.74,debug_fallback,,,Solar,0,0.0,0,0.0,False,0.7484352798003845,0.175,15,True,low_fundamental_confidence;debug_fallback_needs_validation,41.0
DEVYANI,Restaurants,industry_mode,0.93,industry_history,Consumer Cyclical,Restaurants,,27,1.0,27,1.0,False,0.7911268219765126,0.04,50,False,,7.0
JUBLFOOD,Restaurants,industry_mode,0.93,industry_history,Consumer Cyclical,Restaurants,,27,1.0,27,1.0,False,0.3681406008807399,0.2,50,False,,7.0
RBA,Restaurants,industry_mode,0.93,industry_history,Consumer Cyclical,Restaurants,,27,1.0,27,1.0,False,0.5693777056982403,0.06,50,False,,7.0
SAPPHIRE,Restaurants,industry_mode,0.93,industry_history,Consumer Cyclical,Restaurants,,27,1.0,27,1.0,False,0.7140889312350828,0.065,50,False,,7.0
WESTLIFE,Restaurants,industry_mode,0.93,industry_history,Consumer Cyclical,Restaurants,,27,1.0,27,1.0,False,0.5132288982278249,0.105,50,False,,7.0
VMM,Retail,debug_theme|small_theme_merged_to_debug,0.62,debug_fallback,,,Retail,0,0.0,0,0.0,False,1.0,0.0,11,True,low_fundamental_confidence;debug_fallback_needs_validation,53.0
ASHOKA,Roads & Highways,industry_mode,0.93,industry_history,Industrials,Roads & Highways,,27,1.0,27,1.0,False,0.6546950914127867,0.1475,50,False,,7.0
GRINFRA,Roads & Highways,industry_mode,0.93,industry_history,Industrials,Roads & Highways,,27,1.0,27,1.0,False,0.020431859923237507,0.0825,50,False,,7.0
IRB,Roads & Highways,industry_mode,0.93,industry_history,Industrials,Roads & Highways,,27,1.0,27,1.0,False,0.7012385772268711,0.08,50,False,,7.0
PNCINFRA,Roads & Highways,industry_mode,0.93,industry_history,Industrials,Roads & Highways,,27,1.0,27,1.0,False,0.6347259371778468,0.085,50,False,,7.0
GESHIP,Shipping,industry_mode,0.93,industry_history,Industrials,Shipping,Shipping,27,1.0,27,1.0,False,0.5255980824928737,0.115,50,False,,7.0
GRSE,Shipping,industry_mode,0.93,industry_history,Industrials,Shipping,,23,1.0,23,1.0,False,0.8390618732154127,0.01,46,False,,7.0
MAZDOCK,Shipping,industry_mode,0.78,industry_history,Industrials,Shipping,Defense (large),25,0.68,25,1.0,False,0.7956885211169104,0.0425,48,False,,22.0
AARTIIND,Specialty Chemicals,industry_mode,0.93,industry_history,Basic Materials,Specialty Chemicals,,32,1.0,32,1.0,False,0.325581138985559,0.16,50,False,,7.0
AETHER,Specialty Chemicals,industry_mode,0.93,industry_history,Basic Materials,Specialty Chemicals,,27,1.0,27,1.0,False,0.005122920678573887,0.2,50,False,,7.0
ATUL,Specialty Chemicals,industry_mode,0.93,industry_history,Basic Materials,Specialty Chemicals,,27,1.0,27,1.0,False,0.44041214179614846,0.0825,50,False,,7.0
BASF,Specialty Chemicals,industry_mode,0.93,industry_history,Basic Materials,Specialty Chemicals,,27,1.0,27,1.0,False,0.3592331166099921,0.2275,50,True,high_rank_residual,15.0
CHEMPLASTS,Specialty Chemicals,industry_mode,0.93,industry_history,Basic Materials,Specialty Chemicals,,27,1.0,27,1.0,False,0.13745013339111314,0.175,50,False,,7.0
CLEAN,Specialty Chemicals,industry_mode,0.93,industry_history,Basic Materials,Specialty Chemicals,,27,1.0,27,1.0,False,0.3495277801468742,0.1025,50,False,,7.0
DCMSHRIRAM,Specialty Chemicals,industry_mode,0.78,industry_history,Basic Materials,Specialty Chemicals,,27,0.63,27,1.0,False,-0.0034603526049932316,0.095,50,True,rank_moves_diverge_from_theme,32.0
EPIGRAL,Specialty Chemicals,debug_theme,0.74,debug_fallback,,,Chemicals,0,0.0,0,0.0,False,0.47904814268235946,0.22,23,True,low_fundamental_confidence;debug_fallback_needs_validation,41.0
FINEORG,Specialty Chemicals,industry_mode,0.93,industry_history,Basic Materials,Specialty Chemicals,,27,1.0,27,1.0,False,0.2430817337161631,0.07,50,False,,7.0
FLUOROCHEM,Specialty Chemicals,industry_mode,0.93,industry_history,Basic Materials,Specialty Chemicals,Chemicals,27,1.0,27,1.0,False,0.39863424465673714,0.09,50,False,,7.0
GALAXYSURF,Specialty Chemicals,industry_mode,0.93,industry_history,Basic Materials,Specialty Chemicals,,27,1.0,27,1.0,False,0.20383197416405274,0.13,50,False,,7.0
JUBLINGREA,Specialty Chemicals,industry_mode,0.93,industry_history,Basic Materials,Specialty Chemicals,Pharma,27,1.0,27,0.778,False,0.46498814554668827,0.1225,50,False,,7.0
NEOGEN,Specialty Chemicals,industry_mode,0.93,industry_history,Basic Materials,Specialty Chemicals,,25,1.0,25,1.0,False,0.1724748079633643,0.245,48,True,high_rank_residual,15.0
PIDILITIND,Specialty Chemicals,industry_mode,0.93,industry_history,Basic Materials,Specialty Chemicals,,27,1.0,27,1.0,False,0.23029133250666492,0.12,50,False,,7.0
PRIVISCL,Specialty Chemicals,industry_mode,0.93,industry_history,Basic Materials,Specialty Chemicals,,27,1.0,27,1.0,False,0.16820066378866252,0.2,50,False,,7.0
SRF,Specialty Chemicals,industry_mode,0.93,industry_history,Basic Materials,Specialty Chemicals,Chemicals,27,1.0,27,1.0,False,0.36765334656362947,0.165,50,False,,7.0
STYRENIX,Specialty Chemicals,industry_mode,0.93,industry_history,Basic Materials,Specialty Chemicals,Plastics,27,1.0,27,1.0,False,-0.021397021139848715,0.31,50,True,rank_moves_diverge_from_theme;high_rank_residual,25.0
SUDARSCHEM,Specialty Chemicals,industry_mode,0.93,industry_history,Basic Materials,Specialty Chemicals,Chemicals,27,1.0,27,1.0,False,0.148799167119631,0.225,50,True,high_rank_residual,15.0
TATVA,Specialty Chemicals,industry_mode,0.93,industry_history,Basic Materials,Specialty Chemicals,,27,1.0,27,1.0,False,-0.034051561430320995,0.2775,44,True,rank_moves_diverge_from_theme;high_rank_residual,25.0
VINATIORGA,Specialty Chemicals,industry_mode,0.93,industry_history,Basic Materials,Specialty Chemicals,,27,1.0,27,1.0,False,0.4743999397378704,0.08,50,False,,7.0
VISHNU,Specialty Chemicals,industry_mode,0.93,industry_history,Basic Materials,Specialty Chemicals,,23,1.0,23,1.0,False,0.38056639795478286,0.175,45,False,,7.0
AVL,Specialty Retail,industry_mode,0.93,industry_history,Consumer Cyclical,Specialty Retail,Retail,17,1.0,17,1.0,False,0.3138196931596681,0.33,39,True,high_rank_residual,15.0
ETHOSLTD,Specialty Retail,industry_mode,0.93,industry_history,Consumer Cyclical,Specialty Retail,Luxury Consumer,27,1.0,27,1.0,False,0.2716964625962557,0.35,50,True,high_rank_residual,15.0
LANDMARK,Specialty Retail,industry_mode,0.93,industry_history,Consumer Cyclical,Specialty Retail,,27,1.0,27,1.0,False,0.606244898638821,0.0275,50,False,,7.0
MANYAVAR,Specialty Retail,industry_mode,0.93,industry_history,Consumer Cyclical,Specialty Retail,,32,1.0,32,1.0,False,0.22027010101710942,0.145,50,False,,7.0
PVRINOX,Specialty Retail,industry_mode,0.78,industry_history,Communication Services,Specialty Retail,,26,0.615,26,1.0,False,0.4885201184835305,0.15,49,False,,22.0
APLAPOLLO,Steel & Ferrous,industry_mode,0.93,industry_history,Basic Materials,Iron & Steel Products,Metals,27,1.0,27,1.0,False,0.32356134117744,0.18,50,False,,7.0
GPIL,Steel & Ferrous,industry_mode,0.93,industry_history,Basic Materials,Iron & Steel/Interm.Products,,17,1.0,17,1.0,False,0.24336108552672198,0.1375,40,False,,7.0
HITECH,Steel & Ferrous,industry_mode,0.93,industry_history,Basic Materials,Iron & Steel Products,,27,1.0,27,1.0,False,-0.11008658706130227,0.3375,50,True,rank_moves_diverge_from_theme;high_rank_residual,25.0
IMFA,Steel & Ferrous,industry_mode,0.93,industry_history,Basic Materials,Iron & Steel/Interm.Products,,15,1.0,15,1.0,False,0.07541309210463731,0.2175,38,False,,7.0
JINDALSTEL,Steel & Ferrous,industry_mode,0.93,industry_history,Basic Materials,Iron & Steel/Interm.Products,Steel,27,1.0,27,1.0,False,0.5254199378175035,0.08,50,False,,7.0
JSL,Steel & Ferrous,industry_mode,0.93,industry_history,Basic Materials,Iron & Steel/Interm.Products,,27,1.0,27,1.0,False,0.37196410918426276,0.1675,50,False,,7.0
JSWSTEEL,Steel & Ferrous,industry_mode,0.93,industry_history,Basic Materials,Iron & Steel/Interm.Products,Steel,27,1.0,27,1.0,False,0.1991685750292063,0.16,50,False,,7.0
