theme_id,theme_name,symbol,role,outlier_score,corr_with_theme_moves,med_abs_resid,rank_volatility,median_rank_norm,obs_months,rank_source
IND::Pharmaceuticals::B::B,Pharmaceuticals - Cluster B,SHILPAMED,B,0.8402,0.1058,0.2045,0.2865,0.2342,38,dated_tabs
IND::Pharmaceuticals::B::B,Pharmaceuticals - Cluster B,GLAND,B,1.5668,0.1455,0.2817,0.2554,0.6239,50,dated_tabs
IND::Auto Parts & Equipment::A,Auto Parts & Equipment - Cluster A,GREAVESCOT,A,-4.5208,0.8093,0.0539,0.283,0.5399,38,dated_tabs
IND::Auto Parts & Equipment::A,Auto Parts & Equipment - Cluster A,SUNCLAY,Core,-0.1349,0.5132,0.0,0.3152,0.4698,30,dated_tabs
IND::Auto Parts & Equipment::A,Auto Parts & Equipment - Cluster A,SANDHAR,B,0.2004,0.5,0.1313,0.1997,0.4003,48,dated_tabs
IND::Auto Parts & Equipment::B::A,Auto Parts & Equipment - Cluster A,ENDURANCE,A,-1.4094,0.5629,0.113,0.1682,0.4319,50,dated_tabs
IND::Auto Parts & Equipment::B::A,Auto Parts & Equipment - Cluster A,TVSHLTD,A,-0.8279,0.4779,0.1422,0.1673,0.1731,33,dated_tabs
IND::Auto Parts & Equipment::B::A,Auto Parts & Equipment - Cluster A,SANSERA,A,-0.8021,0.3335,0.0695,0.172,0.3949,50,dated_tabs
IND::Auto Parts & Equipment::B::A,Auto Parts & Equipment - Cluster A,SUPRAJIT,Core,-0.6114,0.4197,0.1329,0.1776,0.4981,50,dated_tabs
IND::Auto Parts & Equipment::B::A,Auto Parts & Equipment - Cluster A,MOTHERSON,Core,-0.47,0.4484,0.1544,0.1941,0.2969,50,dated_tabs
IND::Auto Parts & Equipment::B::A,Auto Parts & Equipment - Cluster A,BOSCHLTD,Core,-0.281,0.3266,0.1344,0.1652,0.3117,50,dated_tabs
IND::Auto Parts & Equipment::B::A,Auto Parts & Equipment - Cluster A,SONACOMS,Core,0.0824,0.4212,0.2074,0.1961,0.609,50,dated_tabs
IND::Auto Parts & Equipment::B::A,Auto Parts & Equipment - Cluster A,ZFCVINDIA,Core,0.2259,0.4294,0.1923,0.2543,0.4369,50,dated_tabs
IND::Auto Parts & Equipment::B::A,Auto Parts & Equipment - Cluster A,TIINDIA,Core,0.3075,0.4213,0.2291,0.2056,0.6055,50,dated_tabs
IND::Auto Parts & Equipment::B::A,Auto Parts & Equipment - Cluster A,FIEMIND,Core,0.3193,0.3447,0.1888,0.2105,0.2686,38,dated_tabs
IND::Auto Parts & Equipment::B::A,Auto Parts & Equipment - Cluster A,SJS,Core,0.5085,0.3886,0.2195,0.2338,0.2386,50,dated_tabs
IND::Auto Parts & Equipment::B::A,Auto Parts & Equipment - Cluster A,LUMAXTECH,B,1.3019,0.2177,0.2142,0.2602,0.2846,50,dated_tabs
IND::Auto Parts & Equipment::B::A,Auto Parts & Equipment - Cluster A,ROLEXRINGS,B,1.4598,0.408,0.3276,0.2636,0.7379,50,dated_tabs
IND::Auto Parts & Equipment::B::A,Auto Parts & Equipment - Cluster A,ASAHIINDIA,B,1.5093,0.1856,0.2073,0.2857,0.5062,50,dated_tabs
IND::Banks::A,Banks - Cluster A,CSBBANK,A,-0.9828,0.6194,0.0731,0.2852,0.248,50,dated_tabs
IND::Banks::A,Banks - Cluster A,FEDERALBNK,A,-0.8631,0.4126,0.0945,0.1455,0.2786,50,dated_tabs
IND::Banks::A,Banks - Cluster A,DCBBANK,A,-0.4737,0.5975,0.11,0.2754,0.5824,50,dated_tabs
IND::Banks::A,Banks - Cluster A,IDFCFIRSTB,Core,-0.4631,0.6876,0.1069,0.3317,0.4235,50,dated_tabs
IND::Banks::A,Banks - Cluster A,AUBANK,Core,-0.1854,0.7123,0.1372,0.3149,0.4849,50,dated_tabs
IND::Banks::A,Banks - Cluster A,RBLBANK,Core,0.0634,0.5732,0.1274,0.3272,0.2821,50,dated_tabs
IND::Banks::A,Banks - Cluster A,INDUSINDBK,Core,0.0757,0.5056,0.1275,0.2962,0.6283,50,dated_tabs
IND::Banks::A,Banks - Cluster A,KTKBANK,Core,0.0891,0.4773,0.1325,0.2703,0.5572,50,dated_tabs
IND::Banks::A,Banks - Cluster A,KOTAKBANK,Core,0.5028,0.5363,0.1779,0.2556,0.6219,50,dated_tabs
IND::Banks::A,Banks - Cluster A,EQUITASBNK,B,0.6159,0.4704,0.1513,0.3245,0.6214,50,dated_tabs
IND::Banks::A,Banks - Cluster A,HDFCBANK,B,0.8024,0.4237,0.185,0.2429,0.4111,50,dated_tabs
IND::Banks::A,Banks - Cluster A,ICICIBANK,B,1.0523,0.1787,0.194,0.1481,0.3848,50,dated_tabs
IND::IT Consulting & Software::A,IT Consulting & Software - Cluster A,CAMS,A,-3.0335,0.7703,0.0044,0.1834,0.4802,50,dated_tabs
IND::IT Consulting & Software::A,IT Consulting & Software - Cluster A,FSL,Core,0.2015,0.5331,0.1665,0.1655,0.1353,50,dated_tabs
IND::IT Consulting & Software::A,IT Consulting & Software - Cluster A,RAMCOSYS,B,1.1183,0.6865,0.1839,0.2697,0.4681,48,dated_tabs
IND::Pharmaceuticals::B::A::A,Pharmaceuticals - Cluster A,CIPLA,A,-0.5754,0.5171,0.0945,0.1173,0.396,50,dated_tabs
IND::Pharmaceuticals::B::A::A,Pharmaceuticals - Cluster A,APLLTD,A,-0.3585,0.5081,0.0724,0.186,0.4972,50,dated_tabs
IND::Pharmaceuticals::B::A::A,Pharmaceuticals - Cluster A,CAPLIPOINT,Core,0.035,0.446,0.0868,0.1772,0.3405,41,dated_tabs
IND::Pharmaceuticals::B::A::A,Pharmaceuticals - Cluster A,NATCOPHARM,Core,0.9684,0.5691,0.1701,0.2841,0.5668,50,dated_tabs
IND::Pharmaceuticals::B::A::A,Pharmaceuticals - Cluster A,WINDLAS,B,1.0817,0.3748,0.1222,0.2339,0.4268,30,dated_tabs
IND::Pharmaceuticals::B::A::A,Pharmaceuticals - Cluster A,SPARC,B,2.7969,0.5419,0.3864,0.186,0.8631,50,dated_tabs
IND::IT Consulting & Software::B::A,IT Consulting & Software - Cluster A,ADANIENT,A,-5.9301,0.8351,0.0,0.1548,0.7475,31,dated_tabs
IND::IT Consulting & Software::B::A,IT Consulting & Software - Cluster A,HAPPSTMNDS,Core,-0.1686,0.5413,0.1382,0.0773,0.8748,50,dated_tabs
IND::IT Consulting & Software::B::A,IT Consulting & Software - Cluster A,REDINGTON,B,0.7623,0.5291,0.1775,0.2727,0.4292,50,dated_tabs
IND::Pharmaceuticals::B::A::B::A,Pharmaceuticals - Cluster A,FDC,A,-0.8515,0.5123,0.0933,0.1138,0.5326,50,dated_tabs
IND::Pharmaceuticals::B::A::B::A,Pharmaceuticals - Cluster A,DIVISLAB,A,-0.7158,0.6851,0.1197,0.206,0.3621,50,dated_tabs
IND::Pharmaceuticals::B::A::B::A,Pharmaceuticals - Cluster A,BLUEJET,A,-0.5888,0.6812,0.0857,0.2984,0.4172,32,dated_tabs
IND::Pharmaceuticals::B::A::B::A,Pharmaceuticals - Cluster A,AARTIPHARM,Core,-0.2455,0.6061,0.1491,0.2538,0.3266,43,dated_tabs
IND::Pharmaceuticals::B::A::B::A,Pharmaceuticals - Cluster A,ERIS,Core,-0.2402,0.3874,0.1251,0.1745,0.3281,50,dated_tabs
IND::Pharmaceuticals::B::A::B::A,Pharmaceuticals - Cluster A,SYNGENE,Core,0.3059,0.5471,0.2286,0.2534,0.6755,50,dated_tabs
IND::Pharmaceuticals::B::A::B::A,Pharmaceuticals - Cluster A,LAURUSLABS,Core,0.3249,0.4917,0.1683,0.3289,0.3894,50,dated_tabs
IND::Pharmaceuticals::B::A::B::A,Pharmaceuticals - Cluster A,AARTIDRUGS,B,0.3895,0.338,0.2081,0.1969,0.7598,50,dated_tabs
IND::Pharmaceuticals::B::A::B::A,Pharmaceuticals - Cluster A,HIKAL,B,0.8258,0.3061,0.2181,0.293,0.8217,50,dated_tabs
IND::Pharmaceuticals::B::A::B::A,Pharmaceuticals - Cluster A,MARKSANS,B,1.0716,0.4475,0.3009,0.3067,0.2955,50,dated_tabs
IND::Pharmaceuticals::B::A::B::B,Pharmaceuticals - Cluster B,TORNTPHARM,A,-1.0756,0.4678,0.0689,0.1166,0.2434,50,dated_tabs
IND::Pharmaceuticals::B::A::B::B,Pharmaceuticals - Cluster B,SUNPHARMA,A,-0.8401,0.3865,0.0589,0.1452,0.3005,50,dated_tabs
IND::Pharmaceuticals::B::A::B::B,Pharmaceuticals - Cluster B,GRANULES,A,-0.5506,0.6438,0.1259,0.2337,0.3862,50,dated_tabs
IND::Pharmaceuticals::B::A::B::B,Pharmaceuticals - Cluster B,AJANTPHARM,Core,-0.4742,0.4278,0.0937,0.1774,0.298,50,dated_tabs
IND::Pharmaceuticals::B::A::B::B,Pharmaceuticals - Cluster B,ALKEM,Core,-0.2169,0.5207,0.1384,0.1926,0.4241,50,dated_tabs
IND::Pharmaceuticals::B::A::B::B,Pharmaceuticals - Cluster B,ZYDUSLIFE,Core,-0.1657,0.4243,0.1175,0.1907,0.4013,50,dated_tabs
IND::Pharmaceuticals::B::A::B::B,Pharmaceuticals - Cluster B,DRREDDY,Core,0.003,0.2317,0.1097,0.1083,0.4182,50,dated_tabs
IND::Pharmaceuticals::B::A::B::B,Pharmaceuticals - Cluster B,LUPIN,Core,0.1158,0.3976,0.1352,0.1957,0.1551,50,dated_tabs
IND::Pharmaceuticals::B::A::B::B,Pharmaceuticals - Cluster B,GLENMARK,Core,0.1555,0.3268,0.1549,0.0957,0.16,50,dated_tabs
IND::Pharmaceuticals::B::A::B::B,Pharmaceuticals - Cluster B,STAR,Core,0.5094,0.3054,0.1745,0.119,0.1163,50,dated_tabs
IND::Pharmaceuticals::B::A::B::B,Pharmaceuticals - Cluster B,ORCHPHARMA,B,0.5366,0.3931,0.1247,0.3354,0.3589,47,dated_tabs
IND::Pharmaceuticals::B::A::B::B,Pharmaceuticals - Cluster B,AUROPHARMA,B,0.9173,0.35,0.1755,0.2609,0.2457,50,dated_tabs
IND::Pharmaceuticals::B::A::B::B,Pharmaceuticals - Cluster B,PFIZER,B,1.2688,0.5513,0.2767,0.226,0.5857,50,dated_tabs
IND::IT Consulting & Software::B::B::B,IT Consulting & Software - Cluster B,OFSS,A,-0.5111,0.5448,0.1087,0.2749,0.507,50,dated_tabs
IND::IT Consulting & Software::B::B::B,IT Consulting & Software - Cluster B,NEWGEN,Core,-0.2863,0.5111,0.0791,0.315,0.2564,46,dated_tabs
IND::IT Consulting & Software::B::B::B,IT Consulting & Software - Cluster B,NETWEB,Core,-0.091,0.6976,0.199,0.3187,0.1684,32,dated_tabs
IND::IT Consulting & Software::B::B::B,IT Consulting & Software - Cluster B,ECLERX,B,0.0434,0.4268,0.1976,0.2168,0.2052,50,dated_tabs
IND::Finance (including NBFCs)::A,Finance (including NBFCs) - Cluster A,CGCL,A,-1.2292,0.6337,0.0231,0.1784,0.6851,50,dated_tabs
IND::Finance (including NBFCs)::A,Finance (including NBFCs) - Cluster A,MASFIN,A,-0.6314,0.6525,0.0652,0.242,0.6444,50,dated_tabs
IND::Finance (including NBFCs)::A,Finance (including NBFCs) - Cluster A,JIOFIN,Core,-0.3693,0.6419,0.1029,0.2247,0.5364,33,dated_tabs
IND::Finance (including NBFCs)::A,Finance (including NBFCs) - Cluster A,PFS,Core,-0.2744,0.5414,0.1373,0.1173,0.6936,23,dated_tabs
IND::Finance (including NBFCs)::A,Finance (including NBFCs) - Cluster A,FEDFINA,B,1.4313,0.3821,0.1387,0.3511,0.7573,31,dated_tabs
IND::Finance (including NBFCs)::A,Finance (including NBFCs) - Cluster A,IRFC,B,3.3187,0.126,0.3244,0.2467,0.5484,46,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,QPOWER,A,-1.1633,0.9423,0.0558,0.155,0.0808,9,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,AIIL,A,-0.9956,0.6198,0.0703,0.062,0.0622,23,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,AGARWALEYE,A,-0.4887,0.786,0.1105,0.1448,0.1298,9,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,VINCOFE,Core,-0.4206,0.4632,0.0763,0.1126,0.0775,21,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,GALLANTT,Core,-0.4069,0.3619,0.0591,0.1118,0.1459,23,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,ZOTA,Core,-0.3437,0.2967,0.096,0.0427,0.0298,21,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,PENIND,Core,-0.3146,0.4051,0.0558,0.1482,0.1911,23,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,POCL,Core,-0.2892,0.5861,0.1055,0.1282,0.1097,23,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,TRANSRAILL,Core,0.1999,0.7245,0.1397,0.2088,0.2712,11,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,ASHAPURMIN,Core,0.8961,0.3282,0.1233,0.2442,0.1423,23,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,KRN,B,1.5713,0.3564,0.2286,0.2087,0.3733,16,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,IKS,B,2.5565,0.4825,0.387,0.176,0.4905,11,dated_tabs
UNCLASSIFIED::A::A,Unclassified - Cluster A,AFCONS,B,4.2791,0.3583,0.596,0.1224,0.8037,14,dated_tabs
UNCLASSIFIED::A::B,Unclassified - Cluster B,THELEELA,A,-1.1266,,0.0,0.0482,0.3102,3,dated_tabs
UNCLASSIFIED::A::B,Unclassified - Cluster B,AWL,A,-0.5102,0.4412,0.1021,0.1182,0.7428,23,dated_tabs
UNCLASSIFIED::A::B,Unclassified - Cluster B,SPICEJET,A,-0.4241,0.5894,0.1818,0.1557,0.9088,23,dated_tabs
UNCLASSIFIED::A::B,Unclassified - Cluster B,PATELENG,Core,0.0128,0.3491,0.1775,0.0796,0.9072,23,dated_tabs
UNCLASSIFIED::A::B,Unclassified - Cluster B,MUTHOOTMF,Core,0.0256,0.5272,0.1669,0.3183,0.8116,21,dated_tabs
UNCLASSIFIED::A::B,Unclassified - Cluster B,PFOCUS,Core,0.533,0.4852,0.2655,0.2807,0.3827,23,dated_tabs
UNCLASSIFIED::A::B,Unclassified - Cluster B,GMRAIRPORT,B,0.6948,0.4122,0.2836,0.2279,0.3234,21,dated_tabs
UNCLASSIFIED::A::B,Unclassified - Cluster B,BAJAJHFL,B,0.8505,0.2133,0.2439,0.1516,0.7988,17,dated_tabs
UNCLASSIFIED::A::B,Unclassified - Cluster B,NORTHARC,B,1.0561,0.1983,0.24,0.2353,0.2622,17,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,FLUOROCHEM,A,-1.0748,0.5764,0.0782,0.2143,0.629,50,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,VINATIORGA,A,-0.6389,0.4336,0.094,0.1804,0.6542,50,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,ATUL,A,-0.6138,0.4403,0.0702,0.2217,0.704,50,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,PIDILITIND,Core,-0.5786,0.3924,0.1207,0.1271,0.5104,50,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,CLEAN,Core,-0.5575,0.4619,0.122,0.191,0.7828,50,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,JUBLINGREA,Core,-0.4213,0.4483,0.0868,0.2567,0.5104,50,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,AARTIIND,Core,-0.1524,0.4667,0.2037,0.1966,0.8276,50,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,SRF,Core,0.2227,0.3745,0.1497,0.277,0.5381,50,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,VISHNU,Core,0.4577,0.3423,0.1553,0.3013,0.4155,45,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,BASF,Core,0.5782,0.4191,0.2705,0.2567,0.6285,50,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,SUDARSCHEM,Core,1.1281,0.1905,0.2013,0.2813,0.3137,50,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,PRIVISCL,B,1.2049,0.2917,0.2232,0.3616,0.4328,50,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,AETHER,B,1.6429,0.0278,0.2309,0.233,0.7835,50,dated_tabs
IND::Specialty Chemicals::A,Specialty Chemicals - Cluster A,STYRENIX,B,2.4364,-0.0811,0.2646,0.2964,0.3513,50,dated_tabs
IND::Specialty Chemicals::B,Specialty Chemicals - Cluster B,FINEORG,A,-0.7835,0.606,0.0739,0.1777,0.6571,50,dated_tabs
IND::Specialty Chemicals::B,Specialty Chemicals - Cluster B,GALAXYSURF,A,-0.2861,0.458,0.124,0.1159,0.7412,50,dated_tabs
IND::Specialty Chemicals::B,Specialty Chemicals - Cluster B,DCMSHRIRAM,Core,-0.2283,0.6148,0.1176,0.2302,0.5051,50,dated_tabs
IND::Specialty Chemicals::B,Specialty Chemicals - Cluster B,CHEMPLASTS,Core,0.2063,0.1569,0.1297,0.1483,0.7195,50,dated_tabs
IND::Specialty Chemicals::B,Specialty Chemicals - Cluster B,NEOGEN,B,1.1379,0.2296,0.1993,0.2752,0.747,48,dated_tabs
IND::Specialty Chemicals::B,Specialty Chemicals - Cluster B,TATVA,B,1.5606,0.4158,0.2375,0.3757,0.9722,44,dated_tabs
IND::Auto Parts & Equipment::B::B::A,Auto Parts & Equipment - Cluster A,LGBBROSLTD,A,-1.6226,0.7145,0.0833,0.1791,0.4896,50,dated_tabs
IND::Auto Parts & Equipment::B::B::A,Auto Parts & Equipment - Cluster A,MSUMI,A,-0.7554,0.46,0.0809,0.2072,0.6303,50,dated_tabs
IND::Auto Parts & Equipment::B::B::A,Auto Parts & Equipment - Cluster A,CIEINDIA,A,-0.2471,0.5199,0.1527,0.1891,0.6367,48,dated_tabs
IND::Auto Parts & Equipment::B::B::A,Auto Parts & Equipment - Cluster A,LUMAXIND,Core,-0.1392,0.4564,0.1206,0.2507,0.4181,46,dated_tabs
IND::Auto Parts & Equipment::B::B::A,Auto Parts & Equipment - Cluster A,VARROC,Core,-0.1111,0.3843,0.1104,0.2308,0.4656,50,dated_tabs
IND::Auto Parts & Equipment::B::B::A,Auto Parts & Equipment - Cluster A,JTEKTINDIA,Core,-0.088,0.4239,0.144,0.1794,0.6543,50,dated_tabs
IND::Auto Parts & Equipment::B::B::A,Auto Parts & Equipment - Cluster A,WHEELS,Core,0.1976,0.4507,0.149,0.2545,0.522,48,dated_tabs
IND::Auto Parts & Equipment::B::B::A,Auto Parts & Equipment - Cluster A,JAMNAAUTO,Core,0.2648,0.4739,0.163,0.2519,0.7186,50,dated_tabs
IND::Auto Parts & Equipment::B::B::A,Auto Parts & Equipment - Cluster A,SSWL,B,0.8,0.3172,0.1701,0.2476,0.6205,46,dated_tabs
IND::Auto Parts & Equipment::B::B::A,Auto Parts & Equipment - Cluster A,MINDACORP,B,1.3718,0.2833,0.2557,0.1409,0.224,50,dated_tabs
IND::Auto Parts & Equipment::B::B::A,Auto Parts & Equipment - Cluster A,PRICOLLTD,B,2.0016,0.1652,0.2729,0.1616,0.2358,50,dated_tabs
IND::Auto Parts & Equipment::B::B::B,Auto Parts & Equipment - Cluster B,SCHAEFFLER,A,-1.7364,0.7544,0.1016,0.2034,0.5213,50,dated_tabs
IND::Auto Parts & Equipment::B::B::B,Auto Parts & Equipment - Cluster B,UNOMINDA,A,-1.4434,0.5899,0.1178,0.1349,0.3102,50,dated_tabs
IND::Auto Parts & Equipment::B::B::B,Auto Parts & Equipment - Cluster B,CRAFTSMAN,A,0.0782,0.33,0.1822,0.2741,0.2197,50,dated_tabs
IND::Auto Parts & Equipment::B::B::B,Auto Parts & Equipment - Cluster B,SUBROS,Core,0.0797,0.0802,0.1121,0.2162,0.4221,50,dated_tabs
IND::Auto Parts & Equipment::B::B::B,Auto Parts & Equipment - Cluster B,GABRIEL,Core,0.0873,0.2795,0.2106,0.184,0.1262,50,dated_tabs
IND::Auto Parts & Equipment::B::B::B,Auto Parts & Equipment - Cluster B,EXIDEIND,Core,0.2136,0.4355,0.2484,0.2701,0.3557,50,dated_tabs
IND::Auto Parts & Equipment::B::B::B,Auto Parts & Equipment - Cluster B,ARE&M,B,0.3463,0.3672,0.2402,0.2734,0.5235,39,dated_tabs
IND::Auto Parts & Equipment::B::B::B,Auto Parts & Equipment - Cluster B,DIVGIITTS,B,0.558,0.3594,0.2589,0.2961,0.708,41,dated_tabs
IND::Auto Parts & Equipment::B::B::B,Auto Parts & Equipment - Cluster B,AUTOAXLES,B,1.7796,-0.0156,0.3426,0.2189,0.7681,48,dated_tabs
IND::Industrial Machinery::A,Industrial Machinery - Cluster A,GODREJIND,A,-0.589,0.4169,0.1567,0.1968,0.2966,50,dated_tabs
IND::Industrial Machinery::A,Industrial Machinery - Cluster A,WENDT,A,-0.5631,0.5701,0.1266,0.2423,0.5685,42,dated_tabs
IND::Industrial Machinery::A,Industrial Machinery - Cluster A,ISGEC,A,-0.4423,0.5442,0.1129,0.2598,0.498,50,dated_tabs
IND::Industrial Machinery::A,Industrial Machinery - Cluster A,KIRLOSBROS,Core,-0.1246,0.2816,0.1921,0.219,0.2969,50,dated_tabs
IND::Industrial Machinery::A,Industrial Machinery - Cluster A,SHRIPISTON,Core,-0.1239,0.1639,0.3005,0.1496,0.1776,36,dated_tabs
IND::Industrial Machinery::A,Industrial Machinery - Cluster A,TEAMLEASE,Core,0.0246,0.4526,0.364,0.1965,0.8463,50,dated_tabs
IND::Industrial Machinery::A,Industrial Machinery - Cluster A,3MINDIA,Core,0.0432,0.0316,0.136,0.2192,0.5139,50,dated_tabs
IND::Industrial Machinery::A,Industrial Machinery - Cluster A,DOMS,B,0.1582,0.2958,0.2754,0.2238,0.1471,30,dated_tabs
IND::Industrial Machinery::A,Industrial Machinery - Cluster A,GMMPFAUDLR,B,0.4069,0.0563,0.3612,0.1751,0.8355,50,dated_tabs
IND::Industrial Machinery::A,Industrial Machinery - Cluster A,FLAIR,B,0.8921,0.2216,0.3251,0.2879,0.5678,29,dated_tabs
IND::Industrial Machinery::B,Industrial Machinery - Cluster B,INGERRAND,A,-1.1236,0.5214,0.0629,0.1884,0.4803,50,dated_tabs
IND::Industrial Machinery::B,Industrial Machinery - Cluster B,CUMMINSIND,A,-0.5962,0.4761,0.1191,0.2285,0.2078,50,dated_tabs
IND::Industrial Machinery::B,Industrial Machinery - Cluster B,ELECON,A,-0.2981,0.3971,0.1489,0.2178,0.3181,50,dated_tabs
IND::Industrial Machinery::B,Industrial Machinery - Cluster B,AZAD,Core,-0.196,0.2579,0.1532,0.1483,0.3108,30,dated_tabs
IND::Industrial Machinery::B,Industrial Machinery - Cluster B,KSB,Core,-0.145,0.2458,0.1243,0.2188,0.3341,50,dated_tabs
IND::Industrial Machinery::B,Industrial Machinery - Cluster B,SIS,Core,0.4644,0.3621,0.2963,0.1582,0.7589,50,dated_tabs
IND::Industrial Machinery::B,Industrial Machinery - Cluster B,KIRLPNU,B,0.6031,0.2054,0.2075,0.2849,0.4962,50,dated_tabs
IND::Industrial Machinery::B,Industrial Machinery - Cluster B,JYOTICNC,B,0.7074,0.1635,0.2052,0.2981,0.2615,27,dated_tabs
IND::Industrial Machinery::B,Industrial Machinery - Cluster B,PRAJIND,B,1.4567,0.1324,0.3124,0.3207,0.5994,50,dated_tabs
IND::IT Consulting & Software::B::B::A::A,IT Consulting & Software - Cluster A,TCS,A,-1.0871,0.6865,0.0803,0.1677,0.5661,50,dated_tabs
IND::IT Consulting & Software::B::B::A::A,IT Consulting & Software - Cluster A,TATAELXSI,A,-0.6183,0.4186,0.0973,0.1561,0.7549,50,dated_tabs
IND::IT Consulting & Software::B::B::A::A,IT Consulting & Software - Cluster A,INFY,A,-0.2658,0.6031,0.1743,0.1688,0.608,50,dated_tabs
IND::IT Consulting & Software::B::B::A::A,IT Consulting & Software - Cluster A,TECHM,Core,-0.0669,0.6028,0.2163,0.1546,0.4282,50,dated_tabs
IND::IT Consulting & Software::B::B::A::A,IT Consulting & Software - Cluster A,WIPRO,Core,0.0585,0.2223,0.1253,0.1773,0.6228,50,dated_tabs
IND::IT Consulting & Software::B::B::A::A,IT Consulting & Software - Cluster A,KPITTECH,Core,0.4847,0.6229,0.1484,0.2998,0.5168,50,dated_tabs
IND::IT Consulting & Software::B::B::A::A,IT Consulting & Software - Cluster A,BSOFT,B,1.6798,0.4778,0.197,0.3821,0.6584,50,dated_tabs
IND::IT Consulting & Software::B::B::A::A,IT Consulting & Software - Cluster A,CYIENT,B,1.9685,0.2292,0.1903,0.3735,0.7794,50,dated_tabs
IND::IT Consulting & Software::B::B::A::A,IT Consulting & Software - Cluster A,SONATSOFTW,B,2.2452,0.4066,0.2492,0.392,0.7818,50,dated_tabs
IND::IT Consulting & Software::B::B::A::B,IT Consulting & Software - Cluster B,MPHASIS,A,-0.881,0.6412,0.0757,0.1599,0.4543,50,dated_tabs
IND::IT Consulting & Software::B::B::A::B,IT Consulting & Software - Cluster B,HCLTECH,A,-0.752,0.7411,0.0798,0.186,0.3923,50,dated_tabs
IND::IT Consulting & Software::B::B::A::B,IT Consulting & Software - Cluster B,LTIM,A,-0.1099,0.7467,0.1326,0.2104,0.508,50,dated_tabs
IND::IT Consulting & Software::B::B::A::B,IT Consulting & Software - Cluster B,LTTS,Core,-0.0694,0.5684,0.1023,0.2142,0.5149,50,dated_tabs
IND::IT Consulting & Software::B::B::A::B,IT Consulting & Software - Cluster B,PERSISTENT,Core,-0.0462,0.722,0.1769,0.1738,0.1914,50,dated_tabs
IND::IT Consulting & Software::B::B::A::B,IT Consulting & Software - Cluster B,ZENSARTECH,Core,0.015,0.436,0.1456,0.1641,0.2362,50,dated_tabs
IND::IT Consulting & Software::B::B::A::B,IT Consulting & Software - Cluster B,COFORGE,Core,0.4692,0.5747,0.1522,0.2298,0.2345,50,dated_tabs
IND::IT Consulting & Software::B::B::A::B,IT Consulting & Software - Cluster B,CIGNITITEC,B,0.6856,0.3704,0.2043,0.1751,0.2684,42,dated_tabs
IND::IT Consulting & Software::B::B::A::B,IT Consulting & Software - Cluster B,MASTEK,B,0.8806,0.2411,0.2126,0.169,0.66,48,dated_tabs
IND::IT Consulting & Software::B::B::A::B,IT Consulting & Software - Cluster B,ANGELONE,B,1.1333,0.4711,0.1602,0.2797,0.5252,50,dated_tabs
UNCLASSIFIED::B::A::A,Unclassified - Cluster A,HYUNDAI,A,-0.7664,0.6826,0.1898,0.0768,0.2071,15,dated_tabs
UNCLASSIFIED::B::A::A,Unclassified - Cluster A,SANOFICONR,Core,-0.0386,0.5246,0.1888,0.2154,0.512,17,dated_tabs
UNCLASSIFIED::B::A::A,Unclassified - Cluster A,UNIMECH,Core,1.7937,0.6723,0.3631,0.1473,0.7097,11,dated_tabs
UNCLASSIFIED::B::A::A,Unclassified - Cluster A,STLTECH,B,1.9905,0.0994,0.2333,0.3522,0.708,23,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,SURAKSHA,A,-0.9747,0.7052,0.0748,0.0662,0.6642,12,dated_tabs
UNCLASSIFIED::B::A::B,Unclassified - Cluster B,SOTL,A,-0.7433,0.5623,0.0533,0.129,0.7176,23,dated_tabs
