symbol,ptile,cmp,ff_mcap,52w Index,Return over 6months,Return over 1year,Market Capitalization,Promoter holding,Percentile_52w_Index,Percentile_Return_6months,Percentile_Return_1year,Total_Percentile_Score
M&M,22,3183.2,322586.04650999996,89.83,3.28,11.04,395568.42,18.45,9,35,37,81.10864307455984
MARATHON,22,652.6,878.0181570000002,78.1,8.69,13.36,3329.61,73.63,20,27,34,81.06396254104291
MINDSPACE,22,400.05,8673.26859,72.91,8.43,20.1,24397.38,64.45,23,27,29,79.56838927860375
PANACEABIO,22,426.6,714.6476159999999,65.66,-2.94,218.38,2596.83,72.48,30,47,2,78.9652051933464
REFEX,22,458.1,2762.1933320000007,68.11,-5.11,193.8,5923.64,53.37,27,51,2,80.67619039837652
VESUVIUS,22,552.5,4988.502654,67.41,23.12,9.75,11227.78,55.57,28,12,39,79.3570302384102
ANANDRATHI,23,2159.7,9465.472044,77.84,9.65,10.53,17957.64,47.29,20,26,38,83.89313373115408
ASHOKLEY,23,250.91,35864.191334999996,81.44,12.61,3.73,73718.79,51.35,16,22,45,82.74530011213554
ASALCBR,23,1140.1,886.855137,58.02,1.64,71.17,2178.47,59.29,38,37,9,83.03576616295382
HUBTOWN,23,269.04,2473.370483,61.29,1.41,58.3,3642.13,32.09,35,38,11,82.84187694580102
J&KBANK,23,115.85,5178.96036,80.98,15.26,1.29,12756.06,59.4,17,18,48,82.78063573111106
JKLAKSHMI,23,899.45,5678.966584,92.72,7.76,1.75,10583.24,46.34,8,28,47,82.75277086174586
JSWSTEEL,23,1020.5,137629.760128,75.36,12.71,9.55,249510.08,44.84,22,21,39,82.18312790556413
KIRLOSBROS,23,2357.4,6369.4610999999995,74.07,11.16,11.1,18706.2,65.95,23,24,37,83.40386240508093
PEL,23,1144.2,13907.221285000001,69.28,4.53,23.43,25951.15,46.41,26,33,26,84.55906845254772
POCL,23,871,1454.8530739999999,59.17,-1.62,114.44,2449.66,40.61,36,44,4,84.2798950933809
PRECWIRE,23,188.07,1412.639081,68.03,10.54,16.6,3357.83,57.93,27,25,32,83.85723626879594
ZENSARTECH,23,842.55,9751.205497,68.28,12.74,12.74,19146.29,49.07,27,21,35,83.50279116788144
APLAPOLLO,24,1739.1,34627.295167000004,71.17,9.69,11.82,48301.43,28.31,25,25,36,86.11430515814982
BPCL,24,331.95,67706.481914,68.98,12.41,9.21,143995.07,52.98,26,22,39,87.26792554094217
BANARISUG,24,3907.5,2039.5344199999997,62.81,6.74,24.33,4938.34,58.7,33,29,25,87.74936429095301
EUREKAFORB,24,596.1,4318.531776,72.31,2.46,23.61,11534.54,62.56,24,36,26,85.24395158939625
GARFIBRES,24,925.55,4314.571800000001,81.12,-0.37,20.32,9179.94,53,17,42,29,86.96474031227042
MAITHANALL,24,1232.4,897.5788880000001,87.6,6.55,3.54,3588.88,74.99,12,30,45,86.45551682549939
RAINBOW,24,1562,7956.292485,76.59,0.48,25.38,15864.99,49.85,21,39,24,84.66753476844329
RELIANCE,24,1500.6,1012673.0271959999,78.07,22.87,-4.14,2029811.64,50.11,20,13,55,87.56712392942839
SUPRIYA,24,709.05,1811.1065900000003,71.95,-6.27,82.93,5713.27,68.3,24,55,6,85.49052985323968
ULTRACEMCO,24,12093,145025.49474000002,89.19,5.64,3.64,355716.2,59.23,10,31,45,86.14459877184532
VALIANTORG,24,409.75,706.6897530000001,65.21,31.46,1.7,1138.17,37.91,31,8,47,86.66602203305364
WEL,24,161.76,610.1145959999999,63.42,-2.25,75.16,2162.76,71.79,33,45,8,86.29799968908902
ADANIPORTS,25,1450.2,106861.54761,74.68,19,-1.89,313285.1,65.89,22,15,51,88.46550131723265
ANZEN,25,112.56,945.3989160000002,67.34,10.87,10.57,2208.36,57.19,29,24,38,90.53244830860712
CANBK,25,114.2,38392.724325999996,85.58,13.77,-4.41,103568.18,62.93,13,19,55,88.36958647840692
ELECTHERM,25,1172.7,1045.35924,64.77,-1.87,45.68,1491.24,29.9,31,44,15,90.75492364576698
ICICIGI,25,2040.2,49065.794655000005,62.03,12.75,14.01,101270.99,51.55,34,21,34,88.80498930422199
KOVAI,25,5844.2,2778.0018200000004,76.17,-4.62,36.28,6393.56,56.55,22,50,19,90.26003920516256
MAHSEAMLES,25,762.9,3186.5437439999996,79.57,0.35,16.33,10232.96,68.86,18,39,32,89.686835295574
MANINDS,25,412.5,1384.3259839999998,67.59,26.03,-0.17,2672.96,48.21,28,11,50,88.37546801714615
SAILIFE,25,773.5,10467.464766000001,79.65,2.04,NA,16146.02,35.17,18,36,36,90.79893286137883
TECHM,25,1687,107313.65866600002,79.83,-0.99,17.94,165123.34,35.01,18,43,31,91.0326154954869
TORNTPHARM,25,3408.2,36519.660576999995,78.09,-0.3,22.1,115240.33,68.31,20,41,27,88.21937925442963
VRLLOG,25,577.15,2005.0808959999997,72.88,13.37,2.41,5042.96,60.24,23,20,47,90.31256100864329
ZEEL,25,146.25,13496.916872,76.21,18.83,-3.65,14056.36,3.98,21,15,54,90.46067500425104
ACMESOLAR,26,249.2,2500.064889,65.4,6.2,NA,15069.71,83.41,31,30,30,91.54448661843647
ABDL,26,430.95,2299.776118,86.44,0.41,NA,12047.02,80.91,13,39,39,91.22306301439448
AWHCL,26,680.5,1040.1772769999998,49.89,9.82,33.05,1929.47,46.09,47,25,20,91.55575054013765
APOLLOHOSP,26,7242,73603.13032,80.36,-1.73,17.08,104165.2,29.34,17,44,32,92.7147402650398
BANKINDIA,26,118.56,14364.833472000002,70.78,15.51,-1.62,53962.56,73.38,25,18,51,93.8057922976432
CLSEL,26,381.8,513.3273300000001,73.25,-9.18,86.46,1978.14,74.05,23,63,6,92.13583121139712
CREDITACC,26,1209.7,6484.008572999998,69.76,35.78,-8.5,19314.89,66.43,26,7,61,93.19509891218615
INDIGRID,26,150.68,12433.05128,73.92,5,11.13,12584.06,1.2,23,32,37,91.42397404410065
INDRAMEDCO,26,485.35,2180.1815,74.48,-10.41,103.6,4449.35,51,22,66,5,92.66860659164918
RPEL,26,698.15,1188.9702,63.4,-5.97,82.68,3206.5,62.92,33,54,7,93.35906812461982
SMCGLOBAL,26,155.78,536.5841100000001,81.11,12.61,-3.39,1640.93,67.3,17,22,54,92.00978319567605
WHEELS,26,813.7,829.8436189999999,72.73,12.36,2.64,1990.51,58.31,24,22,46,91.68549958403338
AADHARHFC,27,454.6,4794.3203490000005,64.72,8.29,11.22,19656.91,75.61,32,28,36,95.83272194690274
BALUFORGE,27,711.35,3614.1446249999995,68.53,-9.97,119.45,8004.75,54.85,27,64,4,94.74899000774859
CRISIL,27,6048,14755.421568,70.36,-5.63,42.24,44230.88,66.64,25,53,17,95.11180207368234
EDELWEISS,27,115.94,7383.3077729999995,65.64,-6.84,77.82,10972.37,32.71,31,57,7,94.5031143484162
GODIGIT,27,360,8955.295103999999,66.74,10.01,6.51,33315.83,73.12,30,25,42,96.23064765134087
HPL,27,568.6,999.8620760000001,64.65,-1.37,29.58,3657.14,72.66,32,43,22,96.73694672700425
ICRA,27,6769,3147.644244,64.47,4.66,16.02,6539.88,51.87,32,33,32,96.89499035922415
LLOYDSENGG,27,70.99,4993.50912,70.78,3.14,13.29,9860.8,49.36,25,35,35,94.40898759345768
MIDHANI,27,435,2119.5512,67.28,26.9,-5.38,8152.12,74,29,10,57,95.92575006725944
PERSISTENT,27,6041.5,65465.343206000005,71.69,-6.14,42.44,94412.09,30.66,24,55,17,95.53555375600037
SPMLINFRA,27,243.69,1132.276664,63.28,-4.73,53.19,1747.88,35.22,33,51,12,95.53014980987489
UTIAMC,27,1290.8,16544.27,76.71,-5.49,29.02,16544.27,0,21,53,22,95.88503698423992
AEROFLEX,28,212.76,907.8080100000001,53.63,2.76,33.02,2750.1,66.99,42,35,20,97.05126197985521
ASAHIINDIA,28,759.15,8450.176734,70.93,0.56,13.14,18446.14,54.19,25,39,35,98.67969544458924
DATAPATTNS,28,2900.7,9348.884168,67.27,16.11,-3.36,16233.52,42.41,29,17,53,99.4763584749253
ENGINERSIN,28,240.81,6588.05912,60.96,30.67,-4,13533.4,51.32,35,9,54,97.84493316415052
HEUBACHIND,28,587.5,619.1899740000001,50.81,7.76,26.36,1356.98,54.37,45,28,24,97.14672456421425
HIRECT,28,1281.1,1230.9386640000002,66.71,-9.19,90.37,2197.32,43.98,30,63,6,98.47185686252463
HINDALCO,28,692.85,101728.454344,64.75,16.85,-0.1,155643.29,34.64,32,17,50,97.63989876568766
PIIND,28,4104.7,33597.493695,62.26,11.2,8.05,62321.45,46.09,33,24,40,97.32391416936065
RALLIS,28,323.95,2830.7505920000003,70.03,8.36,3.88,6301.76,55.08,25,28,45,97.4828457806618
SARDAEN,28,443.35,4193.631904,63.61,-8.09,90.62,15624.56,73.16,33,61,6,99.06955778419899
SUZLON,28,67.72,79853.08005,54.25,3.66,28.11,92049.66,13.25,41,34,23,97.34417828097058
TATACONSUM,28,1098.9,72031.944792,59.26,19.41,1.38,108875.37,33.84,36,15,48,98.87760038627128
ABSLAMC,29,799.85,5786.134829999999,68.47,-4.35,26.53,23052.33,74.9,27,49,23,99.59970360243612
BETA,29,1781.5,598.3077179999999,60.33,-5.69,54.59,1798.34,66.73,35,53,12,100.39114508698745
CONTROLPR,29,825.55,619.27691,77.18,11.68,-5.35,1317.05,52.98,21,23,57,100.97761583302554
ETERNAL,29,264.15,254632.01,64.77,-4.47,31.71,254632.01,0,31,50,20,101.52872247612143
GODREJAGRO,29,781.5,4877.130163999999,56.96,5.22,15.73,15034.31,67.56,38,32,33,102.61062034524532
HAL,29,4869.8,92387.385072,69.37,16.78,-7.49,325766.52,71.64,26,17,59,102.05326587561396
JUBLINGREA,29,762.6,5894.40368,66.75,-7.38,46.98,12148.4,51.48,30,58,14,101.74331787833468
KFINTECH,29,1347.7,15577.486211000001,68.84,-12.78,92.47,23218.79,32.91,26,70,6,102.44942351503695
IXIGO,29,175.89,6866.77,74.12,-1.91,12.07,6866.77,0,22,44,36,102.77016905196085
MPHASIS,29,2845.4,32406.677569999996,67.55,-0.33,15.83,54137.45,40.14,28,42,32,101.9711404224736
PRUDENT,29,2709.2,4961.202048,52.47,-0.54,42.65,11204.16,55.72,43,42,16,101.48860435338554
PUNJABCHEM,29,1274.2,953.619966,73.5,19.94,-10.14,1568.97,39.22,23,15,63,100.52060168405274
SIMPLEXINF,29,270.15,1144.2377049999998,64.1,-9.48,114.17,1814.81,36.95,32,63,4,99.91315489882827
360ONE,30,1194.5,43675.838039999995,77.62,-6.44,21.87,47003.7,7.08,21,56,27,102.95182812321795
AVANTIFEED,30,733,5673.843588000001,45.22,9.3,22.67,9994.44,43.23,52,26,26,104.97969985965605
BAYERCROP,30,6294.5,8084.492897999998,69.71,13.87,-6.23,28297.14,71.43,26,19,58,102.90657945467915
DLINKINDIA,30,562.35,977.22447,56.12,2.67,20.37,1995.15,51.02,39,36,29,103.25791768694856
DYCL,30,884.15,682.2685299999998,67.05,-9.58,52.83,2144.15,68.18,29,64,12,104.85527182664151
ELECON,30,654.7,5985.208332,78.42,3.02,-0.96,14694.84,59.27,19,35,50,105.01263293039912
IWEL,30,10293,3780.9337929999992,48.44,-1.11,51.68,12400.57,69.51,48,43,12,103.45980369194741
PFOCUS,30,138.83,1390.4443979999999,67.37,-0.49,13.37,4292.82,67.61,28,42,34,104.7358471339241
SENORES,30,582.65,1455.923656,64.16,1.99,NA,2684.72,45.77,32,37,37,105.36124476660625
VIMTALABS,30,449.65,1265.764044,60.4,-9.05,89.21,1998.68,36.67,35,62,6,103.70140155137854
VINATIORGA,30,1976.1,5271.378299999999,61.36,9.64,4.12,20495.25,74.28,35,26,44,104.59413888499628
YASHO,30,2085.9,802.3114440000002,65.28,4.65,7.23,2506.44,67.99,31,33,41,104.59999508558846
BANDHANBNK,31,189.64,18342.316068,65.3,18.58,-6.94,30560.34,39.98,31,15,59,105.5402238855379
BEML,31,4457.4,8528.515295,67.17,8.18,0.44,18552.35,54.03,29,28,49,105.77075669626399
BLISSGVS,31,157.95,1075.823163,67.34,-11,55.59,1662.53,35.29,29,67,11,106.96686217366474
DELHIVERY,31,382.8,28556.54,69.25,9.87,-4.34,28556.54,0,26,25,55,106.47578125775757
DBL,31,510.8,2229.5194720000004,65.55,12.05,-2.6,7471.58,70.16,31,23,52,105.62068102474316
INDIANHUME,31,435.35,633.93954,46.39,17.19,7.32,2291.9,72.34,51,16,41,107.84265572247753
JASH,31,581.2,2065.2913080000003,61.48,-5.56,34.94,3648.28,43.39,34,53,19,106.66668783754157
KERNEX,31,1187,1411.399731,66.87,-16,199.52,1990.41,29.09,29,77,2,108.22866037209596
KIRIINDUS,31,574.45,2181.962508,59.26,-9.57,76.59,3195.61,31.72,36,63,8,107.59432512271701
TATASTEEL,31,159.76,133285.028022,66.85,16.83,-8.19,199498.62,33.19,29,17,61,106.53146266525945
TCI,31,1130.2,2735.3037389999995,61.71,-2.83,25.02,8769.81,68.81,34,47,25,105.6518502630284
UNOMINDA,31,1104.3,19837.271875,69.08,4.29,1.12,63479.27,68.75,26,33,48,107.50448943729882
ASHAPURMIN,32,427.05,2132.254575,61.11,5.72,5.16,4080.87,47.75,35,31,43,108.54709556190039
AXISBANK,32,1199.2,341433.45047,65.42,11.89,-5.22,371850.85,8.18,31,23,57,110.53732790986638
DCW,32,83.93,1365.867802,53.86,-6.72,51.91,2477.54,44.87,42,56,12,109.87853866033521
DLF,32,837.8,53750.13552,72.18,1.61,1.58,207369.35,74.08,24,37,47,108.42500172703764
GRAPHITE,32,566.2,3836.8377379999997,77.8,-0.26,0.86,11069.93,65.34,20,41,48,109.99426306843532
IIFL,32,472.75,15085.332752,68.71,13.03,-8.66,20084.32,24.89,27,21,61,108.73940111626402
JIOFIN,32,326.75,109741.54672,77.95,7.32,-8.77,207529.4,47.12,20,29,61,110.33689899131485
JUBLFOOD,32,701.8,26897.752306000002,61.77,-5.06,24.6,46327.51,41.94,34,51,25,110.49429567143245
MARUTI,32,12400,162611.952216,56.68,10.63,3.04,389769.78,58.28,38,25,46,108.75837143806277
NOVARTIND,32,1051.9,761.5049039999998,61.02,15.34,-4.72,2597.22,70.68,35,18,56,109.13925177632083
SAGCEM,32,239.23,1618.2475630000001,75.19,5.67,-4.57,3131.89,48.33,22,31,56,108.86118992101788
UFLEX,32,608.95,2438.402412,40.57,15.06,17.17,4399.86,44.58,59,19,31,109.38634870002315
AMBER,33,6769.5,13833.428136,66.59,-11.76,49.71,22948.62,39.72,30,68,13,111.43800094523299
CASTROLIND,33,221.73,10745.1022,48.55,8.84,10.53,21928.78,51,48,26,38,112.21499676893127
FEDFINA,33,114.61,1663.391583,66.57,10.67,-5.83,4268.39,61.03,30,24,58,111.98403915816418
GRAUWEIL,33,103.18,1448.4016799999997,59.95,-1.97,15.76,4678.3,69.04,36,45,33,112.80805760667857
IDFCFIRSTB,33,72.84,53414.37,68.53,13.48,-11.34,53414.37,0,27,20,65,111.997122564732
INDIAMART,33,2598,7925.347521000001,55.45,13.71,-3.09,15591.87,49.17,40,20,53,112.03177994499927
LT,33,3669.8,504777.42,70.58,0.06,3.42,504777.42,0,25,40,46,110.78983524292354
MOTILALOFS,33,870.05,16441.626996000003,66.34,-10.35,41.58,52096.41,68.44,30,65,17,112.14608095552023
RTNPOWER,33,15.52,4659.024434,72.02,13.12,-12.91,8328.61,44.06,24,21,68,112.55995093207765
SCHNEIDER,33,832.4,4975.6725,68.14,5.25,-3.8,19902.69,75,27,32,54,112.96405697092142
TIMETECHNO,33,444,4871.8514860000005,67.15,-10.33,37.72,10069.97,51.62,29,65,18,112.20574685814212
ZYDUSWELL,33,2023.2,3914.988573999999,53.5,2.39,13.28,12886.73,69.62,42,36,35,112.69006746490074
APLLTD,34,1039.1,6176.058470999999,54.24,-0.94,18.54,20362.87,69.67,41,43,30,113.8476082824865
AVALON,34,843.4,2774.337838,64.47,-13.32,55.9,5612.66,50.57,32,72,11,114.92550953078566
COCHINSHIP,34,2065.8,17433.200564000002,49.22,31.83,-6.74,54325.96,67.91,47,8,59,114.15898837124641
EMBASSY,34,389.5,34172.977380000004,52.42,4.95,9.62,37019.8,7.69,43,32,39,114.21887774145418
FINEORG,34,4901.6,3758.3675,59.4,6.74,0.24,15033.47,75,36,29,49,114.40846324859147
GULFOILLUB,34,1262.6,2045.6762979999999,58.35,4.97,3.72,6225.43,67.14,37,32,45,113.82277049234169
HEG,34,510,4344.3939,62.01,-3.83,17.87,9824.5,55.78,34,48,31,113.01026637276959
KPEL,34,519.1,1909.724802,53.93,-4.07,26.21,3473.49,45.02,41,49,24,114.01004759704801
NCLIND,34,234.09,612.8732259999999,67.93,4.41,-3.17,1061.62,42.27,28,33,53,113.65307125528061
NORTHARC,34,232.75,3758.59,43.56,6.77,NA,3758.59,0,55,29,29,113.54510746976878
OPTIEMUS,34,632.5,1454.7009480000002,56.95,-12.26,99.65,5529.08,73.69,38,70,5,113.03027624495815
TIIL,34,3023,1756.230925,51.51,9.6,4.7,6955.37,74.75,44,26,44,113.39974829699324
TVSHLTD,34,10955,5642.538649999999,72.37,17.78,-17.27,22084.3,74.45,24,16,74,113.61608299427132
ANGELONE,35,2922.8,17047.12812,62.85,-3.14,12.33,26450.16,35.55,33,47,36,116.15740436874339
ARMANFIN,35,1735.9,1413.7302779999998,58.28,34.19,-16.9,1813.87,22.06,37,7,73,117.52519621165878
CHAMBLFERT,35,565.25,8969.76036,40.79,12.23,11.53,22650.91,60.4,59,22,36,117.10822668763642
DEEDEV,35,320.5,658.2547599999998,65.94,2.27,-0.92,2215.6,70.29,30,36,50,116.60339362110874
IFCI,35,65.17,4812.659332000001,52.93,5.06,5.83,17545.24,72.57,43,32,42,116.89567275076094
INDIACEM,35,344.85,1983.3427980000006,72.28,-8.61,17.47,10714.98,81.49,24,62,31,116.81853325011475
NESTLEIND,35,2465.3,88551.33509600001,53.19,13.65,-3.38,237785.54,62.76,42,20,54,115.53372778537234
PGINVIT,35,90.61,6998.6365000000005,66.77,5.79,-5.54,8233.69,15,29,31,57,117.5498780835443
ROTO,35,298.4,625.8950279999999,61.86,-4.02,13.23,1875.06,66.62,34,49,35,117.5042167406692
SANOFI,35,6371.5,5814.349200000001,64.43,4.67,-1.98,14682.7,60.4,32,32,51,116.04657937449974
TASTYBITE,35,11111,736.045317,48.03,11.32,4.4,2856.21,74.23,49,24,44,116.34997188408556
VEDL,35,460.85,78556.885026,59.86,3.69,1.51,180093.73,56.38,36,34,48,117.06149027520824
DCAL,36,250.95,1597.308336,62.72,-12.04,40.43,3926.52,59.32,33,69,17,119.87996710855808
JLHL,36,1497.3,5801.7811950000005,54.01,-2.15,15.34,9818.55,40.91,41,45,33,119.52011268502638
NUVOCO,36,354.2,3538.11297,68.1,0.24,-2.44,12645.15,72.02,27,40,52,119.10024580394504
PCBL,36,418.9,7684.848630000001,50.2,-8.65,63.5,15815.7,51.41,46,62,10,118.47008517158407
RAMCOIND,36,276.2,1084.3299200000001,55.97,-0.7,11.01,2398.96,54.8,39,42,37,118.64587048285586
RAMCOSYS,36,408.25,710.6511989999999,54.64,-5.64,25.11,1518.81,53.21,40,53,25,118.06885321073415
SBIN,36,820.35,311668.256097,64.14,3.42,-3.37,732131.21,57.43,32,34,54,120.1323277320279
SYRMA,36,567.2,5385.387868,72.64,-9.25,14.12,10069.91,46.52,24,63,34,120.10715894446324
TATAINVEST,36,6861.5,9253.00552,58.56,0.18,5.97,34759.6,73.38,37,40,42,118.87762518711583
TECHNOE,36,1600.1,8017.050144,78.38,-5.33,3.01,18609.68,56.92,20,52,46,117.78395486025136
TIPSMUSIC,36,672.95,3084.4264499999995,48.5,-8.6,64.82,8603.7,64.15,48,62,10,119.32683021068158
UNIVCABLES,36,774.8,1022.960053,69.15,-7.02,11.14,2684.23,61.89,26,57,37,120.01315487646957
DMART,37,4372.3,72168.48911999998,48.2,22.78,-7.3,284688.32,74.65,48,13,59,120.38888739551527
EPIGRAL,37,1808.2,2421.8161649999997,43.77,-3.52,36.48,7799.73,68.95,55,48,19,121.257415187763
EPL,37,243.59,3795.6484259999997,59.6,-7.42,22.99,7795.54,51.31,36,58,26,120.1811545129896
GRWRHITECH,37,4197.6,3823.452352,63.05,-17.79,78.14,9733.84,60.72,33,80,7,120.65651954328128
GLAND,37,1833.6,14533.674171000002,62.06,1.3,0.48,30171.63,51.83,34,38,49,120.66335998503484
GOKULAGRO,37,298.4,1159.578466,64.7,-18.22,77.78,4404.02,73.67,32,81,8,120.60922855145395
INOXINDIA,37,1230,2792.9975,55.51,11.67,-6.5,11171.99,75,40,23,58,121.24797212364969
SAIL,37,131.99,19088.8285,55.1,16.88,-11.21,54539.51,65,40,16,65,121.24438663284987
SARTELE,37,268.05,693.6066030000001,35.47,3.79,32.61,1262.71,45.07,67,34,20,120.75308505199612
SCHAEFFLER,37,4047.3,16361.158125000002,62.09,17.04,-14.62,63243.75,74.13,34,16,71,120.59290535106327
SKIPPER,37,508.1,1921.1719839999998,54.22,-9.9,44.9,5731.42,66.48,41,64,15,120.56719227950906
YATHARTH,37,535.25,1980.051136,54.62,-7.58,28.53,5161.76,61.64,40,59,22,121.33903708097863
BHEL,38,266.3,34157.94667,56.65,14.18,-11.48,92744.9,63.17,39,19,66,123.18178911580006
CHALET,38,921.55,6558.546222,68.71,-9.18,14.71,20130.59,67.42,27,63,33,122.74406518988215
CRAFTSMAN,38,5570.5,6822.345960000001,54.67,4.63,0.52,13298.92,48.7,40,33,49,121.52536466293273
FACT,38,974.55,6308.965,67.42,-1.56,-1.24,63089.65,90,28,44,50,122.22232448687664
GOLDIAM,38,343.85,1394.226708,44.95,-10.01,113.93,3674.82,62.06,53,65,4,121.8995198680252
IEX,38,193.11,17222.21,45.09,7.15,6.96,17222.21,0,53,29,41,122.72517780332768
INDOAMIN,38,168.59,510.396289,47.97,-2.39,20.29,1226.03,58.37,49,46,29,123.63481579542338
LICI,38,972.8,21543.2252,50.82,8.52,-1.61,615520.72,96.5,45,27,51,123.16126041216245
NSIL,38,7040,1603.4582760000003,50.75,-10.81,61.43,3613.02,55.62,45,67,11,122.517710885551
PIDILITIND,38,3054.4,47372.892799999994,54.63,6.66,-3.31,155320.96,69.5,40,29,53,123.08939370556229
SANDHAR,38,537.8,958.9919300000001,58.23,3.88,-2.16,3237.65,70.38,37,34,52,122.43308204636047
VTL,38,500.55,5194.708566,60.33,-0.94,4.19,14518.47,64.22,35,43,44,122.26361062383596
AVANTEL,39,158.36,2582.555404,55.6,4.18,-3.43,4199.96,38.51,39,33,54,126.48370795708932
BANKBARODA,39,248.78,46349.885544,67.81,3.13,-9.67,128642.48,63.97,28,35,62,124.89075596296738
ECOSMOBLTY,39,309.65,598.29555,33.74,7.95,NA,1855.18,67.75,70,28,28,126.52963658023799
GENUSPOWER,39,372.8,6867.5913040000005,54.55,-6.37,20.24,11328.92,39.38,41,55,29,124.7775844160804
GLOBUSSPR,39,952.65,1355.3269400000001,32.4,8.79,24.3,2760.34,50.9,72,27,25,124.05378051263685
HBLENGINE,39,592.9,6721.935723,56.24,-6.36,18.56,16439.07,59.11,39,55,30,124.19857320909541
HINDCOPPER,39,279.3,9147.22821,56.44,12.9,-12.36,27014.85,66.14,39,21,67,126.75501402178463
ICICIPRULI,39,657.9,25680.7827,50.36,-0.29,8.62,95114.01,73,46,41,40,127.21373114590494
IRBINVIT,39,61.54,2910.66462,63.59,2.14,-5.93,3573.56,18.55,33,36,58,126.84105893737413
MOLDTKPAC,39,701,1560.3072419999999,67.39,5.33,-12.57,2329.86,33.03,28,31,67,127.2071122842455
PILANIINVS,39,5544.4,2606.2177500000003,45.42,2.6,10.08,6139.5,57.55,52,36,39,126.32782298628692
SERVOTECH,39,146.91,1356.9545599999997,50.77,-12.4,66.58,3303.2,58.92,45,70,9,124.43909136603912
SYNCOMF,39,19.25,893.041924,43.9,-7.54,54.25,1806.68,50.57,55,58,12,124.77268797645334
APCOTEXIND,40,399.55,868.3398220000001,55.52,7.26,-8.24,2078.86,58.23,39,29,61,128.78849664208195
STYLEBAAZA,40,312.55,1266.4228099999998,52.59,-1.19,NA,2326.7,45.57,43,43,43,129.2425129965551
HCLTECH,40,1728.6,183642.26292999997,60.03,-9.59,18.43,468594.7,60.81,36,64,30,129.42678750223723
INDUSINVIT,40,108.56,4080.9010000000003,56.4,-1.87,3.04,4801.06,15,39,44,46,129.05874656933855
KPIL,40,1227.2,13950.542135999996,67.32,-6.58,4.38,20984.57,33.52,29,56,44,128.34978796023216
MARKSANS,40,261.5,6658.123761,51.11,-14.16,64.42,11861.97,43.87,45,73,10,127.58335774347805
NXST,40,139.85,16469.57949,55.14,1.16,-0.48,21196.37,22.3,40,38,50,128.0455445350398
NRBBEARING,40,302.5,1431.75296,67.2,5.6,-13.41,2933.92,51.2,29,31,69,128.88170424574668
PNB,40,110.5,37993.935936,57.78,7.64,-10.35,126985.08,70.08,38,28,64,129.5891378187021
TATVA,40,959.6,628.2349400000002,59.26,11.67,-13.15,2245.3,72.02,36,23,69,128.24603659877042
VIJAYA,40,985.25,4662.570407,47.13,-7.29,31.56,10116.23,53.91,50,58,21,128.30136493091845
ZENTEC,40,1981.3,9118.113900000002,61.57,-20.12,68.61,17896.2,49.05,34,84,9,127.56981527603384
MAHABANK,41,57.11,8949.461640000003,58.12,8.59,-11.88,43869.91,79.6,37,27,66,130.51749240794567
CANFINHOME,41,792.9,7372.368045000001,59.61,8.56,-13.36,10530.45,29.99,36,27,69,131.45484324052427
CAPLIPOINT,41,2117.6,4737.369984,57.57,-15.71,43.8,16091.61,70.56,38,77,16,130.13890771724996
CLEAN,41,1465.6,3900.7027330000005,64.26,-5.02,2.45,15584.11,74.97,32,51,47,129.85974568303376
LODHA,41,1384.2,38770.125996,62.11,1.42,-7.94,138168.66,71.94,34,37,60,131.0016879254772
MGL,41,1483.2,9891.84825,44.68,15.67,-7.12,14654.59,32.5,53,18,59,129.95713465292948
SPAL,41,859.95,819.6090300000001,47.78,-4.99,17.73,2152.9,61.93,49,51,31,131.16447236504845
SANDUMA,41,477.45,2002.2836180000002,50.55,13.64,-12.02,7766.81,74.22,46,20,66,132.08844888854026
SUMICHEM,41,529.6,6629.6175,45.8,-0.04,10.33,26518.47,75,52,41,38,130.33135300320106
TAJGVK,41,408,639.5757280000001,52.47,-7.68,20.53,2557.28,74.99,43,59,28,129.93728567511488
VSSL,41,262,855.4571430000001,58.33,13.18,-16.16,2158.61,60.37,37,20,73,130.27818144497874
WEBELSOLAR,41,1306.3,4099.85826,57.22,-24.91,125.34,5670.62,27.7,38,91,3,131.80332506858636
ABREL,42,2435.8,13537.532554,53.05,-3.67,5.2,27189.26,50.21,42,48,43,133.21770821585076
APTUS,42,323.95,7618.255632000001,41.96,11.13,-1.82,16202.16,52.98,57,24,51,132.6900247164187
BIOCON,42,355.7,21680.018995,56.98,-3.55,1.31,47596.09,54.45,38,48,48,133.81390417742296
CMSINFO,42,500.5,8167.31,51.84,-0.68,1.41,8167.31,0,44,42,48,133.46079193167952
DANISH,42,1063.8,554.071955,67.44,-5.56,NA,2094.79,73.55,28,53,53,134.18074232049233
EXPLEOSOL,42,1282.1,577.41354,67.63,-7.44,2.58,1994.52,71.05,28,58,46,132.2297997723602
INDOCO,42,317.6,1211.692,64.59,-4.39,-2.22,2941,58.8,32,49,52,133.09618303078034
JSWINFRA,42,313.1,9455.000989999997,66.48,-3.42,-4.66,65751.05,85.62,30,48,56,133.78780050946645
KAYNES,42,6095,18982.236783999997,57.8,-19.78,58.17,40839.58,53.52,38,84,11,132.17137869915695
PGEL,42,754.65,10825.377505,58.17,-26.28,112.3,21381.35,49.37,37,92,4,133.40502741734315
DIAMONDYD,42,1054,1016.8047029999999,52.95,-7.07,14.75,2512.49,59.53,43,57,33,133.09622747263194
