symbol,ptile,cmp,ff_mcap,52w Index,Return over 6months,Return over 1year,Market Capitalization,Promoter holding,Percentile_52w_Index,Percentile_Return_6months,Percentile_Return_1year,Total_Percentile_Score
IRBINVIT,60,54.65,2585.996896,23.82,-10.31,-20.17,3175.34,18.56,62,39,73,174.3417383
JUSTDIAL,60,936.8,2062.02865,34.07,-17.95,-18.77,7976.9,74.15,45,58,72,174.8593155
KOLTEPATIL,60,337.05,780.3081,31.81,-9.43,-36.92,2554.2,69.45,48,37,91,176.7698485
MTNL,60,41.59,1143.63375,13.03,-15.11,6.78,2614.02,56.25,86,50,38,174.6288477
MIDHANI,60,307,1493.4842,27.77,-9.64,-30.06,5744.17,74,55,38,85,177.9938168
SATIN,60,164.54,1151.116603,24.95,-0.31,-37.22,1803.41,36.17,60,22,92,174.2080292
BLKASHYAP,61,63.62,549.832351,26.82,-23.29,-4.47,1434.47,61.67,57,69,52,178.5018354
GSFC,61,186.11,4611.501216,25.05,-11.26,-24.56,7418.76,37.84,60,41,78,179.2732783
GRAUWEIL,61,83.65,1174.244688,24.02,-20.75,-6.01,3792.78,69.04,62,64,54,179.5644914
HPL,61,403.25,710.093618,18.14,-24.22,8.14,2597.27,72.66,74,70,36,180.3224325
IIFL,61,359.2,11476.62774,28.28,-20.77,-11.53,15279.76,24.89,54,64,61,178.8864634
ICIL,61,304.6,2494.080354,39.13,-22.3,-22.43,6044.79,58.74,37,67,75,179.3096546
JKIL,61,646.75,2617.0412,21.75,-18.43,-4.35,4904.5,46.64,66,60,52,178.0427998
JSL,61,583.1,18792.5634,24.62,-14.53,-17.52,48038.25,60.88,61,49,69,179.4889354
LTTS,61,4257.1,11875.19935,18.75,-14.15,-8.26,45084.28,73.66,73,48,58,178.8433404
PREMEXPLN,61,416.2,1311.784929,17.86,-10.95,-14.7,2235.87,41.33,75,41,65,179.9237708
RCF,61,136.46,1880.325,20.74,-16,-9.42,7521.3,75,68,52,59,179.2688284
ALEMBICLTD,62,99.96,747.819072,17.51,-23.36,7.83,2568.06,70.88,75,69,36,180.3863613
CAMPUS,62,242.68,2061.609354,20.19,-20.04,-1.89,7399.89,72.14,71,62,49,181.7961628
EVEREADY,62,323.9,1338.756055,22.17,-19.95,-6.12,2356.55,43.19,65,62,55,182.3602996
EXCELINDUS,62,1061.9,632.48607,27.39,-30.9,3.4,1336.05,52.66,56,84,43,182.446098
FOSECOIND,62,3664.7,587.48211,20.7,-21.28,-1.33,2348.05,74.98,69,65,48,182.1058258
HERITGFOOD,62,390.5,2126.83601,16.17,-26.29,17.44,3623.23,41.3,79,75,28,181.8559118
JTEKTINDIA,62,142.02,905.583888,30.06,-17.63,-18.52,3619.44,74.98,52,57,72,180.790368
KELLTONTEC,62,106.4,613.4007,21.55,-26.22,5.4,1036.5,40.82,67,75,40,181.7150592
NIBE,62,1319.1,887.308812,37.93,-29.83,-11.68,1891.11,53.08,39,82,62,181.9367621
PROTEAN,62,1310.5,5310.31,29.38,-31.37,1.44,5310.31,0,53,84,45,181.6464103
SIGNATURE,62,1148.1,4894.207499,21.58,-17.2,-8.88,16115.27,69.63,67,56,58,180.4687653
SMLISUZU,62,1523.5,1236.881256,35.94,-15.73,-32.94,2207.14,43.96,42,52,88,181.6688879
BATAINDIA,63,1208.4,7741.42292,14.5,-10.93,-11.74,15532.55,50.16,82,40,62,184.462526
BEML,63,3164,6058.193226,26.02,-22.13,-9.79,13178.58,54.03,59,67,59,184.3387047
COLPAL,63,2587.4,34469.3587,17.45,-15.61,-8.41,70345.63,51,75,52,58,184.7597005
ENGINERSIN,63,178.65,4895.586956,22.55,-8.94,-26.96,10056.67,51.32,64,37,81,182.742673
GODIGIT,63,285.6,7067.768064,14.69,-15.26,NA,26293.78,73.12,82,51,51,183.68665
GAEL,63,118.34,1962.251328,27.74,-11.94,-29.85,5426.58,63.84,55,43,84,182.7405536
PITTIENG,63,946,1633.483,20.89,-27.91,7.64,3565,54.18,68,78,37,182.9022711
PGINVIT,63,80.02,6186.4445,19.91,-11.93,-18.31,7278.17,15,71,43,71,184.5933726
SAIL,63,113.71,16436.021,19.03,-3.43,-30.75,46960.06,65,73,27,85,184.9551261
MOTHERSON,63,133.27,39271.28821,23.71,-26.87,1.58,93793.38,58.13,62,76,45,183.1079898
SHREDIGCEM,63,78.62,525.73466,30.47,-14.38,-29.36,1160.05,54.68,51,49,84,183.3078906
ANANTRAJ,64,451.9,6187.263552,21.18,-40.32,24.52,15530.28,60.16,68,95,23,186.2266588
ASIANPAINT,64,2425.7,110199.8201,23.69,-17.49,-15.65,232587.21,52.62,62,57,66,185.2793717
BALMLAWRIE,64,200.04,3420.24,30.74,-17.32,-26.95,3420.24,0,50,56,81,187.3271181
BLUEDART,64,6203,3683.3,20.32,-23.17,-1.72,14733.2,75,70,68,49,187.2634849
CUMMINSIND,64,2895.4,39327.6401,19.81,-17.27,-11.6,80260.49,51,71,56,61,188.0478554
ENDURANCE,64,1875,6595.835,21.21,-22.06,-5.23,26383.34,75,68,66,53,187.1020798
GMDCLTD,64,304.15,2512.7076,34.38,-18.47,-27.6,9664.26,74,44,60,82,185.7669139
MTARTECH,64,1421.3,2981.528432,25.7,-15.19,-24.64,4369.18,31.76,59,51,78,188.0217131
TALBROAUTO,64,251.48,646.355302,26.27,-19.95,-14.27,1554.86,58.43,58,62,64,185.2645273
TARC,64,155.37,1605.557792,30.27,-34.54,0.27,4603.09,65.12,51,90,46,187.0909423
TECHNOE,64,1063.5,5327.35896,26.77,-33.29,4.8,12366.2,56.92,58,88,41,186.2399326
APLLTD,65,875.55,5223.083805,25.98,-22.31,-12.41,17220.85,69.67,59,67,63,188.8269822
COALINDIA,65,385.3,87581.55105,18.47,-15.16,-15.19,237541.5,63.13,74,50,65,189.5729077
DELHIVERY,65,305.55,22807.96,30.62,-16.21,-31.95,22807.96,0,50,53,87,190.3592034
DYNAMATECH,65,6326,2499.76439,25.28,-15.95,-23.56,4300.3,41.87,60,52,77,188.7686856
GOODYEAR,65,899.7,539.656,20.64,-12.93,-22.9,2075.6,74,69,45,76,190.3861394
LATENTVIEW,65,393.25,2819.17504,22.53,-14.83,-21.07,8110.4,65.24,64,50,74,188.7448991
