symbol,ptile,cmp,ff_mcap,52w Index,Return over 3months,Return over 6months,Return over 1year,Market Capitalization,Promoter holding,Percentile_52w_Index,Percentile_Return_6months,Percentile_Return_1year,Total_Percentile_Score
IIFL,20,497.85,15902.05563,55.17,-7.81,10.36,56.36,21160.42,24.85,34,21,12,67.7130895705145
OIL,20,476.7,33624.545878000004,76.51,12.15,16.44,17.52,77583.17,56.66,16,14,34,64.13081367239289
SAILIFE,20,936.75,12919.59847,86.55,8.75,1.17,27.57,19784.99,34.7,9,32,26,67.20949988352884
RAMCOCEM,20,1127.2,15330.598143999998,79.52,11.55,5.02,31.05,26689.76,42.56,14,27,24,64.1387040664559
AMBER,21,7705.5,16745.695001,71.46,7.08,6.13,32.01,27092.21,38.19,20,25,23,68.34633774190253
ASAHIINDIA,21,933.8,11537.91477,71.81,-5.04,5.77,30.78,23823.9,51.57,20,25,24,68.95819866390839
AZAD,21,1697.5,4841.009088,73.85,0.27,5.83,25.71,10962.43,55.84,18,25,27,69.61178826808029
BAJFINANCE,21,1017.05,286684.45203,70.77,1.29,13.7,21.08,632857.51,54.7,20,17,31,68.03230770129859
ENGINERSIN,21,217.51,5953.617548,66.51,11.1,13.58,24.27,12230.11,51.32,24,17,28,68.9476562904706
FUSION,21,187.81,1368.5792119999999,72.69,12.72,12.33,19.22,3035.89,54.92,19,19,32,69.53511238116747
GRANULES,21,578.15,8583.49282,77.11,6.24,26.1,9.7,14029.9,38.82,16,10,43,68.08617158868341
HONASA,21,304.35,6373.78275,79.3,6.16,1.43,33.87,9889.5,35.55,14,32,22,68.19954759516179
NMDC,21,79.22,27316.109178,72.1,7.77,12.91,18.03,69666.18,60.79,20,18,33,70.5182351960877
NORTHARC,21,250.55,4048.18,73.44,-2.96,-0.61,44.18,4048.18,0,18,35,16,70.23443763148283
TORNTPOWER,21,1492.6,36774.47036399999,67.39,15.58,16.43,18.47,75188.04,51.09,23,15,33,70.41141548429601
YATHARTH,21,694.85,2955.0086800000004,70.13,-8.42,-2.97,78.03,6685.54,55.8,21,40,7,68.14291052743464
BHEL,22,253.8,32617.005251,59.89,-10.16,16.11,26.79,88560.97,63.17,30,15,26,71.62477136837727
EMCURE,22,1433.5,6016.755298999999,78.17,5.82,-3.99,44.51,27188.23,77.87,15,41,16,71.95705409695088
EQUITASBNK,22,66.99,7652.47,72.54,4.7,22.07,10.11,7652.47,0,19,11,42,72.57861809513511
GARUDA,22,190.56,574.72326,64.08,-9.51,-0.88,69.72,1771.65,67.56,27,36,9,71.62200763082342
GRWRHITECH,22,4202.2,3843.866168,75.93,3.62,40.99,4.55,9785.81,60.72,16,6,49,70.65754232177008
GPPL,22,172.13,4659.443008,64.51,-3.27,10.3,25.87,8321.92,44.01,26,21,26,73.17638559977246
INOXGREEN,22,180.7,3172.778504,46.39,-21.07,18.91,39.5,7230.58,56.12,42,13,18,72.69181613282336
NESTLEIND,22,1278.5,91848.460424,78.31,-0.17,9.94,15.87,246639.26,62.76,15,21,35,71.38026835724875
NTPC,22,363.2,172287.59493000002,86.55,11.19,7.77,11.7,352326.37,51.1,9,23,40,72.2657977312827
RAJRATAN,22,438.75,774.48462,64.97,0.29,34.79,13.07,2221.7,65.14,25,7,38,70.53503047297255
SAMMAANCAP,22,151.39,12535.91,56.41,-4.73,24.26,24.62,12535.91,0,33,10,27,71.11453973505871
UPL,22,765.05,42978.477749000005,79.69,1.89,6.78,18.2,64639.01,33.51,14,24,33,70.88114622013558
AARTIIND,23,454.45,9545.638652,74.16,18.12,18.87,7.45,16497.82,42.14,17,13,45,75.20185062226328
ANZEN,23,118,1778.2206290000001,76.39,2.61,2.61,NA,2315.09,23.19,16,30,30,76.02729675513739
ARVIND,23,365.25,5790.0025,70.24,4.99,24.21,8.96,9575,39.53,21,11,43,74.83795954786164
CHOLAFIN,23,1676.6,71799.040548,68.57,1.02,10.01,20.16,142798.41,49.72,22,21,31,75.02126073621486
CIEINDIA,23,459.4,5966.70795,78.75,10.47,15.27,6.58,17395.65,65.7,14,16,46,76.27762052327498
HDFCAMC,23,2732.2,55701.094952,80.49,1.31,-6.24,40.85,116969.96,52.38,13,44,18,75.1205318828869
INDUSINVIT,23,122.9,2241.439872,89.96,3.99,7.08,9.04,5408.88,58.56,6,24,43,73.80060002204866
SKYGOLD,23,366.7,2742.244198,76.45,4.31,20.25,4.44,5682.23,51.74,16,12,49,76.60322231235381
STAR,23,870.2,5795.695991,69.76,-2.78,0.54,36.63,8035.07,27.87,22,33,20,75.0220960341756
TATACONSUM,23,1160.5,76113.599984,79.23,-1.91,7.05,15.03,115044.74,33.84,14,24,36,74.47893595319803
TIMKEN,23,3150.1,11605.501655000002,69.07,2.6,4.94,25.85,23708.89,51.05,22,27,27,75.5724925127945
ZOTA,23,1327.8,2172.2918,58.28,-21.2,4.58,47.52,4484.5,51.56,32,27,15,74.23438395066098
BALAJITELE,24,94.73,787.0962,49.52,-20.66,4.09,61.05,1154.1,31.8,39,28,11,78.87833755443371
CUBEINVIT,24,140,11026.75028,77.07,1.45,6.87,12.9,18816.98,41.4,16,24,39,78.42077657330962
FORTIS,24,906.6,47159.321894999994,66.02,-1.56,-2.98,48.65,68515.65,31.17,25,40,14,78.51311760196236
GRASIM,24,2864.3,110706.912882,82.95,4.74,1.79,16.73,194975.19,43.22,12,31,35,77.19519005630002
LINCOLN,24,620.75,623.9182139999999,75.49,17.32,12.75,9.97,1242.37,49.78,17,18,43,77.55200937085498
MANORAMA,24,1441.6,3934.7153200000002,67.97,10.07,1.95,32.46,8613.65,54.32,23,31,23,76.6762553936501
SINDHUTRAD,24,25.07,969.081504,46.12,10.78,5.12,62.48,3871.68,74.97,42,26,10,78.80977957724075
SONACOMS,24,528.05,23639.909134000005,82.5,4.95,17.44,1.95,32842.33,28.02,12,14,52,77.29012918488732
STALLION,24,142.72,583.1989199999999,29.64,-14.83,13.8,120.93,1658.7,64.84,58,17,4,78.82848751870732
TI,24,446.45,7524.8614419999985,70.45,-8.1,-8.75,74.8,11018.98,31.71,21,49,8,78.38550153716477
USHAMART,24,405.05,7308.735855999998,57.26,-6.3,7.44,34.99,12287.72,40.52,33,24,21,77.54796096969983
V2RETAIL,24,2000.6,3533.07894,48.8,-14.19,16.26,32.49,7274.2,51.43,40,15,23,77.25943701172619
APOLLO,25,231.4,3968.4880480000006,51.39,-14.83,-1.6,95.64,8264.24,51.98,38,37,5,80.36352843429303
BHARTIARTL,25,1988.6,579874.016987,69.75,-8.05,2.86,21,1134116.99,48.87,22,30,31,82.03086892667618
CEIGALL,25,286.1,894.8974319999999,74.09,18.15,13.35,8.39,4988.28,82.06,18,17,44,78.95873301127892
DELHIVERY,25,427.9,32040.43,75.5,2.27,-9.65,55.63,32040.43,0,17,52,13,81.308949194243
INDOTHAI,25,259.6,1443.246519,35.53,-40.55,57.12,30.48,3338.53,56.77,52,3,24,79.57399155967543
KRISHANA,25,510.9,867.4538520000002,75.26,-0.27,-15.13,171.8,3093.63,71.96,17,63,2,82.09434901658524
MRF,25,145605,44656.876044,71.48,-4.48,-1.29,32.44,61791.72,27.73,20,37,23,79.93527831301125
NLCINDIA,25,261.3,10070.81966,67.42,6.44,11.33,14.58,36225.97,72.2,23,20,36,79.393381010584
SANDHAR,25,489.25,872.083888,58.92,-6,11.45,20.95,2944.24,70.38,31,20,31,81.89334915421769
THYROCARE,25,407.7,2532.837774,59.12,-20.33,-3.82,69.79,6482.82,60.93,31,41,9,80.77062748699652
ULTRACEMCO,25,12688,152253.926298,86.22,8.18,0.79,12.41,373996.38,59.29,9,33,39,81.77528219260027
WELSPUNLIV,25,137.75,4464.0307840000005,66.16,1.01,16.07,11.66,13222.84,66.24,24,15,40,79.76716646094965
ASHIANA,26,332.25,1298.5059880000001,65.8,10.68,6.12,17.38,3338.92,61.11,25,25,34,83.52835653898325
ASTRAZEN,26,8903,5562.59,57.32,-0.95,5.57,27.63,22250.36,75,33,26,25,83.67535609344522
BIOCON,26,382.65,34182.57374,68.47,-3.58,6.44,13.88,62048.6,44.91,23,25,37,84.45734540276781
BBOX,26,515.35,2623.35563,66.16,0.11,7.5,15.77,8776.7,70.11,24,24,35,83.42569387596015
BLACKBUCK,26,613.65,8352.908927999999,64.29,-4.21,-4.74,43.91,11155.06,25.12,26,42,17,84.65937475126415
CARERATING,26,1627.9,4892.13,63.09,7.82,0.28,34.41,4892.13,0,28,34,22,83.3201169462255
GRSE,26,2448.4,7148.9658,53.78,-13.08,-4.09,81.69,28035.16,74.5,36,41,7,83.53569847367237
M&M,26,3431.8,348103.4172539999,72.41,-8.48,0.85,20.86,426754.22,18.43,20,33,31,83.12773812756689
MAYURUNIQ,26,570.2,1025.381997,69.38,13.61,5.1,16.43,2476.17,58.59,22,26,35,83.03210300992198
NITINSPIN,26,376.95,916.7306850000001,64.43,12.74,7.61,15.03,2117.65,56.71,26,24,36,85.67039100792843
RATNAVEER,26,159.07,618.896086,73.92,5.45,7.64,7.5,1078.78,42.63,18,23,45,85.95993523142559
SOBHA,26,1497.2,7546.696791999999,64.2,-2.09,1.26,25.04,16015.91,52.88,26,32,27,85.74192979571893
VINCOFE,26,144.07,1361.29278,65.78,-9.25,-7.19,50.12,2083.08,34.65,25,46,13,84.15203205576569
ABB,27,5719.5,30301.0225,66.06,12.32,12.97,7.01,121204.09,75,24,18,45,87.37472345758732
CREDITACC,27,1280.2,6922.098923999999,66.64,-5.81,-8.47,46.29,20528.17,66.28,24,49,15,87.9588636853327
GALLANTT,27,574,4191.083652,55.11,-3.38,-6.72,76.21,13891.56,69.83,35,45,8,87.15143439289926
ICICIPRULI,27,648.65,25509.156072000005,69.36,6.18,3.61,12.85,94060.31,72.88,22,28,39,89.05289682801887
INDIGRID,27,164.29,18465.268794,67.42,-2.39,3.01,15.66,18695.22,1.23,23,29,36,88.16982313445072
KIMS,27,700.7,18504.442176,69.88,4.57,-4.9,29.28,28083.84,34.11,21,42,25,88.30371276573842
MARUTI,27,14903,195440.84030799998,60.89,-6.72,3.86,19.79,468458.39,58.28,29,28,32,89.0138735603013
PAYTM,27,1145.6,73359.9,67.66,-9.5,-9.41,51.62,73359.9,0,23,51,13,87.60747141905256
RPEL,27,700.4,1194.947075,40.67,-32.99,17.65,27.6,3221.75,62.91,48,14,26,86.82413634573257
STARHEALTH,27,459.35,11341.643412000001,63.88,-6.52,3.33,17.92,26991.06,57.98,27,29,33,88.76335438198778
UNOMINDA,27,1190.5,21701.698200000003,68.83,-7.09,-5.95,36.94,68698,68.41,22,44,20,86.24491003402622
VRLLOG,27,286.8,1995.1846319999997,64.52,6.2,2.94,19.03,5018.07,60.24,26,30,32,87.38639107813833
360ONE,28,1104.5,41971.0875,66.66,-3.09,2.5,15.62,44769.16,6.25,24,30,36,89.30426396873888
APOLLOHOSP,28,7592.5,78564.593638,75.84,2.73,-4.17,18.8,109147.81,28.02,17,41,32,90.05515339862083
COALINDIA,28,416.15,94580.14070999999,59.25,10.03,11.14,13.1,256523.3,63.13,31,20,38,89.24900310411556
IIFLCAPS,28,314.25,6757.263146999999,59.78,3.83,-2.54,34.73,9783.21,30.93,31,39,21,90.64820761870163
KERNEX,28,1099.8,1312.2642600000001,58.87,-15.22,3.06,22.69,1845.66,28.9,32,29,29,90.0773924986165
THELEELA,28,434.85,3510.7007430000003,57.26,4.28,3.38,NA,14573.27,75.91,33,29,29,90.02681236870234
MINDACORP,28,572.85,4816.216799999999,64.12,-3.76,12.8,6.22,13698,64.84,26,18,46,90.33403960229413
MSUMI,28,42.87,10872.552924000001,53.17,-11.46,2.66,29.24,28410.12,61.73,36,30,25,90.96291654025225
PGIL,28,1555.6,2781.59202,60.86,-10.7,14.81,6.77,7176.45,61.24,29,16,46,91.1819662372744
PSPPROJECT,28,780.4,961.4851880000002,40.49,-12.01,16.27,24.56,3083.66,68.82,48,15,28,89.98953757213835
RELTD,28,149.41,940.1759640000001,57.07,-8.36,4.12,22.75,2668.68,64.77,33,28,29,90.07751914307391
YESBANK,28,20.96,65771.27,59.66,-6.55,8.71,15.1,65771.27,0,31,23,36,89.4645954074505
ABDL,29,506.05,2699.8070680000005,51.5,-22.24,-3.07,49.52,14142.52,80.91,38,40,14,91.35781439930918
ANTELOPUS,29,612.6,644.934294,62.2,26.21,10.91,7.57,2145.49,69.94,28,20,45,93.50573616914939
ATUL,29,6600,10656.002808000001,60.77,10.53,1.58,18.61,19452.36,45.22,29,32,32,93.6273124042449
CGPOWER,29,696.55,47859.538508,63.86,-1.92,2.46,16.91,109668.97,56.36,27,30,34,91.33682852398368
COROMANDEL,29,2311.1,29415.660413999998,63.81,2.13,-4.61,32.75,68186.51,56.86,27,42,23,91.3620704307195
FEDFINA,29,134.77,1976.0185849999998,55.62,-5.85,-5.11,43.71,5042.15,60.81,34,43,17,93.24249299998178
ICICIGI,29,1936,46951.280099999996,69.96,-3.4,1.32,12.08,96429,51.31,21,32,40,93.05765541439527
KINGFA,29,4089.6,1813.952768,64.61,1.79,-9.3,42.46,5500.16,67.02,26,51,17,93.57869770743639
MAHLIFE,29,365.95,3706.3139590000005,64.21,-5.86,5.52,11.76,7788.01,52.41,26,26,40,92.16073203849328
NRBBEARING,29,279.45,1320.1278399999999,72.25,-3.72,-6.4,24.56,2705.18,51.2,20,45,28,91.92178138699744
REPCOHOME,29,395.5,1553.102758,55.94,-3.88,7.69,16.19,2470.34,37.13,34,23,35,91.9142415981165
SGFIN,29,399.65,1107.20666,60.06,1.77,4.58,17.29,2227.78,50.3,30,27,34,91.65521557828896
ASHAPURMIN,30,532,2643.6983960000002,36.96,-26.82,8.84,32.95,5072.33,47.88,51,23,23,95.72182231853994
CCAVENUE,30,18.34,4634.1863920000005,67.25,-8.44,15.27,0.16,6373.52,27.29,23,16,55,94.24530669510467
BANDHANBNK,30,169.47,16450.702804,60.62,13.65,-2.17,24.16,27299.54,39.74,30,38,28,96.05358536047166
CANTABIL,30,281.45,606.9908610000001,63.09,12.6,9.34,7.1,2353.59,74.21,28,22,45,95.10912587639007
DRREDDY,30,1282.3,78480.762752,72.92,3.09,0.37,9.51,106980.32,26.64,19,34,43,95.48125961641125
ESABINDIA,30,5515,2223.9975600000002,60.35,-2.49,1.63,16.21,8462.7,73.72,30,32,35,96.05542059418778
EBGNG,30,343.7,836.8034500000003,64.35,5.62,-0.33,NA,3930.5,78.71,26,35,35,95.85716391742264
INOXINDIA,30,1131,2569.7975,60.34,-1.66,-1.82,24.24,10279.19,75,30,38,28,95.62894571714233
RAMCOIND,30,309.45,1220.067254,51.6,-5.51,0.73,32.1,2698.07,54.78,37,33,23,93.66440334416237
SCHAEFFLER,30,3838.2,15525.846869000003,64.67,-3.33,-2.77,22.99,60014.87,74.13,25,39,29,93.64654703112603
VARROC,30,556.65,2126.775,58.12,-15.29,0.9,19.88,8507.1,75,32,33,31,96.10936368990428
VESUVIUS,30,517.2,4648.5109649999995,52.71,8.43,-2.62,36.13,10462.55,55.57,37,39,20,96.0150337878121
ATULAUTO,31,494.95,785.9153399999999,65.76,10.11,10.95,1.65,1371.58,42.7,25,20,52,97.56180209124538
AUROPHARMA,31,1171.4,32775.076157999996,62.29,-2.86,11.52,4.47,68026.31,51.82,28,20,49,96.48738306444602
BAJAJFINSV,31,2033.2,134042.071458,64.98,-0.94,3.42,8.08,325423.82,58.81,25,29,44,98.16089825176921
GLAND,31,1840.5,14626.560382000001,68.8,1.7,-5.97,21.09,30364.46,51.83,22,44,30,97.03985395705891
JSL,31,745.95,23842.611766,64.36,-0.87,-4.06,20.57,61497.58,61.23,26,41,31,97.70131729154946
LINDEINDIA,31,6789.5,14489.92,59.49,13.79,7.57,9.98,57959.68,75,31,24,42,96.94029652725817
NH,31,1837.6,13790.351959999998,47.45,-10.06,1.32,30.83,37545.2,63.27,41,32,24,96.65143340654026
PHOENIXLTD,31,1742.5,32877.08105,57.58,2.62,10.42,9.06,62326.22,47.25,32,21,43,96.31842369434446
POWERGRID,31,294.65,133393.36109999998,63.39,6.14,3.99,10.87,274133.5,51.34,27,28,41,96.84137620795146
SHAILY,31,2061.3,5365.7818800000005,48.25,-16.8,-2,38.4,9480.18,43.4,40,38,19,97.04520424101788
TALBROAUTO,31,276,705.6050230000001,60.3,-1.02,2.45,14.21,1697.39,58.43,30,30,37,97.16139497610797
UNIVCABLES,31,698.35,924.300885,48.46,-27.15,-2.55,40.1,2425.35,61.89,40,39,18,96.69560877075011
AVL,32,491.1,3358.534104,60.31,-9.06,-2.22,18.87,6353.64,47.14,30,38,32,100.74799467153376
ALKEM,32,5377,31373.28576,61.4,-5.67,-0.9,13.92,64289.52,51.2,29,36,37,102.07810119251678
ELGIEQUIP,32,524.55,11431.157583999999,61.6,6.45,4.99,9.22,16612.64,31.19,29,27,43,98.45916061305935
GOKULAGRO,32,165.87,1261.428125,55.67,-16.71,1.14,15.97,4898.75,74.25,34,32,35,101.4492356969965
ICIL,32,296.16,2419.024288,60.76,-6.22,17.92,-1.41,5862.88,58.74,30,14,56,99.58319471678914
KICL,32,4903.1,536.06000100000006,46.87,-6.89,2.26,22.7,2141.67,74.97,41,31,29,100.80446321325925
MSPL,32,32.28,1139.304374,54.56,-4.81,1.67,18.85,1829.62,37.73,35,31,32,98.70312038612057
PFC,32,409.55,59489.08277399999,69.75,10.78,2.43,4.56,135171.74,55.99,22,30,48,100.49686037886877
DIAMONDYD,32,1083.4,1170.627354,50.94,5.1,18.53,4.45,2591.03,54.82,38,13,49,100.04247139703621
SUNDARMFIN,32,5175,36120.837124,71.96,10.03,-1.77,9.57,57535.58,37.22,20,38,43,100.19906249168075
TARC,32,157.48,1616.729856,52.74,16.26,-0.72,24.67,4635.12,65.12,37,36,27,99.5682664458264
VISHNU,32,510.15,1057.7658180000003,66.98,6.09,-1.55,12.44,3435.42,69.21,24,37,39,99.92640164073043
VOLTAMP,32,8256.5,5837.44,56.27,2.18,0.43,19.86,8339.2,30,33,34,31,98.67096491401824
AADHARHFC,33,476,5130.013320000001,65.36,-1.57,-8.79,24.93,20677.2,75.19,25,50,27,102.24974964659731
ASTRAMICRO,33,909.55,8066.981207999999,53.19,-6.87,-9.83,48.03,8631.48,6.54,36,52,15,103.21239194201378
CSBBANK,33,397.6,4140.732,42.62,-3.73,-1.34,36.54,6901.22,40,46,37,20,102.72541056470082
HSCL,33,473.2,11305.2755,66.54,7.41,0.8,5.53,23800.58,52.5,24,33,47,103.48190278981514
INDUSINDBK,33,927.35,61124.94012800001,70.31,9.54,22,-11.48,72285.88,15.44,21,11,70,102.42499258143566
IRBINVIT,33,61.44,3998.6346259999996,67.47,0.9,-2.69,11.18,4860.38,17.73,23,39,41,103.11929471264037
PGINVIT,33,89.89,6951.436,63.42,-5.89,-1.51,12.28,8178.16,15,27,37,39,103.69997843543155
PRUDENT,33,2569.4,4754.224987,65.41,5.76,-11.15,30.63,10638.23,55.31,25,54,24,103.58126403179854
RAIN,33,147.11,2909.177794,62.06,31.01,-1.07,13.09,4946.74,41.19,28,36,38,102.78626522613456
RELIANCE,33,1409.5,953543.083234,59.29,-8.86,0.02,14.31,1907467.66,50.01,31,34,37,102.12965459619534
SOLARINDS,33,13370,32512.834154999997,52.36,-2.82,-9.94,49.63,121090.63,73.15,37,52,14,102.8228333688445
SSWL,33,218.11,1334.013282,45.03,10.18,3.17,21.54,3432.87,61.14,43,29,30,102.11765514494759
AIIL,34,507.7,13464.309220999998,57.98,-4.98,-14.9,66.81,43141.01,68.79,32,63,10,104.17270320177252
AVANTEL,34,147.03,2458.133392,45.48,-5.09,-1.32,26.01,3906.76,37.08,43,37,26,105.90772638040136
BHARATWIRE,34,185.21,742.488152,49.8,2.57,-0.73,20.44,1264.24,41.27,39,36,31,105.96252643694633
CENTUM,34,2294.8,1794.167331,60.59,-7.23,-16.29,72.17,3378.21,46.89,30,66,9,103.93704497289437
DIACABS,34,134.5,1136.7229180000002,51.39,-7.15,-8.18,40.12,7113.41,84.02,38,48,18,103.78845047591048
DIVISLAB,34,6297.5,80435.573064,63.47,-1.18,2.37,5.34,167156.22,51.88,27,30,47,104.64749149512784
GRINDWELL,34,1652.6,7673.912315999999,56.17,8.7,5.21,8.18,18284.28,58.03,34,26,44,104.08737305475358
INGERRAND,34,3844.8,3033.8825,55.25,-1.05,1.82,11.12,12135.53,75,34,31,41,106.45164021808378
MOSCHIP,34,194.29,2213.577776,42.29,-8.09,11.7,12.46,3749.92,40.97,46,20,39,104.52080049032749
NATCOPHARM,34,888.3,8038.797972,57.13,2.72,0.66,12,15912.11,49.48,33,33,40,105.89580180491174
SIEMENS,34,3107.1,27660.3825,68.34,-2.09,-2.08,7.81,110641.53,75,23,38,45,105.44577905738578
VSSL,34,252.85,1202.19183,51.27,-9.87,-1.1,22.26,2458.47,51.1,38,37,30,104.00072236153711
ADANIGREEN,35,976.5,60439.189616,51.88,-5.24,2.02,12.9,160870.88,62.43,37,31,39,106.65019673115643
HBLENGINE,35,727,8245.255872,44.96,-18.94,-9.2,48.43,20164.48,59.11,43,51,14,108.5387833131647
HDFCLIFE,35,733.15,78771.40969100001,60.25,-4.04,-7.05,18.25,158207.29,50.21,30,46,33,108.4827109241893
ICICIBANK,35,1388.8,994088.34,62.92,1.41,-3.31,11.11,994088.34,0,28,40,41,109.39331490096531
IPCALAB,35,1463.9,20530.168328000003,69.28,1.38,3.21,-2.19,37138.51,44.72,22,29,57,108.3590990460784
MARINE,35,188.84,821.5936299999998,41.93,-21.37,9.97,11.46,2611.55,68.54,46,21,40,107.98798979306268
PETRONET,35,301.8,22635,60.79,9.69,8.97,-1.65,45270,50,29,22,57,108.47984364923693
SATIN,35,153.98,1089.0929919999999,50.63,2.63,9.37,5.24,1706.24,36.17,38,22,47,108.04694689837623
TATACOMM,35,1656.5,19438.715824000003,51.26,-13.76,3.24,11.45,47250.16,58.86,38,29,40,107.40024730814545
VENTIVE,35,721.3,1863.1403799999994,61.67,0.23,-3.82,12.82,16906.9,88.98,29,41,39,107.8962714329922
WELENT,35,497.65,3009.2275539999996,54,-6.37,5.52,6.06,6859.42,56.13,36,26,46,107.74143858556468
ZYDUSWELL,35,400.3,3868.3969720000005,43.78,-9.27,0.16,21.2,12737.56,69.63,44,34,30,108.641783361466
ASIANENE,36,309.15,543.098547,53.2,1.29,-8.79,29.98,1391.49,60.97,36,50,25,110.53750180389241
BLUESTARCO,36,1969.1,25698.387903,59.84,10.85,2.56,2.79,40463.53,36.49,30,30,51,111.14838400864409
INTERARCH,36,1941.6,1320.732008,45.22,-21.7,-4.95,27.91,3255.44,59.43,43,42,25,110.22176684005353
MAHSCOOTER,36,13694,7647.7142,50.14,-6.46,-12.14,45.92,15607.58,51,39,56,16,110.66824743097915
MEDPLUS,36,830.5,5954.17353,50.66,8.22,1.13,11.58,9973.49,40.3,38,32,40,111.1572251248707
NAVNETEDUL,36,151.56,1230.769305,58.22,-1.1,-3.53,12.98,3358.17,63.35,32,40,38,110.51641694592522
ORIANA,36,2078.3,1774.8974790000002,52.24,-19.39,-12.42,45.84,4222.93,57.97,37,57,16,109.61373280249398
RML,36,823.85,673.9320749999999,51.89,5.27,-7.44,24.3,2280.65,70.45,37,46,28,111.38943129245983
RATEGAIN,36,544.85,3314.3121760000004,47.76,-20.35,10.06,3.2,6440.56,48.54,40,21,50,111.47710413975753
SUBROS,36,801,3302.558154,42.05,-5.75,-7.92,40.13,5224.74,36.79,46,48,18,111.52606844192346
TRAVELFOOD,36,1214.2,2213.1961240000005,47.12,-10.04,-0.52,NA,16026.04,86.19,41,35,35,111.26299024382539
VADILALIND,36,4889.1,1240.19901,35.69,-7.53,-1.05,32.17,3516.3,64.73,52,36,23,111.53483401584214
APOLLOTYRE,37,462.35,18512.016278000003,54.7,-9.77,-0.73,10.5,29351.54,36.93,35,36,42,112.60790927829343
BOSCHLTD,37,35015,30422.90304599999,56.75,-4.07,-10.96,27.71,103268.51,70.54,33,54,25,112.2591748792444
CENTURYPLY,37,761.1,4626.1601279999995,57.25,1.41,3.19,1.79,16908.48,72.64,33,29,52,113.94986294390043
GODREJCP,37,1188.6,57087.861855,63.46,5.63,-5.46,10.61,121592.89,53.05,27,43,42,111.82491581173355
GOLDIAM,37,378.55,1769.805738,65.91,-3.06,5.67,-6.04,4265.62,58.51,25,25,62,112.55451830797456
J&KBANK,37,103.27,4620.51142,60.33,-1.69,0.44,2.98,11380.57,59.4,30,34,50,113.87959993238087
LICI,37,864.25,19137.7725,56.26,-4.23,-2.79,11.3,546793.5,96.5,34,39,41,113.62248835460113
MIDHANI,37,353.2,1717.3234,54.04,2.17,-9.73,29.78,6605.09,74,36,52,25,112.20686716340288
PARAS,37,630.25,2376.60696,40.11,-12.64,-7.84,39.84,5078.22,53.2,48,47,18,113.64687518906617
PRESTIGE,37,1492,25144.644546000003,57.96,-11.64,-8.78,19.33,64374.41,60.94,32,50,32,113.7874634234177
RHIM,37,464.5,4209.842651,50.9,0.4,-4.49,16.81,9583.07,56.07,38,42,34,114.14320548244328
SUNPHARMA,37,1713.4,187144.50512800002,54.66,-3.73,4.36,2.64,411125.89,54.48,35,28,51,113.24343149533331
BHARTIHEXA,38,1680.4,25219.326,55.01,-4.48,-9.64,23.28,84064.42,70,35,52,29,115.06997740167344
CAMPUS,38,268.15,2283.755916,61.57,2.78,0.54,0.62,8188.44,72.11,29,33,54,116.16760047036061
DATAMATICS,38,842.85,1678.271049,53.65,-2.41,-14.01,37.4,4984.47,66.33,36,60,20,116.01038426311797
ENDURANCE,38,2448.8,8609.6425,58.6,-9.58,-13.59,30.21,34438.57,75,32,60,24,115.60206086956791
FINEORG,38,4494.9,3447.935,53.29,-0.95,-6.03,15.95,13791.74,75,36,44,35,115.41756489074149
GABRIEL,38,950,6142.999500000001,53.91,-6.84,-20.36,101.83,13651.11,55,36,75,5,115.22869967813455
HAL,38,4132.6,78366.042256,51.26,-10.06,-7.61,21.24,276325.96,71.64,38,47,30,114.77997048154019
KOTAKBANK,38,416.4,307056.46013699996,46.1,-0.28,4.8,5.66,414213.49,25.87,42,27,47,115.74941591724365
PIXTRANS,38,1510.6,781.24151,50.13,3.96,9.51,0.97,2059.15,62.06,39,22,53,114.35362902554154
RADICO,38,2725.4,21818.6878,43.22,-16.73,-5.71,24.12,36486.1,40.2,45,43,28,116.3724655437866
RAMRAT,38,317.55,932.5687799999998,54.05,4.51,-7.62,17.69,2964.3,68.54,36,47,33,115.81008027871637
TRIVENI,38,380.35,3252.929614,46.17,5.17,11.85,1.24,8336.57,60.98,42,19,53,114.19916155848279
VIJAYA,38,1009.5,4942.34112,55.13,0.21,-1.14,9.15,10426.88,52.6,34,37,43,114.29796645358664
APCOTEXIND,39,369.9,814.535885,52.91,-8.05,-6.05,12.16,1950.05,58.23,36,44,40,120.44361804241711
AGARWALEYE,39,450.7,9679.365366999999,51.33,-8.72,-1.09,7.69,14316.47,32.39,38,37,45,118.94746641804406
HEMIPROP,39,143.79,2003.9822400000003,42.29,3.76,5.26,7.98,4099.8,51.12,46,26,44,116.58046095714312
IKS,39,1658.4,10336.29898,61.5,5.77,6.68,-8.06,28490.35,63.72,29,24,65,118.76385672823626
KKCL,39,518.15,823.1258570000001,58.32,1.89,0.57,-0.48,3199.09,74.27,32,33,55,120.33451484218506
PFIZER,39,4991,8238.117536,56.28,-0.19,-11.95,21.43,22832.92,63.92,33,56,30,119.44095798701753
REDINGTON,39,254.9,19915.88,49.35,-10.5,4.77,2.18,19915.88,0,39,27,51,117.72199165921354
ROLEXRINGS,39,142.74,1815.636973,65.01,38.93,3.01,-6.46,3893.71,53.37,25,29,63,117.80790825894357
SARTELE,39,224.5,580.917708,44.34,9.46,12.98,-2.09,1057.56,45.07,44,18,57,118.33379925723733
