symbol,ptile,cmp,ff_mcap,52w Index,Return over 3months,Return over 6months,Return over 1year,Market Capitalization,Promoter holding,Percentile_52w_Index,Percentile_Return_6months,Percentile_Return_1year,Total_Percentile_Score
WALCHANNAG,49,165.58,765.1863729999999,17.61,4.47,-8.16,2.65,1118.53,31.59,62,41,47,149.8659753603239
ADANIENT,50,2039.9,61283.83397599999,25.09,-9.95,-7.77,-6.6,235525.88,73.98,52,40,60,151.91766846277795
ALIVUS,50,915.05,2821.42068,23.65,3.54,-0.86,-14.06,11245.2,74.91,54,29,70,153.60559808260297
ERIS,50,1360.7,8516.78898,32.42,-12.31,-21.31,7.18,18863.32,54.85,45,67,42,153.36800456445536
ETHOSLTD,50,2271.7,2984.755494,27.8,-23.9,-7.58,-8.58,6039.57,50.58,50,40,62,152.23834611296738
IRB,50,40.78,17127.005672,21.79,-4.72,-3.64,-9.36,24614.84,30.42,56,34,63,153.82417574166192
ISGEC,50,894.65,2469.934454,35.13,13.97,-11.14,-10.45,6574.22,62.43,42,46,65,153.22266928069703
JMFINANCIL,50,121.74,5004.05223,35.91,-14.06,-33.97,27,11610.33,56.9,41,88,24,152.94657108153933
KITEX,50,169.36,1465.4467520000003,16.73,-15.32,-7.59,-0.34,3381.28,56.66,63,40,51,153.6619416237189
SENCO,50,301.8,1760.4348060000004,41.69,-2.06,-21.56,1.7,4953.39,64.46,36,67,49,152.14562573194326
SHARDAMOTR,50,830.85,1698.3978749999997,32.52,-14.61,-21.43,6.88,4758.75,64.31,44,67,42,153.71429103796066
SHYAMMETL,50,794.95,5648.188160999999,21.98,-0.99,-14.42,4.83,22228.21,74.59,56,53,44,153.00544266307702
STALLION,50,107.18,642.75426,18.12,-31.82,-33.34,84.76,1231.33,47.8,61,87,6,153.82383355649398
TATAINVEST,50,641.55,8634.133112000001,11.13,-9.45,-5.08,3.5,32434.76,73.38,70,36,46,152.40008465239134
AURUM,51,167.47,632.896802,28,-2.43,-4,-14.07,1202.54,47.37,50,35,70,154.69731331207768
DMART,51,3875.8,63918.853829999985,24.43,-1.93,-19.14,9.47,252145.38,74.65,53,62,40,155.04896068654747
GLAXO,51,2517.3,10666.3075,22.94,-1.11,-9.13,-6.43,42665.23,75,55,42,59,157.0996380496955
GUJGASLTD,51,395.65,10650.716792000001,17.33,-2.68,-8.83,0.52,27232.72,60.89,62,42,50,154.16175025945466
MAXESTATES,51,390.4,3524.5204750000003,28.82,-15.07,-9.6,-10.53,6397.75,44.91,49,43,65,156.61753061336583
MOLDTKPAC,51,572.05,1272.245598,33.56,-1.86,-30.98,20.27,1900.86,33.07,43,84,28,155.6400246001458
NAZARA,51,244.05,5842.32215,16,1.2,-11.52,4.39,9052.25,35.46,63,47,45,155.13498584111036
ONESOURCE,51,1480.5,11907.786890999998,35.51,-12.18,-20.97,2.74,16994.13,29.93,42,65,47,154.8554008930862
PERSISTENT,51,4777.5,52529.628920999996,25.65,-26.73,-6.91,-9.91,75354.51,30.29,51,39,64,154.05617433565553
RALLIS,51,257.2,2240.681472,31.95,0.67,-28,18.01,4988.16,55.08,45,80,30,154.5437006871017
SPAL,51,685.55,659.06784,24.83,-9.17,-6.52,-9.55,1731.2,61.93,52,38,63,154.16937666222069
SHRIRAMPPS,51,75.27,921.6811760000002,25.12,-12.68,-16.51,2.14,1278.16,27.89,52,57,48,156.53473458550275
EIDPARRY,52,824,8588.1168,26.69,-20.22,-25.95,17.42,14665.5,41.44,51,76,31,157.8733324804859
GICRE,52,363.55,11239.293119999997,11,-4.79,-1.03,-6.79,63859.62,82.4,70,30,60,159.2306453475997
GOPAL,52,293.9,677.4023359999998,28.12,-8.81,-18.94,3.58,3657.68,81.48,50,61,46,157.32683031868652
HCG,52,555.3,2999.5867670000002,21.6,-22.4,-19.11,9.47,8279.29,63.77,57,62,40,158.87471180891424
HNDFDS,52,477.05,2202.9544339999998,29.62,-8.37,-11.34,-10.69,5693.86,61.31,48,47,65,159.2442245923391
JIOFIN,52,239.35,80410.618272,28.31,-21.2,-22.64,8.83,152062.44,47.12,49,69,41,159.19473262090776
KAJARIACER,52,934.65,7792.040059,32.87,-11.38,-23.58,5.49,14895.89,47.69,44,71,44,158.75413480200547
KRBL,52,318.5,2906.71374,34.46,-19.16,-30.15,15.34,7297.8,60.17,43,83,34,158.88690756362115
NBCC,52,85.64,8840.4012,19.1,-23.58,-16.27,6.94,23112.16,61.75,59,56,42,157.39878163328163
PGEL,52,609.25,9837.888550000001,26.57,9.99,9.94,-30.04,17384.5,43.41,51,18,88,157.28763241772413
SBCL,52,424.45,1631.333666,31.35,-2.66,-15.93,-5.92,2441.02,33.17,46,55,58,158.9796515436224
YASHO,52,1564.4,604.50885,41.24,-0.9,-14.08,-13.3,1888.5,67.99,37,52,69,157.14953120373752
COLPAL,53,2204.6,29442.9044,24.4,1.86,-9.02,-10.09,60087.56,51,53,42,64,159.4145167776709
KOVAI,53,5268.5,2506.0741519999997,22.07,-11.08,-14.28,-0.74,5763.74,56.52,56,52,52,160.19855739333804
LICHSGFIN,53,511.8,15417.634192,14.95,-5.54,-7.65,-3.46,28154.92,45.24,65,40,55,159.49687524116695
MANKIND,53,2187,24693.217334,24.45,-0.84,-14.26,-3.84,90319.01,72.66,53,52,56,160.60867123357195
NACLIND,53,118.22,1285.6024079999997,22.8,-25.45,-51.17,85.5,2779.08,53.74,55,99,6,160.11472104390117
NSIL,53,5791,1330.5212760000002,20.5,-11.45,-18.15,7.9,2998.02,55.62,58,60,42,159.43915902621643
PRSMJOHNSN,53,125.49,1584.5997929999999,23.41,-5.49,-14.05,-1.79,6305.61,74.87,55,52,53,159.5548303957606
RKFORGE,53,565.2,5820.92856,23.6,6.37,-0.92,-18.71,10233.7,43.12,54,30,76,159.73998895337445
RAMKY,53,468.05,976.4774359999999,28.2,-16.11,-16.92,-1.34,3234.44,69.81,50,57,53,159.32858405243502
SOTL,53,354.35,758.250901,32.49,-2.62,-12.65,-11.93,2438.89,68.91,44,50,67,161.09260660733617
SHILCTECH,53,3802.9,1651.3482960000003,30.08,-4.16,-18.25,-1.83,4359.42,62.12,47,60,54,160.95533234083877
WOCKPHARMA,53,1299.6,10745.611956,20.29,-4.44,-12.12,-2.29,21102.93,49.08,58,48,54,160.4777175597744
AHLUCONT,54,768.8,2301.6276479999997,17.48,-22.59,-17.7,8.84,5151.36,55.32,62,59,41,161.49114908246563
ACI,54,550.15,3155.4388329999997,28.38,9.32,-20.01,1.58,6775.69,53.43,49,63,49,161.4118270206897
BHARATWIRE,54,164.82,664.8940759999999,11.32,-4.05,-4.1,-5.88,1132.12,41.27,69,35,58,161.96896543812605
CDSL,54,1224.1,21746.1365,22.61,-21.06,-19.65,4.1,25583.69,15,55,63,46,163.8869418198804
FCL,54,21.91,960.1662200000002,16.28,-13.77,-7.51,-7.63,2546.86,62.3,63,40,61,163.3815205607578
HARSHA,54,362.05,819.25,26.33,-2.88,-10.24,-11.45,3277,75,51,44,67,162.1175160825142
HDFCBANK,54,857.05,1318579.45,11.88,-14.58,-11.04,1.35,1318579.45,0,68,46,49,163.60763120996506
ICRA,54,5397.5,2499.554542,18.04,-11.17,-14.11,-0.65,5193.34,51.87,61,52,52,164.15547458029624
ITI,54,259.15,2486.192650000001,18.74,-14.07,-15.87,1.84,24911.75,90.02,60,55,48,163.1843363577303
ROLEXRINGS,54,121.87,1546.99688,33.78,11.65,-12.13,-14.8,3317.6,53.37,43,48,71,162.8347902755131
SHILPAMED,54,333.1,3910.091739,30.4,0.44,-21.13,0.72,6530.97,40.13,47,66,50,162.69451402247049
VBL,54,447.65,61400.73388800001,15.19,-6.73,-4.68,-8.89,151382.48,59.44,64,36,63,162.80025710569075
AARTIPHARM,55,700.15,3627.5058699999995,34.5,-2.97,-20.68,-6.27,6375.23,43.1,43,65,59,166.37083052209857
ASIANPAINT,55,2279.5,103569.56904599998,12.91,-23.21,-11.64,0.52,218639.58,52.63,67,47,50,164.52216236950414
BAYERCROP,55,4601.1,5894.796673999998,14.47,2.36,-9.47,-5.67,20632.82,71.43,65,43,58,166.0342560109604
EFCIL,55,233.75,1265.350835,30.84,-8.3,-28.13,9.1,3199.37,60.45,46,80,41,166.80759547380362
GRAVITA,55,1539.1,5010.827524,20.17,-14.18,-9.12,-9.76,11357.27,55.88,59,42,64,164.6378917532004
IRCON,55,146.95,4805.18163,17.71,-3.05,-13.03,-1.48,13796.1,65.17,61,50,53,164.49427427831677
KSL,55,725.9,1121.64338,20.04,-4.87,-10.63,-7.89,3177.46,64.7,59,45,61,165.14784499921683
KIRLOSBROS,55,1645.7,4439.95656,22.44,3.15,-17.48,0.29,13039.52,65.95,56,59,51,165.00406528136565
MSTCLTD,55,441.3,1093.1448,15.68,-5.65,-11.85,-2.98,3101.12,64.75,63,48,54,165.60227280199018
SURAKSHA,55,258.25,676.5813,24.11,-8.01,-14.15,-6.33,1326.63,49,53,52,59,164.25670140927411
THEJO,55,1630.5,820.467457,17.74,-2.56,-15.13,-0.32,1768.63,53.61,61,54,51,166.3666348206284
WEL,55,138.37,525.5889729999999,20.46,-21.55,3.42,-26.49,1863.13,71.79,58,24,84,166.02899540564863
DATAMATICS,56,696.5,1387.762922,29.18,-16.82,-27.94,9.55,4121.66,66.33,48,79,40,167.5588305614302
ECLERX,56,3021.8,6546.75504,31.46,-37.47,-29.57,8.41,14394.8,54.52,46,82,41,168.26942132745637
FMGOETZE,56,386.8,538.8607439999998,25.1,-19.24,-31.33,16.56,2153.72,74.98,52,85,32,169.2664191124699
GATEWAY,56,57.04,1913.6052039999997,21.97,-4.81,-11.51,-10.4,2856.98,33.02,56,47,65,167.84308712362935
HAVELLS,56,1349.2,34391.759772,23.39,-6.08,-14.74,-7,84667.06,59.38,55,53,60,167.37208202273428
IOLCP,56,73.98,1028.283402,23.83,-12.35,-23.66,7,2170.29,52.62,54,71,42,167.20652536547374
KFINTECH,56,912.75,12135.40281,15,-14.41,-16.07,2.68,15733.7,22.87,64,55,47,167.1314835681693
KOLTEPATIL,56,327.3,755.206983,23.78,-12.72,-29.53,15.8,2883.57,73.81,54,82,33,168.55013410992774
LLOYDSENT,56,47.55,2638.0073599999996,24.94,-13.48,-35.81,21.52,7076.2,62.72,52,90,27,169.45764949023328
NIBE,56,989.9,647.8020120000001,18.98,-0.86,-17.14,-0.23,1439.88,55.01,59,58,51,168.35307085165786
PNBHOUSING,56,772.95,14441.472500000002,6.27,-14.48,-2.37,-5.52,20068.75,28.04,79,32,57,168.24997478703563
RMDRIP,56,51.58,1016.1788319999999,18.67,-36.32,-31.04,28.4,1287.28,21.06,60,84,23,167.1788604812781
CGCL,57,161.24,6199.341936,13.22,-14.68,-12.6,-3.07,15467.42,59.92,66,49,54,170.14024105322156
CEMPRO,57,565.65,3162.8066500000004,19.05,-31.09,-21.89,6.67,9719.75,67.46,59,68,43,169.88548026252474
GENUSPOWER,57,257.5,4740.579,23.63,-14.25,-20.25,-1.13,7815,39.34,54,64,52,170.02535041650307
IPL,57,153.59,643.2496,24.81,-10.94,-25.65,7.44,1769.6,63.65,52,75,42,169.82789974169253
JSWCEMENT,57,122.25,4598.491135,28.08,9.78,-18.56,NA,16619.05,72.33,50,61,61,171.12107747208475
MARKSANS,57,171.05,4355.098635,13.12,-7.02,1.27,-19.22,7758.95,43.87,67,27,76,170.28366580312553
NEOGEN,57,1330.7,1707.276759,39.05,26.17,-10.52,-29.11,3500.67,51.23,38,45,87,170.6253632588757
OBEROIRLTY,57,1474.6,17311.214069999998,11.74,-11.05,-9.46,-5.78,53595.09,67.7,68,43,58,169.478067521878
SANOFICONR,57,4410.1,2913.4547130000005,22.94,-5.27,-15.17,-8.39,10140.81,71.27,55,54,62,171.30925079902303
SUNTECK,57,375.65,2019.2817100000002,21.75,-7.21,-16.09,-6.2,5502.13,63.3,57,55,59,170.83721815933342
TECHM,57,1331.7,84814.05160400001,18.97,-15.22,-9.89,-11.42,130443.02,34.98,60,44,66,169.74627972952158
WABAG,57,1225,6174.48483,29.68,-10.38,-18.7,-9.27,7631.3,19.09,48,61,63,171.5068440509869
BLUEDART,58,5404,3206.04,10.49,-2.88,-5.28,-9.86,12824.16,75,71,37,64,171.52909591981035
CRISIL,58,4288.8,10449.396168,16.21,-3.61,-14.36,-5.73,31323.13,66.64,63,52,58,173.44979995000116
DLINKINDIA,58,397.45,689.339622,16.98,-8.56,-16.6,-3.72,1407.39,51.02,62,57,55,174.24694094783067
DALMIASUG,58,308.55,627.0894240000001,23.12,4.43,-18.93,-5.61,2499.36,74.91,55,61,58,174.04023849070637
IXIGO,58,170.15,7455.22,23.36,-27.13,-41.89,27.39,7455.22,0,55,96,23,173.91035365391326
NILKAMAL,58,1340.2,711.2637719999999,29.01,-2.82,-13.07,-15.99,2005.82,64.54,48,51,73,171.80610071300498
RAINBOW,58,1199.4,6125.428848,29.93,-11.21,-20.59,-8.68,12211.78,49.84,47,65,63,174.58070718069396
RATEGAIN,58,479.85,2927.2352020000003,30.5,-27.84,-22.22,-5.05,5688.37,48.54,47,68,57,171.95291584928557
TVSSCS,58,111.76,2807.475903,35.74,6.57,-14.96,-20.41,4927.99,43.03,42,54,78,173.05992616579294
UNIMECH,58,889.5,912.6768240000004,13.98,-10.01,-12.84,-5.76,4522.68,79.82,65,50,58,173.18649042985
VGUARD,58,311.65,6356.148544,17.62,-9.02,-15.93,-4.77,13604.77,53.28,61,55,57,173.32286400205479
VMM,58,111.85,24039.963483999996,25.31,-15.92,-26.65,4.44,52363.24,54.09,52,77,45,173.4296375739417
ANTHEM,59,663.2,9448.509003,28.55,1.34,-20.08,NA,37331.13,74.69,49,63,63,175.567929089444
BALMLAWRIE,59,175.27,2995.46,18.48,-3.34,-22.79,4.27,2995.46,0,60,69,45,175.1467414292061
COSMOFIRST,59,700.05,1088.4421300000001,22.31,-2.59,-27.32,7.5,1840.45,40.86,56,78,42,175.83496429810475
EIHOTEL,59,329.35,13771.383885000001,21.48,-12.1,-19.9,-3.81,20508.39,32.85,57,63,56,175.48664634598742
HCLTECH,59,1356.7,144293.711947,11.3,-19.39,-4.39,-14.43,368190.13,60.81,69,35,71,175.2651561798381
ORIENTELEC,59,178.98,2374.2383539999996,23.75,-0.36,-12.87,-15.09,3848.66,38.31,54,50,72,175.3637094413687
PICCADIL,59,543.45,1687.7042639999997,18.63,-6.68,-9.42,-15.26,5378.28,68.62,60,43,72,174.84729302549908
RAILTEL,59,290.9,2535.2366199999997,11.86,-13,-15.56,-1.69,9334.45,72.84,68,55,53,176.09672513538374
SAGILITY,59,39.21,9001.101734999998,12.17,-20.47,-8.69,-10.97,18350.87,50.95,68,42,66,175.12008638457218
SALASAR,59,7.46,696.450377,12.28,-17.02,-4.48,-15.42,1303.97,46.59,67,36,72,175.38265057036324
TMPV,59,350.75,74189.153616,21.53,-0.81,-16.06,-9.23,129159.39,42.56,57,55,63,175.0181102880714
BBTC,59,1620.4,2937.475125,15.65,-12.43,-12.6,-8.29,11319.75,74.05,64,49,62,174.77954429540915
AEGISVOPAK,60,199.62,2884.675778999999,13.09,-23.1,-15.79,NA,22070.97,86.93,67,55,55,176.30641187982042
AWHCL,60,476.8,728.1354150000001,24.27,10.27,-17.34,-11.4,1350.65,46.09,53,58,66,177.6781860034427
ASIANHOTNR,60,292.65,1230.78,26.25,-7.81,-11.14,-21.52,1230.78,0,51,46,79,176.66725007257978
CAMS,60,648.85,16092.86,9.86,-16.35,-15.35,-1.77,16092.86,0,72,54,53,179.5224106653074
CARTRADE,60,1769.9,8466.77,21.12,-40.38,-32.2,14.82,8466.77,0,57,86,34,177.6596647395824
HDBFS,60,670.9,14389.229304999997,6.46,-10.43,-12.76,NA,55664.33,74.15,78,50,50,177.63066651318064
HUBTOWN,60,213.67,1953.855804,29.51,-28.42,-34.61,8.73,3007.32,35.03,48,89,41,177.23508374309574
JBMA,60,521.9,4012.3341349999996,10.84,-11.55,-14.94,-3.39,12357.05,67.53,70,53,55,178.38413662059668
MAHSEAMLES,60,555.45,2250.374676,20.24,-2.86,-12.34,-13.67,7454.04,69.81,59,49,69,176.51516843124307
MOSCHIP,60,171.44,1959.0876400000002,28.28,-15.57,-30.72,3.51,3318.8,40.97,50,83,46,179.13595086645293
PANAMAPET,60,276.25,618.237828,22.98,-3.64,-5.88,-26.69,1678.17,63.16,55,37,84,176.72994173853544
POLICYBZR,60,1428.4,65985.8,17.56,-24.57,-21.62,1.54,65985.8,0,62,67,49,178.18713039318817
ALPEXSOLAR,61,731.3,637.161156,24.75,-23.77,-41.71,16.63,1867.96,65.89,53,96,32,180.2173238442138
CONCOR,61,479.75,16503.41948,10.72,-6.12,-11.53,-9.68,36511.99,54.8,70,47,64,181.18429094757738
ETERNAL,61,232.57,224288.77,24.03,-20.46,-29.34,3.17,224288.77,0,53,81,47,181.64618586002132
GAIL,61,155.71,49212.29994,5.44,-8.4,-10.5,-3.56,102269.95,51.88,81,45,55,181.32650919977715
HLEGLAS,61,308.4,732.8094639999998,20.39,-31.6,-43.91,21.71,2132.74,65.64,58,97,27,182.08609537542486
JLHL,61,1260.8,4862.533827000001,17.6,-11.97,-11.63,-15.9,8229.03,40.91,62,47,73,181.71869076728757
MARATHON,61,430.6,1279.109032,18.59,-22.29,-29.61,11.12,2901.79,55.92,60,82,38,180.4606764960644
SHANTIGEAR,61,440.3,996.114819,23.14,-6.33,-22.41,-5.2,3373.23,70.47,55,68,57,180.26757688265656
SIGNATURE,61,901.5,3850.3146740000007,23.76,-19.78,-18.64,-11.19,12678.02,69.63,54,61,66,180.7154726852269
SPARC,61,123.96,1381.3499419999998,8.54,-18.95,-14.49,-1.66,4023.74,65.67,75,53,53,180.32026258232204
TCI,61,979,2350.328248,9.86,-6.06,-14.87,-3.72,7516.24,68.73,72,53,55,180.48871601402152
UCOBANK,61,27.21,3085.625554999999,17.85,-7.64,-4.93,-26.97,34095.31,90.95,61,36,85,182.06201851903904
ABBOTINDIA,62,27325,14532.633229000003,12.05,-5.6,-12.28,-11.81,58107.29,74.99,68,49,67,183.289473098209
AEGISLOG,62,664.1,9777.16807,8.13,-10.37,-6.11,-14.27,23334.53,58.1,76,38,71,183.80790624332988
GILLETTE,62,8096.5,6586.3225,13.8,-2.98,-22.6,1.2,26345.29,75,66,69,50,183.85767845261427
GOLDIAM,62,323.05,1519.2310320000001,37.15,-13.63,-22.45,-16.89,3661.68,58.51,40,68,74,182.6852665209476
HITECH,62,82.77,949.8626849999999,21.25,-15.45,-8.2,-26.94,1685.05,43.63,57,41,85,182.88944683739442
LTM,62,4292,40044.338229,18.65,-31.79,-17.39,-11.01,127246.07,68.53,60,59,66,184.5983677473495
MPHASIS,62,2214.8,29315.181621,18.75,-25.01,-20.83,-5.47,42234.81,30.59,60,65,57,182.22308055445276
NTPCGREEN,62,87.94,8151.182990999996,11.66,-3.59,-15.49,-6.89,74169.09,89.01,69,54,60,182.6614649859613
RECLTD,62,339.15,42328.917758999996,11.85,-4.01,-7.37,-17.91,89358.07,52.63,68,39,75,182.65509522872583
SANGHVIMOV,62,244.9,1115.52535,19.19,-18.87,-26.72,3.77,2114.74,47.25,59,77,46,182.2872550228029
TIIL,62,2126.5,1218.410975,16.93,-6.57,-13.78,-13.79,4825.39,74.75,62,51,69,183.26158500702158
TRITURBINE,62,471.9,6524.547264000001,8.04,-13.48,-7.66,-11.92,14774.79,55.84,76,40,67,182.9610962817408
CARBORUNIV,63,804.3,9355.34483,14.7,-7.54,-14.97,-12.76,15311.53,38.9,65,54,68,186.70517626081954
ENTERO,63,1046,2224.22226,18,1.18,-13.07,-17.62,4674.7,52.42,61,51,75,186.38636489640237
EVEREADY,63,318.9,1317.4030620000003,22.97,1.45,-31.73,4.01,2319.78,43.21,55,85,46,186.36725267482385
GULFOILLUB,63,1015.9,1648.4270659999997,24.92,-11.71,-18.88,-16.85,5011.94,67.11,52,61,74,187.7304800355733
INTELLECT,63,681,6669.4888949999995,17.99,-35.52,-24.88,0.08,9502.05,29.81,61,74,51,185.42267018452986
JYOTICNC,63,802.3,6833.71542,9,-15.59,-10.53,-11.99,18242.7,62.54,74,45,67,185.8898473346813
REDTAPE,63,118.51,1846.7394399999996,24.97,-6.23,-19.19,-16.6,6546.4,71.79,52,62,74,187.6363230668182
RESPONIND,63,168.34,1831.684338,13.17,-17.84,-11.16,-16.68,4482.83,59.14,66,46,74,186.52621145140364
RBA,63,63.25,3268.1255939999996,12.78,0.56,-20.47,-4.09,3682.81,11.26,67,64,56,187.29520870246046
SCILAL,63,43.61,731.554,11.2,-7.29,-16.28,-7.09,2018.08,63.75,70,56,60,185.28929859887035
TCC,63,407.8,1085.7003479999998,20.4,-7.83,-23.78,-3.4,1999.08,45.69,58,72,55,184.72956429395305
TITAGARH,63,680.3,5452.981589999999,12.65,-13.78,-19.01,-5.59,9156.98,40.45,67,62,58,186.49307258781158
AARTIDRUGS,64,357.1,1466.903412,17.15,-11.83,-24.21,-3.26,3261.96,55.03,62,72,54,188.87576887622686
CIPLA,64,1321.2,75572.69982199998,10.09,-13.12,-14.95,-9.62,106756.18,29.21,71,53,64,188.30249859136154
FACT,64,680.65,4397.486,21.14,-19.64,-31.28,3.29,43974.86,90,57,85,47,188.5490567709349
FILATEX,64,40.65,624.3197700000001,20.72,-20.01,-26.41,-2.84,1803.35,65.38,58,77,54,188.55232916242602
MEDANTA,64,1110.1,19996.856649,22.42,-4.59,-21.18,-11.4,29850.51,33.01,56,66,66,188.29045721329652
HESTERBIO,64,1474.1,581.377923,20.88,-10.84,-30.76,2.15,1256.49,53.73,57,84,48,188.9881442553028
INDOSTAR,64,212.34,1020.896541,14.85,-16.64,-18.97,-8.34,3447.81,70.39,65,61,62,188.12460360224082
PIIND,64,3079.6,25167.247362,7.23,-9.32,-15.95,-5.41,46683.82,46.09,77,55,57,189.30937844803552
RHIM,64,395.55,3587.3721229999996,8.61,-11.44,-16.65,-6.15,8166.11,56.07,74,57,59,189.87257786942357
SUNDRMFAST,64,848.4,9433.600335000001,11.54,-9.98,-16.33,-10.7,17782.47,46.95,69,56,65,190.0336605539423
UFLEX,64,460.7,1845.120228,5.74,-3.97,-16.38,-0.9,3329.34,44.58,81,56,52,188.85563009914452
WAAREERTL,64,816.25,2187.491736000001,13.44,-17.14,-19.68,-6.32,8518.27,74.32,66,63,59,187.91669563070303
BALUFORGE,65,458.55,2523.888801,26.53,-26.06,-31.03,-4.29,5389.47,53.17,51,84,56,191.6449751113229
CAPITALSFB,65,255.1,949.98218,7.87,-6.86,-15.77,-7.32,1157.95,17.96,76,55,60,190.9314098908915
CASTROLIND,65,186.82,9051.206499999998,9.27,-2.31,-5.54,-24.02,18471.85,51,73,37,82,191.8591731935485
CHALET,65,763.85,5464.7985739999995,16.28,-14.98,-25.18,-1.83,16732.39,67.34,63,74,54,190.9767091107248
GODREJPROP,65,1667.3,26526.730167,18.64,-19.93,-15.01,-19.26,50211.49,47.17,60,54,76,190.3616283214741
HONDAPOWER,65,2074.5,700.803246,18.01,-14.13,-27.5,0.22,2102.62,66.67,61,79,51,190.24804251153105
KPRMILL,65,840.45,9340.254112,6.16,-14.38,-15.04,-4.36,28756.94,67.52,80,54,57,190.17810399302442
MOIL,65,292.85,2102.5572159999997,14.29,-10.29,-16.84,-12.95,5952.88,64.68,65,57,68,190.7633586250934
TBOTEK,65,1183.4,7150.591731,25.38,-27.19,-23.26,-13.14,12863.09,44.41,52,71,68,190.60712061391507
TIMETECHNO,65,176.6,4577.148996000001,24.31,-3,-25.36,-8.54,8720.04,47.51,53,75,62,190.30559255035118
TRANSRAILL,65,515.3,1999.7262879999998,29.17,-9.49,-32.44,-4.33,6924.26,71.12,48,86,57,190.77760552422654
TRIDENT,65,23.69,3174.771039999999,8.61,-14.88,-16.11,-8.04,12062.2,73.68,74,56,61,191.27042591286875
BBL,66,2334.6,1750.4788749999998,22.19,-19.16,-22.62,-12.7,2638.25,33.65,56,69,68,192.98694667674062
ELECON,66,410.15,3745.881078,16.85,-13.55,-25.94,-3.38,9196.86,59.27,63,76,55,193.26894953662674
GODFRYPHLP,66,2052.9,8776.407144,16.97,-24.87,-44.38,13.66,32007.32,72.58,62,97,35,194.60656610747884
JSWHL,66,16504,6186.823267999999,8.38,-18.62,-12.57,-13.81,18353.08,66.29,75,49,70,193.78491068889645
MHRIL,66,274.25,1835.3300380000003,23.58,-12.37,-23.4,-12.31,5518.13,66.74,54,71,68,192.80248822211405
METROBRAND,66,977.8,7480.239264,19.44,-10.17,-20.64,-14.08,26553.92,71.83,59,65,70,193.99297697023897
RANEHOLDIN,66,1211,933.563045,10.85,-12.41,-19.24,-8.5,1746.61,46.55,70,62,62,194.47328793443697
RITES,66,206.62,2761.56304,8.88,-9.95,-21.19,-2.9,9933.68,72.2,74,66,54,194.03391431247172
SAMHI,66,149.13,3303.64,21.44,-17.64,-31.3,-1.23,3303.64,0,57,85,52,194.03396446029802
SIS,66,297.9,1177.521512,8.78,-9.47,-16.44,-10.33,4208.44,72.02,74,56,64,194.86619517049317
SUVEN,66,137.74,1045.341696,13.24,-19.06,-38.02,12.9,3202.64,67.36,66,92,36,194.37809851043374
TIPSMUSIC,66,510.35,2341.7721899999997,11.64,-2.92,-12.1,-19.59,6532.14,64.15,69,48,77,193.7540481433038
ACE,67,878.85,3620.671236,16.89,-8.67,-16.82,-20.37,10470.42,65.42,63,57,78,197.20089998910436
DCMSHRIRAM,67,990.3,5175.5325840000005,7.3,-18.89,-20.36,-5.07,15458.58,66.52,77,64,57,197.63793141259245
GLOBUSSPR,67,867.6,1238.9182250000001,9.64,-10.48,-20.25,-8.16,2515.57,50.75,72,64,62,197.6099390925895
INFY,67,1308.4,453876.01103199995,9.55,-19.04,-9.43,-23.75,530973.34,14.52,73,43,81,196.77696403132506
INNOVACAP,67,679.9,1909.19949,17.37,-4.01,-25.2,-7.53,3888.39,50.9,62,75,61,197.4497915175384
KALYANKJIL,67,395.55,15198.105776,17.78,-19.69,-21.2,-12.18,40811.24,62.76,61,66,67,194.99536023848475
PATANJALI,67,500.55,17242.853393999998,10.78,-9.12,-16.07,-15.15,54325.31,68.26,70,55,72,197.53859840152688
RVNL,67,286,16146.788391999999,8.35,-7.99,-13.18,-15.27,59450.62,72.84,75,51,72,197.7538810534083
SAGCEM,67,186,1260.54132,21.35,-9.94,-36.78,2.38,2439.6,48.33,57,91,48,195.65966947725582
SAMBHV,67,94.7,1223.524625,20.38,-0.36,-22.42,NA,2790.25,56.15,58,68,68,194.9644986761828
SPMLINFRA,67,172.75,830.4686129999999,19.48,-7.72,-40.92,8.21,1356.31,38.77,59,95,41,195.57146928363696
WINDMACHIN,67,247,1176.026202,11.92,-11.34,-20.1,-10.96,2185.11,46.18,68,63,66,197.1469851760483
ASKAUTOLTD,68,391.85,1932.8880599999998,10.05,-18.22,-25.55,-0.53,7716.12,74.95,71,75,51,198.131489269269
DEEPAKNTR,68,1523.7,10530.001251000002,11.86,-2.89,-12.91,-22.16,20781.53,49.33,68,50,80,198.34026745308736
DODLA,68,1049.7,2604.5336199999997,15.57,-14.09,-28.22,-4.08,6340.15,58.92,64,80,56,199.66598915619056
EXCELINDUS,68,898.5,534.267099,10.78,-3.87,-22.72,-6.39,1129.29,52.69,70,69,59,199.12939168173799
FDC,68,362.15,1787.6843780000002,16.19,-12.53,-23.1,-10.71,5892.17,69.66,63,70,65,198.59795550023523
GALAXYSURF,68,1920.3,1969.7420800000002,12.66,-4.26,-18.1,-16.9,6771.2,70.91,67,60,74,201.15867853872672
GODREJAGRO,68,595.2,3709.01808,24.06,2.11,-20.49,-22.82,11465.28,67.65,53,64,80,197.8249906711535
IOB,68,34.08,4961.360376000002,8.78,-9.79,-11.46,-23.17,65626.46,92.44,74,47,80,201.10138415549181
