symbol,ptile,cmp,ff_mcap,52w Index,Return over 3months,Return over 6months,Return over 1year,Market Capitalization,Promoter holding,Percentile_52w_Index,Percentile_Return_6months,Percentile_Return_1year,Total_Percentile_Score
TATAPOWER,20,394.95,67037.640432,74.2,3.4,1.79,12.6,126152.88,46.86,8,19,36,63.007881770209956
ASTRAMICRO,21,978.6,8683.667672,62.59,7.89,-12.21,57.05,9291.32,6.54,16,37,10,63.66973607508108
BRITANNIA,21,5808.5,69201.41790000001,70.83,-1.81,-6.5,22.85,139942.2,50.55,10,30,26,65.5407790211772
EICHERMOT,21,6741,94203.90743399998,54.76,-6.75,-0.88,34.41,184931.11,49.06,22,23,19,64.2416693574211
EMBASSY,21,424.28,36858.598365000005,64.75,-3.95,3.59,15.65,39929.15,7.69,15,18,32,65.31898015343683
ESABINDIA,21,5384,2172.168144,54.65,-13.08,5.77,23.68,8265.48,73.72,23,16,26,64.14507327431863
FLAIR,21,298.85,674.2458609999999,64.11,-0.13,-11.96,46.36,3149.21,78.59,15,36,14,65.07073487541666
INDUSINVIT,21,121.93,2236.97264,72.33,3.28,4.45,9.93,5398.1,58.56,8,17,39,64.40242174599582
NOVARTIND,21,949.2,687.1581799999999,57.54,18.57,4.65,23.42,2343.65,70.68,20,17,26,63.74049632796613
SIEMENS,21,3207.6,28561.1675,76.47,2,-2.61,13.51,114244.67,75,7,25,35,65.88746022099295
SINDHUTRAD,21,23.55,913.640054,39.95,9.64,-3.4,73.16,3650.18,74.97,33,26,7,65.50808706671027
TORNTPOWER,21,1461.3,36013.89051799999,60.46,13.21,15.31,13.17,73632.98,51.09,18,10,35,63.16056680542512
VISHNU,21,508.15,1051.3337870000003,66.21,2.32,1.14,17.26,3414.53,69.21,13,20,31,64.23611827490237
3MINDIA,22,32985,9266.6475,53.78,-6.99,7.88,18.31,37066.59,75,23,15,30,67.82261425097667
ADANIPORTS,22,1363.2,100455.84783,59.33,-10.48,-2.29,21.8,314120.85,68.02,19,24,27,69.94728011953416
AXISBANK,22,1197.3,341933.99966,45.87,-6.9,8.41,18.52,372274.36,8.15,28,14,29,71.29765699133026
GRSE,22,2309.2,6738.95385,45.01,-1.74,-7.32,77.17,26427.27,74.5,29,31,7,66.65191071521983
IIFLCAPS,22,283.65,6096.94704,47.1,-11.3,-3.5,45.85,8827.2,30.93,28,26,14,67.48437057126948
INDIGRID,22,164.99,18540.561165,68.41,-1.8,-1.82,17.09,18771.45,1.23,12,24,31,66.57765338556942
INDOTHAI,22,250.2,1391.7120360000001,32.65,-32.04,28.33,26.95,3219.32,56.77,38,5,23,67.19308468948259
MEDPLUS,22,849.65,6115.381440000001,54.93,5.61,0.87,19.82,10243.52,40.3,22,20,28,70.76241236484123
POCL,22,1053.4,1950.801336,51.78,-19.21,-14.3,111.02,3215.96,39.34,25,41,4,68.84689762571617
PNB,22,111.7,38413.444256,51.68,-5.19,2.94,28.1,128387.18,70.08,25,19,22,65.98507825279503
SAMMAANCAP,22,140.12,11616.99,44.59,-6.27,3.17,30.26,11616.99,0,29,19,21,68.60548949661388
SIRCA,22,410.25,810.091358,58.24,-13.48,-14.9,61.52,2327.18,65.19,20,42,9,70.68548436071728
ASAHIINDIA,23,830,10309.294100000001,50.94,-16.68,-7.14,41.93,21287,51.57,25,31,16,71.99160206960195
ATUL,23,6464,10427.833152000001,56.3,9.04,0.29,16.65,19035.84,45.22,21,21,31,73.08247514397257
BAJAJ-AUTO,23,8875,111610.882908,57.66,-1.55,-1.66,18.26,247969.08,54.99,20,24,30,73.97760401782199
BIRET,23,338.36,19585.957248,60.48,-1.4,2.57,13.11,26156.46,25.12,18,19,35,72.46311086268608
CGPOWER,23,709.9,48781.080024,68.63,6.61,-10.29,18.49,111780.66,56.36,11,34,29,74.59207159952035
CIEINDIA,23,438.8,5699.116499999999,48.48,9.65,8.36,13.99,16615.5,65.7,26,14,34,74.92584916006096
HIRECT,23,1432.2,1384.687899,48.35,-3.5,-13.87,67.72,2469.57,43.93,27,40,8,74.47899227837456
MASFIN,23,301.6,1832.5469200000005,58.63,-6.64,-5.72,24.75,5491.6,66.63,20,29,25,73.032440977807
NLCINDIA,23,259.5,10001.45032,63.62,6.4,-0.92,14.77,35976.44,72.2,15,23,33,71.50950255873559
POONAWALLA,23,408.35,11956.350209999997,43.97,-9.55,-7.01,45.14,33166.02,63.95,29,31,14,74.36290049033381
PGINVIT,23,90.51,7002.4785,66.06,-3.7,-6.64,19.41,8238.21,15,14,30,29,72.21366410923096
YATHARTH,23,658.75,2804.90548,61.32,-5.96,-17.84,77.66,6345.94,55.8,17,48,6,71.4872261696911
AARTIIND,24,420.75,8833.150612,52.69,17.87,8.19,9.93,15266.42,42.14,24,15,39,77.24041198957642
BPCL,24,319.3,65156.05598800001,45.67,-12.53,0.49,20.76,138570.94,52.98,28,21,28,76.60637847647895
BLACKBUCK,24,561.15,7628.340096,50.33,-14.16,-10.94,38.37,10187.42,25.12,26,35,18,78.21694024778964
EDELWEISS,24,107.36,6842.169196,59.2,3.81,-7.62,23.8,10165.16,32.69,19,31,25,75.59877294037966
IDBI,24,92.18,5243.748472000006,43.44,-7.62,-1.38,27.85,99125.68,94.71,30,23,23,75.90632446458494
JSWSTEEL,24,1119.3,149657.147776,56.42,-0.55,1.67,11.8,273696.32,45.32,21,20,37,77.16780776007552
NITINSPIN,24,360.05,876.5186040000001,49.2,13.35,6.93,12.1,2024.76,56.71,26,15,36,77.6836289179353
PFC,24,405.6,58894.159995,66.29,17.84,0.93,4.44,133819.95,55.99,13,20,44,77.92764376104765
RAJRATAN,24,367.65,651.79485,40.5,-17.44,3.3,22.26,1869.75,65.14,32,19,27,77.34060008521541
TEGA,24,1764.9,4332.437370000001,60.74,-8.19,-14.71,38.17,13236.9,67.27,18,42,18,76.961217945729
THYROCARE,24,354.95,2209.99455,42.52,-18.54,-10.5,52.06,5656.5,60.93,31,35,12,77.4549284087949
V2RETAIL,24,1927.9,3418.866585,36.02,-13.52,19.41,13.91,7039.05,51.43,36,8,34,78.21556905840765
ARVIND,25,345.1,5469.070069,55.13,8.47,5.42,8.18,9044.27,39.53,22,16,41,78.97486003583684
AXISCADES,25,1316,2347.391955,56.27,1.39,-17.87,58.53,5595.69,58.05,21,48,10,79.384384696454
GRWRHITECH,25,3824.9,3486.6381360000005,60.73,3.67,14.78,-0.86,8876.37,60.72,18,10,51,79.09174246269396
GMRAIRPORT,25,89.26,31832.253360000006,43.88,-14.45,0.1,20.09,94289.85,66.24,30,21,28,78.65704569467282
HONASA,25,268.95,5647.953295,54.75,2.87,-10.22,28.32,8763.31,35.55,22,34,22,78.46759976729754
INOXINDIA,25,1136.5,2573.655,61.72,-0.39,-6.96,15.99,10294.62,75,17,31,32,79.70645471385481
MAHLIFE,25,346.55,3509.610212,53.09,-13.65,-4.81,21.95,7374.68,52.41,24,28,27,78.28254630406344
MANGLMCEM,25,794,1314.4319999999998,51.27,5.06,8.52,9,2190.72,40,25,14,40,78.82786854591033
MRF,25,134920,41406.858008999996,51.02,-11.56,-8.47,28.44,57294.67,27.73,25,32,22,79.10687573298779
PGIL,25,1461.9,2615.1294479999997,52.48,-8.06,9.58,7.04,6746.98,61.24,24,13,42,79.00018187693219
PRICOLLTD,25,516.85,3876.3910900000005,45.55,-14.77,-2.88,24.63,6304.1,38.51,28,25,25,78.2829741652786
SCHAEFFLER,25,3830.6,15505.844185000004,61.26,-0.02,-4.58,14.43,59937.55,74.13,17,28,34,78.82250532508564
360ONE,26,1027.4,39087.946875,51.47,-10.05,-4.78,18.8,41693.81,6.25,25,28,29,81.38899577010069
ALKEM,26,5355.5,31226.324559999997,56.27,-4.89,-2.64,13.78,63988.37,51.2,21,25,34,80.02278123532774
FACT,26,851.5,5508.187999999999,52.38,2.95,-14.58,42.2,55081.88,90,24,41,16,81.07278280505143
FORTIS,26,839.75,43598.532622,54.58,-3.92,-14.11,38.7,63342.34,31.17,23,40,18,80.67762755418346
GODIGIT,26,334.65,8334.137246999999,59.97,-2.15,-5.85,13.81,30901.51,73.03,18,29,34,81.71858155575484
HATSUN,26,952.8,5761.246145,49.5,-6.53,5.11,9.77,21473.15,73.17,26,17,39,81.77602006182471
KERNEX,26,982.2,1175.283,44.39,-4.31,-11.62,43.01,1653,28.9,29,36,15,80.68061986348316
RADICO,26,2800.1,22430.519539999998,42.74,-13.15,-6.06,27.8,37509.23,40.2,30,29,23,82.34673898205601
SGFIN,26,378.4,1051.1897900000001,46.13,-1.7,1.12,16.41,2115.07,50.3,28,20,32,79.83364606595303
SKYGOLD,26,334.5,2503.0097260000002,56.06,3.54,18.76,-0.34,5186.51,51.74,21,8,51,80.02475939886796
SONACOMS,26,486.05,21766.528862,59.13,-1.31,11.99,0.05,30239.69,28.02,19,12,50,80.92536859675663
TATACONSUM,26,1083.6,70965.855784,52.14,-5.72,-1.72,14.53,107263.99,33.84,24,24,34,81.62015958467035
AUTOAXLES,27,1772.4,771.2192799999998,41.65,-5.24,1.47,14.42,2663.05,71.04,31,20,34,85.43770221298654
DIVISLAB,27,6071,77621.64538799999,52.87,-5.53,0.23,8.02,161308.49,51.88,24,21,41,85.68362144638729
FEDFINA,27,126.47,1858.7581859999998,47.19,-11.36,-15.57,47.06,4742.94,60.81,27,43,13,84.31478470995044
INDIACEM,27,354.3,2747.5425,42.91,-14.45,-11.06,29.85,10990.17,75,30,35,21,86.5832976018029
IRBINVIT,27,60,3900.387792,59.04,-1.61,-5.18,11.05,4740.96,17.73,19,28,38,85.03746086389359
KPIL,27,1102,12517.923053999999,58.68,-6.03,-15.31,28.64,18843.78,33.57,20,43,22,84.10318262974394
MANORAMA,27,1276.1,3474.644632,46.12,-5.92,-6.42,24.05,7606.49,54.32,28,30,25,82.67184256975796
NRBBEARING,27,253.9,1197.96192,49.81,-10.8,-9.9,25.55,2454.84,51.2,26,34,24,83.47849443789914
PARAS,27,638.95,2408.7117599999997,41.64,-4.27,-11.54,42.4,5146.82,53.2,32,36,16,83.02522726358589
RPEL,27,649.5,1107.0103940000001,31.63,-34.67,-4.53,39.98,2984.66,62.91,39,28,17,84.08254284827096
RML,27,770.6,630.3871949999999,39.83,3.99,-8.56,32.26,2133.29,70.45,33,32,20,85.36737756514358
RELIANCE,27,1380.7,934262.0202180002,53.5,-11.29,-1.33,10.64,1868897.82,50.01,24,23,38,84.61292736623182
AZAD,28,1492.7,4250.770944,47.27,-7.16,-6.13,16.77,9625.84,55.84,27,29,31,87.72321292313623
BALAJITELE,28,94.35,783.65892,48.57,-13.31,-21.04,84.64,1149.06,31.8,26,57,5,88.32605051819027
CESC,28,159.73,10144.361507000001,47.32,-6.08,-4,15.19,21182.63,52.11,27,27,33,86.7665870685571
CREDITACC,28,1160.9,6271.1613,47.26,-9.9,-12.19,25.74,18597.75,66.28,27,37,24,87.77489185449255
HEG,28,496.05,4196.691940000001,36.63,-7.19,-3.58,23.95,9566.2,56.13,35,26,25,86.8902199844065
IZMO,28,700.95,671.9980769999999,39.42,-17.78,-19.39,155.87,1030.83,34.81,33,52,2,87.47235472422182
JSL,28,707.45,22618.103963,54.43,-9.95,-5.7,11.89,58339.19,61.23,23,29,37,88.3737189156778
NESTLEIND,28,1202.2,86397.723552,48.12,-2.92,-0.85,9.69,232002.48,62.76,27,23,39,88.19750913922941
NORTHARC,28,222.85,3609.91,54.79,-14.27,-16.37,30.45,3609.91,0,22,45,21,87.9026415305998
REPCOHOME,28,368.5,1451.9575020000002,37.06,-8.21,-1.54,18.39,2309.46,37.13,35,24,29,87.69747723065001
RAMCOCEM,28,977,13298.526031999998,42.96,-7.39,-6.6,21.89,23152.03,42.56,30,30,27,86.72874807017402
ZFCVINDIA,28,13604,10306.983999999999,40.13,-3.67,-0.4,14.48,25767.46,60,32,22,34,88.07446463599891
ACMESOLAR,29,255.61,2587.4983829999987,54.71,11.95,-17.86,27.12,15484.73,83.29,22,48,23,93.64897831981756
AVALON,29,879.2,3263.970634,32.62,0.97,-8.15,30.23,5873.62,44.43,39,32,21,91.33334932494198
CARYSIL,29,785.1,1313.263413,48.78,-15.37,-16.01,26.66,2238.39,41.33,26,44,23,94.08426763838038
CEIGALL,29,266.1,831.0130919999999,50.75,13.37,-2.77,9.44,4632.18,82.06,25,25,39,89.51955430401523
ENDURANCE,29,2403.4,8456.365,55.62,-8.99,-16.07,26.15,33825.46,75,22,44,24,89.50911331992435
FINCABLES,29,856,8401.18548,47.37,15.65,0.13,7.33,13098.2,35.86,27,21,42,89.42551492517039
GALLANTT,29,541.05,3941.399749,47.25,-8.63,-20.27,73.08,13063.97,69.83,27,54,7,88.9275555838837
GOKULAGRO,29,159.72,1213.25245,50.77,-18.09,-18.9,53.28,4711.66,74.25,25,51,12,88.47276849142122
MANAPPURAM,29,256.1,14046.975074999998,44.26,-10.95,-12.08,23.04,21694.17,35.25,29,37,26,92.1033687538687
RAMRAT,29,307.5,903.6255799999999,43.78,-0.16,-13.53,25.77,2872.3,68.54,30,39,24,92.78175536072465
TRAVELFOOD,29,1177.4,2136.2578520000006,38.69,-8.47,-6.21,NA,15468.92,86.19,34,29,29,92.51872729446985
VOLTAS,29,1414.2,32611.842390000005,58.98,2.69,-0.11,0.83,46788.87,30.3,19,22,49,90.10492850534644
ANTELOPUS,30,542.7,570.797316,45.19,36.82,-1.3,4.03,1898.86,69.94,29,23,45,96.6342675153175
ASTRAZEN,30,8401,5256.8225,45.34,-8.24,-6.75,9.45,21027.29,75,29,30,39,98.1716899054858
BANCOINDIA,30,549.9,2524.2433480000004,42.61,-22.62,-21.16,64.54,7858.79,67.88,30,57,8,95.68811101915686
DIACABS,30,128.96,1084.9413260000003,43.61,-8.33,-18.55,44.74,6789.37,84.02,30,50,14,94.28808658140895
GPPL,30,151.92,4111.368096,38.86,-19.32,-7.42,14.93,7343.04,44.01,34,31,33,98.14543862782153
HDFCAMC,30,2381,48587.828879999994,51.34,-10.98,-17.1,27.84,102032.4,52.38,25,46,23,94.12623173198003
HSCL,30,438.85,10518.51875,47.77,-5.74,-5.83,9.28,22144.25,52.5,27,29,40,95.32592135767776
ICICIGI,30,1837.1,44539.552413,42.66,-5.2,-3.32,9.43,91475.77,51.31,30,26,39,95.59349877446013
JSWENERGY,30,512.95,27694.773316000003,56.33,6.38,-3.58,-0.22,90122.92,69.27,21,26,50,97.45490325703139
METROPOLIS,30,1808.6,4806.123479999999,52.07,-5.51,-10.8,11.22,9401.65,48.88,24,35,37,96.54546639202944
RAMCOSYS,30,411.45,723.7372449999999,31.3,-37.54,-13.28,35.03,1540.85,53.03,40,39,19,97.68961888717341
SUPREMEIND,30,3886.5,25222.885951999997,50.38,20.66,-13.56,16.23,49417.88,48.96,26,40,32,96.93512376224297
APCOTEXIND,31,352.9,757.8832340000001,42.1,-5.03,-12.86,18.17,1814.42,58.23,31,38,30,99.091056839342
ARMANFIN,31,1360.8,1113.645,33.9,-8.22,-7.14,17.54,1427.75,22,38,31,30,99.23440015920863
BANARISUG,31,3591.9,1886.4600999999998,38.46,-1.27,-4.48,10.45,4567.7,58.7,34,27,38,99.51702974299842
ELGIEQUIP,31,469.5,10238.157328,36.39,-3.77,1.04,5.86,14878.88,31.19,36,20,43,98.98038088285838
ENGINERSIN,31,189.01,5171.101151999999,37.7,-1.95,-10.37,17.05,10622.64,51.32,34,34,31,99.48063990428508
FINEORG,31,4287.7,3290.4675,43.6,-2.76,-10.88,13.75,13161.87,75,30,35,35,99.25395621870626
FUSION,31,159.76,1163.888964,40.76,0.73,-11.16,16.85,2581.83,54.92,32,35,31,98.57009135677247
IMPAL,31,1000.7,823.7544069999999,38.45,-3.38,-3.24,9.25,1244.53,33.81,34,26,40,99.4728000184519
INDNIPPON,31,762.5,507.5530109999999,39.17,-4.41,-17.75,35.48,1712.97,70.37,33,48,19,99.78887105274993
INGERRAND,31,3681,2911.235,43.67,3.03,-4.59,8.06,11644.94,75,30,28,41,98.2527099605573
MANAKCOAT,31,111.74,503.56725,36.11,-17.61,-18.4,48.45,1183.75,57.46,36,50,13,98.94141731529085
VINCOFE,31,122.88,1154.362005,41.23,-25.65,-18.55,41.27,1766.43,34.65,32,50,16,98.19091469470852
ADOR,32,958.9,775.0456350000001,36.21,-10.68,-2.81,8.34,1675.05,53.73,36,25,40,101.25680589685308
AQYLON,32,84.3,877.8652960000001,19.13,-49.29,-15.51,68.7,2147.42,59.12,52,43,8,102.73460324344288
ASHAPURMIN,32,508.55,2536.513616,32.26,-31.78,-19.87,63.89,4866.68,47.88,39,54,8,100.95315761609031
ICICIPRULI,32,583.75,22948.181928,35.17,-9.85,-3.54,8.79,84617.19,72.88,37,26,40,103.04482538300854
JSLL,32,582.05,2629.4263460000006,50.1,-17.93,-27.52,77.54,7227.67,63.62,26,71,7,103.46603524198252
KRN,32,856,1553.4549829999994,60.23,10.42,0.37,-7.86,5318.23,70.79,18,21,61,100.27367782914985
MAYURUNIQ,32,504,907.5788289999999,35.44,3.44,-2.93,9.27,2191.69,58.59,36,25,40,101.46110117390648
PAYTM,32,976.2,62527.73,42.04,-25.18,-20.5,42.96,62527.73,0,31,55,15,101.55194956404512
PETRONET,32,286.3,21479.74,36.19,6.45,3.08,1.89,42959.48,50,36,19,48,102.19451198623133
PFIZER,32,4623,7626.561535999998,40.23,-7.54,-10.45,13.72,21137.92,63.92,32,34,35,101.33611509819576
PREMEXPLN,32,450.95,1422.823771,37.86,-10.22,-19.45,40.48,2425.13,41.33,34,52,17,103.30183690954533
PUNJABCHEM,32,1049.3,774.3797460000001,30.62,-16.48,-15.56,34.53,1274.07,39.22,40,43,19,102.78100821488016
AADHARHFC,33,459.75,4961.828811,40.85,-5.96,-11.38,10.88,19999.31,75.19,32,36,38,105.44763089357667
AVL,33,450.85,3077.947938,45.46,-11.44,-10.48,6.12,5822.83,47.14,29,35,43,105.88933978553602
ASHIANA,33,301.1,1174.882456,41.53,3.13,-2.7,0.33,3021.04,61.11,32,25,50,105.93527055102304
BHARTIARTL,33,1803.4,525924.811047,33.99,-13.44,-5.31,10.47,1028603.19,48.87,38,28,38,104.13219115403324
CHOLAFIN,33,1514,64941.87928800001,32.83,-12.77,-0.24,4.8,129160.46,49.72,38,22,44,104.26009310569867
MUTHOOTMF,33,145.96,1107.8440580000001,29.9,-16.63,-9.81,18.71,2487.86,55.47,41,34,29,103.66929326002204
NAVA,33,551.7,7795.71732,45.84,-2.26,-21.74,36.46,15622.68,50.1,28,59,18,105.01742193926012
REDINGTON,33,234.55,18336.52,36.47,-16.43,-2.85,4.43,18336.52,0,36,25,45,105.14520058082678
SUNTV,33,562.8,5551.32,39.11,0.05,1.71,-1.33,22205.28,75,33,20,52,104.57929625197309
UNIVCABLES,33,603.1,796.312261,32.6,-32.63,-16.62,29.74,2089.51,61.89,39,46,21,105.9986548974446
WELENT,33,471.85,2862.135831,39.73,-8.26,-3.81,4.12,6524.13,56.13,33,26,45,103.92296412327447
YESBANK,33,18.8,58993.71,33.17,-14.23,-10.52,16.12,58993.71,0,38,35,32,104.87560013359867
AIIL,34,474.8,12594.062064999998,49.38,-9.07,-27.55,61.84,40352.65,68.79,26,71,9,106.27756602560044
AGARWALEYE,34,428.1,9157.003746,41.95,-15.35,-4.16,1.22,13543.86,32.39,31,27,49,106.86188127337978
LTFOODS,34,385.25,6568.157886,42.12,0.85,-16.23,15.15,13407.14,51.01,31,45,33,108.55631087733039
LT,34,3439,472888.46,32.12,-15.59,-4.1,7.9,472888.46,0,39,27,41,107.08486205009166
NTPCGREEN,34,98.15,9092.941367999996,41.86,7.23,-5.22,1.97,82738.32,89.01,31,28,48,107.07597911215274
NUVAMA,34,1158.6,9662.4489,31.08,-21.21,-9.62,14.62,21097.05,54.2,40,33,33,106.52014164005772
PNGJL,34,550.95,1262.3957580000001,33.9,-9.56,-8.17,9.49,7474.22,83.11,38,32,39,108.84520427128068
RELTD,34,134.92,850.4028780000002,42.38,-18.49,-19.04,24.44,2413.86,64.77,31,51,25,106.83880596967336
SPLPETRO,34,668,4480.513440000001,39.76,2.1,-15.79,16.17,12529.4,64.24,33,44,32,108.70157401602607
VSSL,34,231.7,1091.41866,36.78,-19.8,-16.55,23.59,2231.94,51.1,35,46,26,106.67917602220854
VESUVIUS,34,475.75,4292.257895999999,31.44,-0.38,-8.52,12.49,9660.72,55.57,40,32,36,107.59838246377419
ADVAIT,35,1508.2,546.1366800000001,34.9,-4.37,-20.89,35.81,1644.99,66.8,37,56,19,112.02360405679369
ABDL,35,441.5,2358.7336740000005,36.87,-29.34,-21.77,37.35,12355.86,80.91,35,59,18,111.51261297796532
BALRAMCHIN,35,486,5625.17163,39.51,10.81,-6.41,2.76,9842.82,42.85,33,29,47,108.98571524211951
FOSECOIND,35,4744,1315.746604,41.54,-8.46,-22.33,37.16,3608.74,63.54,32,60,18,109.72182983230019
GRASIM,35,2568.6,99122.92414800002,34.59,-9.45,-8.34,8.37,174573.66,43.22,37,32,40,109.65059637838894
HINDPETRO,35,368.75,35382.41575,26.07,-19.82,-7.78,13.92,78453.25,54.9,45,32,34,110.36071310911885
IDFCFIRSTB,35,62.57,53788.54,29.27,-23.96,-12.64,17,53788.54,0,42,38,31,110.48994912708764
KSB,35,751,3948.0158,38.21,1.75,-11.13,5.43,13072.9,69.8,34,35,43,112.6302003044458
NH,35,1668.8,12541.010393999999,29.12,-10.77,-5.87,8.21,34143.78,63.27,42,29,41,111.48748420052414
TALBROAUTO,35,247.65,633.593312,37.29,-11.79,-16.71,18.19,1524.16,58.43,35,46,30,110.49381613414927
VRLLOG,35,258,1790.706904,32.34,-4.18,-8.49,10,4503.79,60.24,39,32,38,109.4516116523146
ZYDUSWELL,35,404.25,3911.6134820000007,42.39,-5.19,-20.6,27.04,12879.86,69.63,31,55,23,109.2282133591945
CANTABIL,36,251.3,541.5332620000001,35.3,-3.2,-0.02,-4.26,2099.78,74.21,37,22,56,114.35606635797956
CSBBANK,36,332.3,3450.51,20.45,-14.83,-11.22,18.26,5750.85,40,50,35,30,115.617298954463
INTERARCH,36,1724,1174.874744,30.7,-27.71,-18.07,23.69,2895.92,59.43,40,49,26,114.2561234638217
JKPAPER,36,335.95,2874.0316080000002,30.71,-7.87,-13.72,12.91,5705.84,49.63,40,40,35,115.27493940119572
KIMS,36,634.9,16758.152917,39.52,-4.17,-15.9,11.28,25433.53,34.11,33,44,37,114.52912025895213
PILANIINVS,36,4287.6,1989.659376,32.19,-18,-18.22,21.74,4764.51,58.24,39,49,27,115.17537684125429
PVRINOX,36,973.9,6934.632559,34.96,-7.42,-12.54,8.24,9568.97,27.53,37,37,41,115.0288498036029
SPAL,36,694.8,668.908935,27.11,-4.4,-6.68,7.93,1757.05,61.93,43,30,41,114.53106957525927
SATIN,36,144.04,1022.4927700000001,28.34,0.38,-1.86,1.35,1601.9,36.17,42,24,49,115.01526795878459
SPECTRUM,36,1465.2,610.3299840000001,36.78,20.67,0.11,-6.49,2237.28,72.72,35,21,59,115.25324976960101
WAAREEENER,36,2726.6,28060.575918000002,44.64,-8.5,-23.86,28.3,78425.31,64.22,29,64,22,115.3832129388281
ZYDUSLIFE,36,905.9,22797.385,42,-2.5,-12.63,2.58,91189.54,75,31,38,47,115.60549180561063
ACI,37,592.1,3407.866861,45.29,20.97,-15.75,3.54,7317.73,53.43,29,44,45,117.84149167859968
AURUM,37,169.07,641.470229,29.94,-3.36,-1.31,-1.55,1218.83,47.37,41,23,52,116.0008189576134
COROMANDEL,37,2002.4,25479.333858,23.68,-13.93,-9.6,11.39,59061.97,56.86,47,33,37,117.37518200814553
EQUITASBNK,37,56.4,6432.91,27.33,-3.92,-0.83,-1.55,6432.91,0,43,22,52,117.42175113689069
KENNAMET,37,2170.55,1192.62,29.33,1.07,0.29,-3.58,4770.48,75,41,21,55,117.0603335526886
M&M,37,2931.1,297158.237508,38.57,-20.34,-16.97,10.88,364298.44,18.43,34,46,38,117.93773633383202
PHOENIXLTD,37,1565.5,29541.118300000002,27.6,-11.6,-1.39,0.06,56002.12,47.25,43,23,50,115.95149958805098
RATNAMANI,37,2331.9,6579.9544319999995,37.55,-4.89,-3.1,-5.79,16355.84,59.77,34,25,58,117.68619738750758
SARDAEN,37,530.35,5013.728104000001,54.96,3.71,-15.3,-1.98,18680.06,73.16,22,43,53,117.39088796695174
SHAILY,37,1938.8,5033.84552,39.67,-20.77,-15.32,7.15,8893.72,43.4,33,43,42,117.41146030028344
THERMAX,37,3221,14597.931080000002,35.45,12.21,-2.83,-4.44,38395.4,61.98,36,25,57,117.98779373147832
ZOTA,37,1121.8,1876.0847520000002,37.43,-32.83,-25.26,43.09,3800.82,50.64,34,68,15,117.15027207272173
ALIVUS,38,944.9,2910.3948380000006,31,6.33,1.54,-7.72,11599.82,74.91,40,20,61,120.72236299379779
AVANTEL,38,134.59,2247.024208,35.5,-11.7,-23.79,29.4,3571.24,37.08,36,64,22,121.51435177789901
BHARTIHEXA,38,1472.5,22142.057999999997,29.89,-12.53,-13.39,8.78,73806.86,70,41,39,40,120.37545935107619
BLUESTARCO,38,1833.2,23966.622626999997,41.69,2.03,-2.96,-9.5,37736.77,36.49,31,25,64,120.47563857973779
CHOICEIN,38,624.6,6455.036881999999,38.98,-16.46,-24.02,29.95,13929.73,53.66,33,64,21,119.10932550328954
FINPIPE,38,184.42,5426.100847999999,42.97,11.37,-16.46,5.45,11416.16,52.47,30,45,43,118.65758486780199
HBLENGINE,38,658.5,7468.100532,35.36,-18.88,-27.59,58.75,18263.88,59.11,37,72,10,118.26500854774827
HFCL,38,71.97,7899.35391,35.59,8.13,-2.57,-7.2,11017.23,28.3,36,24,60,120.85316533376411
HYUNDAI,38,2018,28734.503000000004,35.33,-13.84,-20.85,22.72,164197.16,82.5,37,56,26,119.19507396271851
INOXGREEN,38,143.97,2533.876928,26.35,-29.44,-17.19,17.81,5774.56,56.12,44,47,30,120.91400485767772
ORIANA,38,1762.6,1505.2834349999998,36.95,-22.8,-29.35,62.77,3581.45,57.97,35,75,8,118.38484042684777
SUPRAJIT,38,403.55,3041.240904,31.94,-9.25,-9.6,3.09,5543.64,45.14,39,33,46,118.5194721778916
AKUMS,39,470.3,1833.5185099999997,29.96,11.17,-0.01,-7.83,7411.15,75.26,41,21,61,123.53458327357677
ANGELONE,39,215.58,13944.218504999997,14.97,-16.93,-4.27,10.36,19603.85,28.87,57,27,38,122.5100961356971
CGCL,39,170.09,6561.144096,24.12,-7.63,-10.06,6.92,16370.12,59.92,47,34,42,122.63182613908765
GLAND,39,1626.6,12900.248739,45.82,-3.1,-19.36,4.61,26780.67,51.83,28,52,44,124.37075425522572
HAL,39,3914.4,74279.323716,29.21,-9.02,-18.37,15.26,261915.81,71.64,42,50,33,124.10025948465909
IRB,39,41.56,17471.454504,26.28,0.73,-3.95,-2.9,25109.88,30.42,44,27,54,125.21865553858976
ISGEC,39,902.3,2487.964297,36.4,11.35,-8.9,-4.55,6622.21,62.43,36,33,57,125.22986800882586
MSUMI,39,39.08,9913.30772,34.82,-14.88,-19.95,15.38,25903.6,61.73,37,54,33,123.776575618262
NIVABUPA,39,72.3,5959.2123360000005,33.01,-4.09,-11.57,1.49,13349.49,55.36,38,36,48,122.54908902340318
ENRIN,39,2796.9,24906.4825,45.51,-3.34,-17.8,NA,99625.93,75,29,48,48,123.80903644018522
TRIVENI,39,348.7,2982.94243,26.78,-2.56,-2.35,-4.53,7644.65,60.98,44,24,57,124.73337491091867
WELCORP,39,800.2,10613.771531,41.14,0.87,-13.38,-1.22,21113.53,49.73,32,39,51,122.39673017472921
ATGL,40,565.9,15702.13008,32.63,-4.68,-6.49,-6.36,62310.04,74.8,39,30,59,126.83008999781416
BDL,40,1312,12054.681362999996,21.27,-6.94,-18.24,18.38,48084.09,74.93,50,49,30,128.53568005240024
