symbol,ptile,cmp,ff_mcap,52w Index,Return over 3months,Return over 6months,Return over 1year,Market Capitalization,Promoter holding,Percentile_52w_Index,Percentile_Return_6months,Percentile_Return_1year,Total_Percentile_Score
PETRONET,20,323.4,24251.175,95.08,18.96,20,8.41,48502.35,50,4,15,48,66.76657175485752
SENORES,20,764.9,1913.486833,74.42,-7.14,10.83,34.76,3531.07,45.81,18,22,24,64.40213642356223
RAMCOCEM,20,1129.8,15337.054399999999,80.13,8.9,7.93,34.05,26701,42.56,14,26,24,64.76102035817176
ZFCVINDIA,20,15164,11484.124000000002,75.95,14.84,7.74,38.67,28710.31,60,17,26,21,65.10068867578886
AIAENG,21,3851.6,14914.178699999999,70.59,-0.28,26.02,20.19,35937.78,58.5,21,12,35,67.83074414199528
AQYLON,21,1201.1,1243.287528,41.97,-10.69,10.09,159.84,3041.31,59.12,43,23,2,69.09632984449505
BIOCON,21,389.8,34878.173134000004,73.8,-2.15,11.9,25,63311.26,44.91,19,21,30,70.05275581374664
FORTIS,21,942.65,48963.321780000006,72.2,2.56,3.42,53.08,71136.6,31.17,21,32,16,68.92623524285447
GRWRHITECH,21,4214.2,3855.225944,76.41,7.25,56.24,8.35,9814.73,60.72,17,4,48,69.12271457290738
KRT,21,119.86,11381.631967999998,63.65,0.65,11.87,NA,53085.97,78.56,27,21,21,69.50296660956633
MASFIN,21,324.35,1961.3651310000005,77.31,5.04,4.6,35.4,5877.63,66.63,16,30,23,69.82830142027335
NXST,21,161.71,19079.980880000003,85.21,-0.46,9.08,22.27,24552.8,22.29,11,25,32,68.08278425397845
SCHNEIDER,21,906.45,5425.2525,72.4,26.54,5.76,41.13,21701.01,75,20,29,20,68.64179023748383
SIRCA,21,457.25,903.2742470000001,73.48,-12,-1.19,66.3,2594.87,65.19,19,39,12,69.22841590542131
TI,21,453.9,7686.217054,72.58,-4.66,-4.2,100.4,11255.26,31.71,20,44,6,69.35461665450514
USHAMART,21,418.4,7600.003467999999,63.43,-2.22,9.67,42.07,12777.41,40.52,27,24,19,69.63130620119622
ADANIPOWER,22,140.11,67628.83328000002,52.81,-5,16.63,40.88,270083.2,74.96,35,17,20,72.43657765834405
APOLLOHOSP,22,7821.5,80912.602832,86.75,6.63,2.78,26.46,112409.84,28.02,10,33,29,71.98803149270634
CIEINDIA,22,471.65,6137.17209,67.89,14.59,22.62,21.06,17892.63,65.7,24,13,34,70.66786698835278
GRANULES,22,582.25,8767.777571999999,79.02,4.7,18.28,14.85,14146.14,38.02,15,16,41,71.89948311936024
HDFCAMC,22,2698.6,55014.424075999996,77.7,0.96,-1.2,46.31,115527.98,52.38,16,39,17,72.07439246065883
HONASA,22,303,6357.038640000001,78.36,4.52,3.43,35.32,9863.52,35.55,16,32,24,71.67518030934167
KRN,22,998.05,1811.8729319999995,92.37,22.62,15.74,9.19,6202.92,70.79,7,18,47,72.2229982549064
MANAPPURAM,22,283.25,15521.332574999999,69.82,-0.6,8.34,36.01,23971.17,35.25,22,26,23,71.26787697006375
POONAWALLA,22,454.8,13334.729169999999,61.87,-5.31,5.39,60.74,36989.54,63.95,28,29,13,70.34580840138045
PREMEXPLN,22,537.65,1696.466518,60.98,1.39,6.75,52.96,2891.54,41.33,29,27,16,71.62470425404487
SAMMAANCAP,22,149.91,12420.12,54.86,-2.5,20.93,33.56,12420.12,0,33,14,25,71.91039566840746
SMCGLOBAL,22,76.85,533.796751,60.24,24.33,18.1,29.88,1606.37,66.77,29,16,27,72.0589923115057
AETHER,23,958.6,3191.391072,64.98,9.28,30.23,17.22,12755.36,74.98,26,11,37,73.63721771037979
ALKEM,23,5639.5,32912.34991999999,79.61,-0.8,6.34,22.27,67443.34,51.2,15,28,32,74.59367618586111
ASAHIINDIA,23,900.7,11103.003684000001,65.16,-11.76,7.7,37.06,22925.88,51.57,26,27,22,74.31213765287966
AUROPHARMA,23,1220.4,34114.147716,79.53,-0.51,18.73,12.93,70805.62,51.82,15,16,42,72.71537129567068
CEATLTD,23,3531.4,7541.42103,57.15,-8.2,12.75,36.91,14285.7,47.21,31,21,22,73.8311196725663
GRSE,23,2434.1,7108.1759999999995,53.17,-12.86,3.5,85.82,27875.2,74.5,35,32,8,74.59090265777594
INDUSINVIT,23,124.8,2294.0603839999994,94.87,5.86,10.52,9.42,5535.86,58.56,4,23,47,73.49073885657002
KPIL,23,1240.1,14064.101233000003,83.1,3.37,-0.71,37.63,21171.31,33.57,12,38,22,72.4460697581365
KTKBANK,23,202.88,7669.41,69.9,-4.36,18.21,19.16,7669.41,0,22,16,36,74.08515131043437
NLCINDIA,23,260.05,10024.53544,66.11,6.93,15.5,25.01,36059.48,72.2,25,19,30,73.31123631202537
SUNTV,23,647.65,6363.03,79.29,16.56,19.16,11.45,25452.12,75,15,15,44,74.40281060869867
VINCOFE,23,145.5,1373.657,67.14,-9.7,-0.5,66.34,2102,34.65,24,38,12,73.2887890480624
ABINFRA,24,18.03,799.4885199999999,66.83,-4.25,-7.77,148.01,1157.84,30.95,24,50,3,77.32836303188739
BRITANNIA,24,6002.5,71491.32377500001,81.73,2.68,3.06,25.5,144572.95,50.55,13,33,29,75.41346263949075
COALINDIA,24,430.65,97818.355383,72.26,14.49,14.9,18.36,265306.09,63.13,21,19,36,76.16006342219988
DELHIVERY,24,433.4,32448.33,77.67,1.69,-7.4,69.26,32448.33,0,16,50,11,76.92760158537898
FUSION,24,188.26,1373.1097519999998,73.2,11.86,10.41,20.56,3045.94,54.92,19,23,34,76.49564448845757
GALLANTT,24,576.4,4203.0701930000005,55.59,-2.31,0.25,80.38,13931.29,69.83,32,37,9,77.44334312451679
IPCALAB,24,1528.9,21443.172808000003,84.51,5.22,10.44,11.7,38790.11,44.72,11,23,44,77.85256809286436
LINCOLN,24,631.05,626.710446,79.79,23.26,17.15,11.84,1247.93,49.78,14,17,43,74.64829456783922
MANORAMA,24,1426.3,3886.550328,66.5,10.16,5.24,35.39,8508.21,54.32,24,29,24,77.29334764684158
MINDSPACE,24,462.16,13036.807125,68.79,-0.11,9.26,27.5,36671.75,64.45,23,24,28,74.75361761542061
NESTLEIND,24,1291.7,92750.49142800001,82.94,2.43,11.72,13.4,249061.47,62.76,12,22,42,76.02584632246834
RPEL,24,706.45,1198.730255,41.65,-30.01,24.06,41.62,3231.95,62.91,44,13,19,75.71327483864863
SONACOMS,24,534.5,23959.205216000002,86.09,4.45,20.64,6.25,33285.92,28.02,10,15,50,75.19040169096046
AARTIIND,25,447.15,9386.228566,69.51,16.96,18.89,12.96,16222.31,42.14,23,15,42,80.18673355566088
ADOR,25,1053.6,851.303222,56.27,-2.78,15.54,22.83,1839.86,53.73,31,19,32,81.39766836995281
ARMANFIN,25,1567.5,1283.0220000000002,61.83,-4.31,15.4,22.17,1644.9,22,28,19,32,79.34032691398592
CGPOWER,25,725.2,49869.727828,74.09,7.77,4.45,24.96,114275.27,56.36,18,31,30,79.13915113551171
ELGIEQUIP,25,534.75,11648.115514,66.27,4.75,13.33,18.06,16927.94,31.19,25,20,36,81.58085018179557
FLAIR,25,308.15,689.9179809999998,70.03,4.03,-0.47,38.43,3222.41,78.59,22,38,21,80.96994673932431
INDOTHAI,25,261.6,1454.114541,36.14,-38.41,66.26,30.89,3363.67,56.77,49,3,26,77.97265710933797
M&M,25,3397.4,344668.47192599997,70.09,-9.58,6.19,24.6,422543.18,18.43,22,28,30,80.22356547191443
RAJRATAN,25,416.75,736.6371180000001,57.4,-3.96,33.77,15.72,2113.13,65.14,31,9,39,78.65984346570376
SINDHUTRAD,25,25.15,973.34161,46.42,6.3,7.2,64.49,3888.7,74.97,40,27,12,78.68482722614236
SKYGOLD,25,361.35,2701.18459,73.06,9.14,25.51,7.91,5597.15,51.74,19,12,49,80.08233146177992
ULTRACEMCO,25,12677,152112.320634,85.86,9.28,0.29,21.34,373648.54,59.29,10,37,33,79.82683620144351
ANZEN,26,118,1778.2206290000001,76.39,-0.34,2.61,NA,2315.09,23.19,17,34,34,84.51563718132977
ATUL,26,6674,10751.440524000001,63.2,13.62,6.3,24.77,19626.58,45.22,27,28,30,85.25867569671102
CARERATING,26,1612.3,4858.32,61.38,5.93,3.14,39.7,4858.32,0,28,33,21,81.74781537108449
CUBEINVIT,26,140,11026.75028,77.07,1.78,6.06,16.67,18816.98,41.4,17,28,38,82.8080978460641
EDELWEISS,26,114.42,7295.582818000001,71.54,3.79,6.77,21.08,10838.78,32.69,21,27,33,81.74809288109067
ICICIPRULI,26,654.5,25740.603576,72.44,5.61,9.11,16.93,94913.73,72.88,20,25,38,82.64250381333613
JSL,26,776.35,24814.277137,72.21,0.69,1.76,30.14,64003.81,61.23,21,35,27,82.40993740321258
MUTHOOTMF,26,168.91,1283.759823,55.02,-13.36,10.85,25.5,2882.91,55.47,33,22,29,84.40641636170737
NITINSPIN,26,379.55,923.492583,65.39,15.33,8.94,21.24,2133.27,56.71,25,25,33,83.51663113893767
PUNJABCHEM,26,1183.6,886.123776,50.17,-16.35,1.56,64.51,1457.92,39.22,37,35,12,84.32819649197164
STARHEALTH,26,465.5,11517.770242,66.86,-4.6,4.17,27.69,27410.21,57.98,24,31,27,82.69079673003286
TEGA,26,1817.7,4469.474607,66.42,-6.09,-1.58,42.77,13655.59,67.27,25,39,19,82.67815124524611
CSBBANK,27,397.4,4155.6720000000005,42.56,-3.59,9.6,41.7,6926.12,40,43,24,19,85.65692001574081
ENDURANCE,27,2661.7,9357.76,72.56,0.68,-7.22,47.3,37431.04,75,20,49,17,85.88782726073947
HSCL,27,484.85,11620.46175,72.9,10.8,8.74,14.95,24464.13,52.5,20,25,40,85.37777992600714
IDFCFIRSTB,27,73.48,63169.51,60.86,-8.3,8.07,24.08,63169.51,0,29,26,31,85.45092500624696
INOXGREEN,27,169.12,2980.3339880000003,40.07,-22.6,15.21,38.4,6792.01,56.12,46,19,21,86.4729834674385
INOXINDIA,27,1163,2640.0975,68.37,-0.56,3.92,23.58,10560.39,75,24,32,31,86.34816252078679
KICL,27,5032.9,549.185733,51.04,-2.76,6.39,36.05,2194.11,74.97,36,28,23,86.86567977588359
KENNAMET,27,2419.95,1329.6575,60.01,10.23,9.94,20.7,5318.63,75,29,23,34,86.6618315811027
MSUMI,27,43.2,10961.331670000001,54.61,-5.39,3.95,37.14,28642.1,61.73,33,31,22,86.58256398898476
POWERGRID,27,298.65,135047.91301799996,68.74,10.63,8.5,16.55,277533.73,51.34,23,26,38,86.81613275873816
RAIN,27,148.64,2941.540937,64.07,36.48,9.41,18.45,5001.77,41.19,26,24,36,86.4563387058381
REDINGTON,27,280.45,21920.38,65.53,-0.23,16.44,11.72,21920.38,0,25,18,44,86.60857239743524
ASTRAMICRO,28,968.6,8588.002015999999,62.84,3.88,-5.41,57.14,9188.96,6.54,27,46,14,87.79115930915019
BAJFINANCE,28,995.9,280778.16555,63.53,-4.01,13.45,14.4,619819.35,54.7,27,20,41,88.27856467939324
CEIGALL,28,283.9,887.719638,71.53,17.24,15.76,8.01,4948.27,82.06,21,18,48,87.83163686363173
CHOICEIN,28,736.85,7594.115788,70.73,-8.63,-7.43,52.67,16387.82,53.66,21,50,16,87.53360285068175
DIACABS,28,136.95,1153.9957000000002,53.75,-8.77,-0.65,51.71,7221.5,84.02,34,38,16,88.373636025648
EQUITASBNK,28,64.37,7348.99,61.36,0.33,28.05,7.71,7348.99,0,28,11,49,87.93156028398798
INDNIPPON,28,827.35,554.7506379999999,50.86,-3.45,3.39,41.56,1872.26,70.37,37,32,19,88.41457175515694
JTEKTINDIA,28,149.28,1036.7337239999997,53.4,-4.85,10.72,25,4143.62,74.98,34,23,30,86.89230366930227
MRF,28,140985,43197.744743999996,64.16,-7.5,0.02,33.35,59772.72,27.73,26,37,25,88.06027215335425
PGIL,28,1538.8,2753.3010959999997,59.36,-8.88,24.75,10.87,7103.46,61.24,30,13,45,87.33032814663785
RAMCOSYS,28,445.8,788.0673569999999,42.63,-22.12,6.05,46.52,1677.81,53.03,43,28,17,87.9167076879585
STAR,28,851.55,5667.701305999999,66.12,-3.06,-1.41,34.56,7857.62,27.87,25,39,24,88.08147328903542
ARVIND,29,351.65,5587.917807,60.04,-0.24,25.21,7.46,9240.81,39.53,29,12,49,90.53146249059984
ASTRAZEN,29,8849,5529.625,56.03,-1.94,4.59,28.42,22118.5,75,32,30,27,89.17072684301698
ATULAUTO,29,495.8,787.8463499999999,66.25,4.81,16.3,9.03,1374.95,42.7,25,18,47,89.9443355305634
EMBASSY,29,425.03,37174.501647000005,65.45,-0.42,9.58,15.65,40271.37,7.69,25,24,39,88.63309727058004
FINEORG,29,4710.3,3610.825,63.36,6.6,0.35,32.75,14443.3,75,27,36,26,89.09488279129488
GOKULAGRO,29,169.58,1294.4628,58.63,-18.43,3.92,26.86,5027.04,74.25,30,32,28,90.17448530742462
INGERRAND,29,4006.4,3147.59,66.67,7.31,5.22,19.84,12590.36,75,24,29,35,88.73567199784335
KERNEX,29,1078,1288.5452999999998,56.19,-4.8,4.33,27.21,1812.3,28.9,32,31,28,89.93832951337734
RELTD,29,146.95,924.6360110000002,54.58,-2.49,4.55,29.84,2624.57,64.77,33,30,27,90.16968746651469
SOLARINDS,29,13504,32841.01901999999,53.79,1.75,-2.11,54.8,122312.92,73.15,34,40,15,89.16545538802409
TATACONSUM,29,1141,74709.97588799999,72.52,-2.68,7.1,13.19,112923.18,33.84,20,27,42,89.2813887721576
UNOMINDA,29,1188.5,21699.212067000004,68.51,-9.05,-7.08,43.31,68690.13,68.41,23,49,18,90.4776791650312
APOLLO,30,237.8,4080.797224000001,53.91,-9.65,-9.51,106.3,8498.12,51.98,33,53,5,91.54692061517882
E2E,30,2571.8,3089.709594,39.45,13.71,12.06,35.86,5176.26,40.31,46,21,23,90.77927308734425
ESABINDIA,30,5505.5,2225.440332,59.94,-2.73,7.1,19.63,8468.19,73.72,29,27,35,91.892010567693
GMRP&UI,30,120.28,5043.710322,59.86,0.75,9.17,17.12,9387.14,46.27,30,24,37,91.4421020036495
GRASIM,30,2799.8,108246.81150000001,73.45,2.2,0.87,19.65,190642.5,43.22,19,36,35,90.62569485050373
INDIGRID,30,166.27,18669.70294,72.71,-1.19,1.17,17.67,18902.2,1.23,20,36,37,92.53561044906299
MARINE,30,192.05,835.5587239999998,44.63,-17.38,15.4,23.51,2655.94,68.54,41,19,31,90.99676199650514
PFC,30,413.8,60135.013143,73.47,14.09,8.98,9.44,136639.43,55.99,19,25,47,90.686632690567
PGINVIT,30,92.68,7171.143999999999,75.28,-2.07,2.03,15.06,8436.64,15,18,35,40,92.79628497919498
V2RETAIL,30,1994.2,3523.5203640000004,48.23,-18.6,15.49,20.22,7254.52,51.43,38,19,35,91.46651822440523
YESBANK,30,20.72,65049.08,56.76,-9.64,8.48,19.35,65049.08,0,31,26,36,92.31305219618214
ZOTA,30,1215.1,1987.9097839999997,46.87,-22.82,1.26,47.13,4103.86,51.56,39,36,17,91.7745621350006
DIVISLAB,31,6408.5,81911.22579599998,68.67,-1.06,4.52,14.12,170222.83,51.88,23,30,42,95.13869293269687
DRREDDY,31,1286.3,78783.277384,74.03,2.18,2.08,14.28,107392.69,26.64,19,35,41,94.43814859316512
FINCABLES,31,913.7,8978.907288,64.98,21.96,11.39,8.83,13998.92,35.86,26,22,47,95.34238926331295
GABRIEL,31,998.8,6469.6635,59.04,-2.91,-13.33,106.75,14377.03,55,30,60,5,94.99487498607961
INDUSINDBK,31,956.75,63039.22632,80.57,11.44,29.38,-8.59,74549.7,15.44,14,11,69,93.8178227792906
KRISHANA,31,484.35,822.3767480000002,68.69,-3.19,-16.15,138.23,2932.87,71.96,23,67,3,93.0498723652567
MOSCHIP,31,194.34,2215.815013,42.32,-11.24,15.2,23.17,3753.71,40.97,43,19,31,93.30515119810497
NRBBEARING,31,271.05,1295.7375999999997,65.35,-7.22,-3.9,31.07,2655.2,51.2,26,44,26,95.28504423183661
RMDRIP,31,70.53,1390.086036,41.27,-12.93,-2.64,72.66,1760.94,21.06,44,41,10,96.14133709028624
RML,31,840.6,691.780275,55.39,8.65,-0.49,31.21,2341.05,70.45,33,38,26,96.27817327140524
THYROCARE,31,393.65,2448.505179,54.71,-20.59,-6.67,62.85,6266.97,60.93,33,48,13,93.58740514885069
TRIVENI,31,394.9,3379.4051400000008,55.09,10.97,12.22,12.57,8660.7,60.98,33,21,43,96.47179233395163
VISHNU,31,501.65,1042.9096430000002,63.71,-4.68,1.91,22.07,3387.17,69.21,26,35,32,93.75782385837425
360ONE,32,1103.6,41953.63125,66.48,-6.73,8.4,9.25,44750.54,6.25,24,26,47,97.28613463973403
FEDFINA,32,130.87,1918.5268549999998,51.66,-10.83,-3.53,39.28,4895.45,60.81,36,43,21,99.77354468734458
GODREJCP,32,1217.5,58483.244025,72.23,6.28,-2.02,15.8,124564.95,53.05,21,40,39,99.72158305804953
HIRECT,32,1418.3,1367.597763,47.29,-7.36,-6.09,59.07,2439.09,43.93,39,47,14,99.54280193846535
MINDACORP,32,555.55,4699.112904,55.44,-4.42,11.37,10.78,13364.94,64.84,32,22,45,99.58989442648472
MSPL,32,31.78,1124.814145,52.03,-13.62,2.32,29.19,1806.35,37.73,35,34,27,96.66402508159159
PAYTM,32,1098.3,70309.93,61.18,-16.83,-9.01,51.37,70309.93,0,28,52,16,97.19781437141629
PFIZER,32,5062.2,8352.523608,59.39,1.75,-1.82,24.99,23150.01,63.92,30,40,30,99.79834121414562
STALLION,32,127.81,520.259004,24.82,-11.02,0.98,132.09,1479.69,64.84,60,36,3,98.95957774710969
SURYODAY,32,132.08,1088.3769129999998,58.87,-6.53,8.53,14.66,1403.09,22.43,30,26,41,96.53179293912858
UNIVCABLES,32,694.85,922.593557,47.87,-27.34,-2.4,40.71,2420.87,61.89,38,41,20,99.4832441254022
VRLLOG,32,277.5,1925.473424,55.99,2.29,5.05,18.67,4842.74,60.24,32,30,36,97.80617272768279
ASHAPURMIN,33,528.5,2629.1256439999997,36.4,-22.94,2.41,46.12,5044.37,47.88,49,34,18,100.2525610923514
STYLEBAAZA,33,305.15,1236.156155,53.91,5.21,-5.96,41.11,2276.95,45.71,33,47,20,100.18944477347577
BHARATWIRE,33,178.3,718.79647,44.33,-0.25,4.28,27.08,1223.9,41.27,41,31,28,100.05006266402174
BOSCHLTD,33,36425,31655.29438799999,65.55,0.87,-8.85,35.8,107451.78,70.54,25,52,23,100.49385393739504
COROMANDEL,33,2220,28256.212518,55.75,-6.8,-3.86,32.97,65498.87,56.86,32,43,25,100.89432305240395
GRINDWELL,33,1662.4,7706.984676000001,58.03,6.87,6.33,11.92,18363.08,58.03,30,28,43,101.27460680930436
MAHLIFE,33,357.6,3633.667824,59.42,-14.74,2.19,17.4,7635.36,52.41,30,34,37,101.22796312059498
MARUTI,33,14857,194876.777564,60.16,-6.56,0.45,20,467106.37,58.28,29,36,35,100.21395952347707
NSLNISP,33,40.57,4663.013961000001,57.37,-3.1,7.27,11.39,11892.41,60.79,31,27,44,101.87690036768961
PARAS,33,637.8,2404.32192,41.43,-11.13,-1.68,42.91,5137.44,53.2,44,40,19,102.3024871418555
VSSL,33,256.6,1213.6539899999998,53.84,-9.33,1.28,23.01,2481.91,51.1,34,36,31,100.49497015304198
VARROC,33,540.95,2065.495,53.36,-17.96,1.24,23.94,8261.98,75,35,36,31,101.25881899950127
ABDL,34,476.1,2545.0864360000005,44.71,-27.18,-5.8,49.81,13332.04,80.91,41,47,17,104.05442970622778
BLACKBUCK,34,582.7,7930.930176,56.06,-12.74,-8.49,39.55,10591.52,25.12,32,51,21,104.0053434466427
CESC,34,158.15,10054.079279,53.71,-7.23,3.92,17.8,20994.11,52.11,34,32,37,102.59607706476524
ICICIGI,34,1901.5,46193.624748,62.49,-3.5,3.36,11.77,94872.92,51.31,28,33,43,103.7203035042833
IRBINVIT,34,61.86,4020.7570290000003,69.92,2,-1.78,12.43,4887.27,17.73,22,40,43,104.94500636305719
JSLL,34,608.65,2753.434852,56.58,-13.95,-14.05,76.81,7568.54,63.62,31,62,9,102.48861601676808
LINDEINDIA,34,6730,14350.96,57.26,12.81,5.51,10.91,57403.84,75,31,29,45,104.43768708137361
MIDHANI,34,346.25,1688.2007999999998,51.28,5.34,-4.15,36.35,6493.08,74,36,44,23,102.52582161430851
NH,34,1830.9,13754.936893999999,45.47,-5.89,4.4,22.8,37448.78,63.27,40,31,32,102.8218920600997
RATNAVEER,34,149.53,581.806381,60.04,-2.45,5.93,10.32,1014.13,42.63,29,28,46,103.21580025019425
RELIANCE,34,1393.9,943862.5497280001,56.15,-11.07,2.7,15.48,1888102.72,50.01,32,33,40,104.51124042638483
SUNPHARMA,34,1737,189828.13217600004,62.43,-5.16,8.94,5.43,417021.38,54.48,28,25,51,104.00446302748088
CREDITACC,35,1265.2,6830.572728,63.64,-5.38,-9.62,30.24,20256.74,66.28,27,54,26,106.77805185833193
IIFLCAPS,35,288.5,6192.664246,49.11,-10.03,-2.5,27.04,8965.78,30.93,37,41,28,106.57143984803537
IMPAL,35,1043.6,868.181135,53.57,-0.27,5.18,14.25,1311.65,33.81,34,30,41,105.183645823939
JKPAPER,35,361.95,3086.280714,50.99,-1.54,-3.4,26.98,6127.22,49.63,36,42,28,107.03277830984281
MEDPLUS,35,847.6,6077.83611,54.47,4.8,0.67,17.53,10180.63,40.3,33,36,37,106.51095793731868
NAVA,35,595.6,8415.824620000001,61.23,14.1,-13.38,43.8,16865.38,50.1,28,60,18,106.97570393904618
PIDILITIND,35,1492,46570.226631000005,68.67,1.51,-2.17,11.46,151842.93,69.33,23,40,44,107.8183767433793
REPCOHOME,35,380.85,1495.2372100000002,46.58,-8.8,9.82,11.39,2378.3,37.13,39,24,44,107.32885189958714
SATIN,35,154.72,1092.469599,52.29,0.64,14.36,4.73,1711.53,36.17,35,20,52,107.48723319854545
SGFIN,35,389.8,1082.85366,53.6,-5.33,3.01,15.99,2178.78,50.3,34,33,39,105.85693051781458
VENTIVE,35,694.7,1788.9162719999993,53.42,-4.59,-1.97,21.27,16233.36,88.98,34,40,33,107.33542231250293
WELSPUNLIV,35,125.33,4059.5927360000005,41.22,-15.78,14.65,11.89,12024.86,66.24,44,20,43,107.06759697324964
ADANIGREEN,36,947.35,58665.67146700001,44.95,-9.62,3.71,16.7,156150.31,62.43,41,32,38,110.31578068815944
ADVAIT,36,1705.2,619.1600800000001,48.98,10.56,-7.29,36.09,1864.94,66.8,38,49,23,109.88643492502666
AGARWALEYE,36,451.7,9676.201219,51.74,-15.37,4.45,10.94,14311.79,32.39,36,31,45,111.04621144619153
ESCORTS,36,3518.6,12593.572731999997,52.88,-7.83,-1.38,20.32,39404.17,68.04,35,39,34,108.2647347176351
FOSECOIND,36,5325.1,1465.210728,58.23,2.69,-14.57,56.83,4018.68,63.54,30,63,14,108.26407583488526
GLAND,36,1822.2,14415.469808,66.83,3.56,-2.63,12.63,29926.24,51.83,24,41,43,108.06416987662541
ICICIBANK,36,1378.9,986879.94,59.62,-0.71,-1.35,12.8,986879.94,0,30,39,42,111.18892143003882
KSB,36,770.25,4048.6784400000006,53.44,0.31,-6.74,26.57,13406.22,69.8,34,48,29,111.09822394015696
MMTC,36,61.82,931.2101589999994,42.21,2.15,1.69,21.45,9247.37,89.93,43,35,33,110.96350605360465
PHOENIXLTD,36,1658.6,31286.072474999997,43.37,-4.5,10.34,9.71,59310.09,47.25,42,23,47,111.7196919634338
VESUVIUS,36,499.9,4523.46273,46.43,4.7,-0.55,21.19,10181.1,55.57,40,38,33,110.73454188392742
WELENT,36,484.9,2944.1157000000003,46.94,-7.77,3.67,15.44,6711,56.13,39,32,40,110.44257867605485
AVL,37,483.45,3301.492878,57.49,-7.71,-3.92,16.92,6245.73,47.14,31,44,38,111.92959788220142
APOLLOTYRE,37,454.05,18177.486691000002,49.88,-11.66,-1.76,16.44,28821.13,36.93,37,40,38,115.10790695797795
AVANTEL,37,143.38,2393.35096,42.55,-7.82,-4.26,31.94,3803.8,37.08,43,44,26,112.62039237392565
GARUDA,37,177.62,534.9420879999999,56.19,-16.54,-17.89,67.14,1649.02,67.56,32,70,11,112.74620490093932
LICI,37,849.4,18803.5855,50.65,-5.04,-0.32,14.61,537245.3,96.5,37,37,41,114.86753343851618
SARDAEN,37,551.6,5221.512648000001,63.69,12.69,-7.81,18.18,19454.22,73.16,27,50,36,113.39648764769169
SHYAMMETL,37,860.3,6094.057430999999,54.98,5.7,-4.97,20.74,23982.91,74.59,33,46,34,112.13688702140442
SSWL,37,214.99,1309.6674919999998,42.26,12.99,-0.53,22.37,3370.22,61.14,43,38,32,113.17696577983492
SPLPETRO,37,716.8,4828.186464,49.14,11.68,-6.2,27.6,13501.64,64.24,37,48,28,112.49656486032254
TALBROAUTO,37,259.6,664.492293,47.28,-7.22,0.02,16.41,1598.49,58.43,39,37,38,114.13122601451272
TRAVELFOOD,37,1234.2,2248.0097530000003,51.71,-8.3,-1.46,NA,16278.13,86.19,36,39,39,114.57910936745918
VADILALIND,37,4944.5,1253.5240159999998,37.11,-8.22,-2.74,35,3554.08,64.73,48,42,24,113.31491958015133
AADHARHFC,38,458.95,4962.607845,57.14,-4.61,-8.75,19.78,20002.45,75.19,31,52,35,118.02394740709906
BAJAJFINSV,38,1993.4,131414.97325799998,56.36,-4.8,4.18,3.52,319045.82,58.81,31,31,54,116.20371952804518
BHARTIARTL,38,1879.3,548219.889044,51.98,-10.58,-0.5,13.87,1072207.88,48.87,36,38,42,115.26674873378649
CANTABIL,38,266.45,574.6321480000001,49.26,7.01,5.86,7.18,2228.12,74.21,37,29,50,115.47961850208797
MAYURUNIQ,38,531.85,955.763505,49.72,6.69,1.6,10.69,2308.05,58.59,37,35,45,117.5104594086547
PAISALO,38,35.56,1884.2798759999998,50.16,-5.12,18.18,-4.49,3234.26,41.74,37,16,64,116.77537385958033
DIAMONDYD,38,1075.1,1161.01305,49.02,-1.29,18.03,-2.83,2569.75,54.82,38,16,62,116.13021440902938
RAMRAT,38,320.7,935.3341139999998,55.96,4.65,-10.33,24.11,2973.09,68.54,32,54,31,117.1943694482829
SOBHA,38,1395.1,7029.210815999999,48.66,-9.25,-2.44,16.55,14917.68,52.88,38,41,38,116.79835497801403
SWARAJENG,38,3595.3,2092.178844,48.14,-3.61,-10.38,33.42,4369.63,52.12,38,55,25,117.833240824138
TATACOMM,38,1597.5,18714.182828,42.99,-11.99,3.16,15.01,45489.02,58.86,42,33,40,115.49497806056044
TATAPOWER,38,377.55,64167.161109999994,53.8,-3.22,0.91,9.98,120751.15,46.86,34,36,46,115.7981850553998
ANANTRAJ,39,529.8,8118.054346000001,43.3,-8.09,2.6,9.71,19060.94,57.41,42,34,47,122.42854260276302
ASHIANA,39,324.3,1264.710578,59.6,7.87,4.29,-2.23,3252.02,61.11,30,31,61,121.65366471256445
AURUM,39,179.46,682.4742620000001,42.55,7.5,8.59,5.62,1296.74,47.37,43,25,51,119.13867091141474
BLUESTARCO,39,1941.2,25339.029269999995,56.12,9.96,3.16,0.77,39897.7,36.49,32,33,57,121.28934746551761
DABUR,39,518.5,31068.710683999998,62.73,0.21,-0.5,3.03,92000.92,66.23,28,38,55,120.1841682169312
GODIGIT,39,335.75,8376.118749,60.92,-6.25,-6.12,11.79,31057.17,73.03,29,47,43,119.34028925743468
GSPL,39,304.75,10724.109858,43.67,6,5.12,9.21,17194.34,37.63,42,30,47,118.50703652268204
HEMIPROP,39,141.4,1969.39964,39.36,1.73,6.61,11.28,4029.05,51.12,47,27,44,118.54301311525681
KOTAKBANK,39,415.2,306135.66916799993,44.63,-2.28,5.9,6.6,412971.36,25.87,41,28,50,119.27704667515547
PILANIINVS,39,4596,2126.206224,48.75,-10.1,-5.55,19.71,5091.49,58.24,38,46,35,119.28196870221421
